OLIS-3D-ASCII	SySl1109				
375	6.82E-04				
376	7.24E-04				
377	7.83E-04				
378	8.51E-04				
379	9.20E-04				
380	9.81E-04				
381	0.001026047				
382	9.81E-04				
383	9.53E-04				
384	9.31E-04				
385	8.65E-04				
386	8.28E-04				
387	8.39E-04				
388	8.10E-04				
389	7.65E-04				
390	7.96E-04				
391	7.97E-04				
392	7.88E-04				
393	8.36E-04				
394	7.88E-04				
395	8.22E-04				
396	8.38E-04				
397	8.42E-04				
398	8.82E-04				
399	9.39E-04				
400	9.33E-04				
401	9.36E-04				
402	9.49E-04				
403	9.54E-04				
404	9.35E-04				
405	9.65E-04				
406	9.73E-04				
407	1.00E-03				
408	1.04E-03				
409	1.09E-03				
410	1.11E-03				
411	1.13E-03				
412	1.17E-03				
413	1.22E-03				
414	1.22E-03				
415	1.24E-03				
416	1.25E-03				
417	1.26E-03				
418	1.27E-03				
419	1.28E-03				
420	1.28E-03				
421	1.29E-03				
422	1.27E-03				
423	1.25E-03				
424	1.27E-03				
425	1.27E-03				
426	1.25E-03				
427	1.29E-03				
428	1.31E-03				
429	1.34E-03				
430	1.39E-03				
431	1.42E-03				
432	1.42E-03				
433	1.46E-03				
434	1.47E-03				
435	1.46E-03				
436	1.46E-03				
437	1.43E-03				
438	1.41E-03				
439	1.40E-03				
440	1.39E-03				
441	1.37E-03				
442	1.34E-03				
443	1.30E-03				
444	1.27E-03				
445	1.25E-03				
446	1.21E-03				
447	1.17E-03				
448	1.13E-03				
449	1.09E-03				
450	1.07E-03				
451	1.03E-03				
452	1.00E-03				
453	9.56E-04				
454	9.26E-04				
455	9.10E-04				
456	8.95E-04				
457	8.65E-04				
458	8.39E-04				
459	8.35E-04				
460	8.36E-04				
461	8.37E-04				
462	8.41E-04				
463	8.30E-04				
464	8.20E-04				
465	8.03E-04				
466	8.00E-04				
467	7.87E-04				
468	7.65E-04				
469	7.40E-04				
470	7.31E-04				
471	7.22E-04				
472	7.28E-04				
473	7.22E-04				
474	7.19E-04				
475	7.10E-04				
476	7.06E-04				
477	6.91E-04				
478	6.79E-04				
479	6.63E-04				
480	6.48E-04				
481	6.46E-04				
482	6.48E-04				
483	6.31E-04				
484	6.46E-04				
485	6.52E-04				
486	6.67E-04				
487	6.71E-04				
488	6.90E-04				
489	6.85E-04				
490	6.89E-04				
491	6.99E-04				
492	7.01E-04				
493	7.14E-04				
494	7.13E-04				
495	7.15E-04				
496	7.20E-04				
497	7.21E-04				
498	7.16E-04				
499	7.08E-04				
500	6.97E-04				
501	6.77E-04				
502	6.67E-04				
503	6.60E-04				
504	6.49E-04				
505	6.41E-04				
506	6.33E-04				
507	6.31E-04				
508	6.21E-04				
509	6.13E-04				
510	6.04E-04				
511	6.01E-04				
512	5.78E-04				
513	5.71E-04				
514	5.45E-04				
515	5.30E-04				
516	5.14E-04				
517	5.03E-04				
518	4.91E-04				
519	4.81E-04				
520	4.68E-04				
521	4.61E-04				
522	4.49E-04				
523	4.38E-04				
524	4.13E-04				
525	4.05E-04				
526	3.95E-04				
527	3.92E-04				
528	3.98E-04				
529	3.92E-04				
530	3.90E-04				
531	3.86E-04				
532	3.80E-04				
533	3.74E-04				
534	3.58E-04				
535	3.40E-04				
536	3.17E-04				
537	3.19E-04				
538	3.18E-04				
539	3.07E-04				
540	0.00030281				
541	3.03E-04				
542	3.09E-04				
543	3.06E-04				
544	3.00E-04				
545	3.09E-04				
546	3.15E-04				
547	3.27E-04				
548	3.39E-04				
549	3.43E-04				
550	3.44E-04				
551	3.40E-04				
552	3.53E-04				
553	3.54E-04				
554	3.48E-04				
555	3.38E-04				
556	3.23E-04				
557	3.23E-04				
558	3.19E-04				
559	3.30E-04				
560	3.29E-04				
561	3.17E-04				
562	3.18E-04				
563	3.24E-04				
564	3.29E-04				
565	3.24E-04				
566	3.28E-04				
567	3.21E-04				
568	3.02E-04				
569	3.14E-04				
570	3.24E-04				
571	3.28E-04				
572	3.34E-04				
573	3.23E-04				
574	3.10E-04				
575	3.10E-04				
576	2.92E-04				
577	2.81E-04				
578	2.55E-04				
579	2.20E-04				
580	2.09E-04				
581	2.11E-04				
582	2.01E-04				
583	1.95E-04				
584	1.89E-04				
585	1.78E-04				
586	1.68E-04				
587	1.73E-04				
588	1.67E-04				
589	1.58E-04				
590	1.50E-04				
591	1.44E-04				
592	1.51E-04				
593	1.56E-04				
594	1.57E-04				
595	1.58E-04				
596	1.44E-04				
597	1.39E-04				
598	1.29E-04				
599	1.37E-04				
600	1.38E-04				
601	1.40E-04				
602	1.46E-04				
603	1.44E-04				
604	1.49E-04				
605	1.51E-04				
606	1.30E-04				
607	1.23E-04				
608	1.14E-04				
609	1.20E-04				
610	1.26E-04				
611	1.50E-04				
612	1.58E-04				
613	1.68E-04				
614	1.80E-04				
615	1.88E-04				
616	1.88E-04				
617	1.76E-04				
618	1.68E-04				
619	1.78E-04				
620	1.87E-04				
621	2.09E-04				
622	2.15E-04				
623	2.19E-04				
624	2.31E-04				
625	2.26E-04				
626	2.31E-04				
627	2.36E-04				
628	2.31E-04				
629	2.34E-04				
630	2.22E-04				
631	2.22E-04				
632	2.15E-04				
633	2.24E-04				
634	2.16E-04				
635	2.24E-04				
636	2.30E-04				
637	2.24E-04				
638	2.32E-04				
639	2.32E-04				
640	2.26E-04				
641	2.04E-04				
642	1.77E-04				
643	1.66E-04				
644	1.47E-04				
645	1.42E-04				
646	1.45E-04				
647	1.64E-04				
648	1.78E-04				
649	1.95E-04				
650	2.03E-04				
651	2.17E-04				
652	2.39E-04				
653	2.37E-04				
654	2.55E-04				
655	2.60E-04				
656	2.72E-04				
657	2.98E-04				
658	3.25E-04				
659	3.33E-04				
660	3.61E-04				
661	3.81E-04				
662	4.17E-04				
663	4.56E-04				
664	5.16E-04				
665	5.34E-04				
666	5.76E-04				
667	6.14E-04				
668	6.53E-04				
669	6.99E-04				
670	7.31E-04				
671	7.81E-04				
672	8.52E-04				
673	8.88E-04				
674	9.38E-04				
675	9.89E-04				
676	1.07E-03				
677	1.10E-03				
678	1.14E-03				
679	1.13E-03				
680	1.14E-03				
681	1.13E-03				
682	1.10E-03				
683	1.07E-03				
684	1.02E-03				
685	9.27E-04				
686	9.05E-04				
687	8.49E-04				
688	8.08E-04				
689	7.15E-04				
690	6.12E-04				
691	4.94E-04				
692	4.66E-04				
693	3.85E-04				
694	2.98E-04				
695	2.02E-04				
696	1.55E-04				
697	6.76E-05				
698	8.58E-05				
699	9.30E-05				
700	6.32E-05				
701	-9.86E-06				
702	-2.97E-05				
703	-1.01E-04				
704	-3.12E-05				
705	-7.39E-05				
706	-1.33E-04				
707	-2.08E-04				
708	-3.00E-04				
709	-4.08E-04				
710	-5.32E-04				
