OLIS-3D-ASCII	SySl1200	
375	5.62E-03	
376	5.59E-03	
377	5.59E-03	
378	5.60E-03	
379	5.63E-03	
380	5.68E-03	
381	5.74E-03	
382	5.87E-03	
383	5.95E-03	
384	6.00E-03	
385	6.13E-03	
386	6.32E-03	
387	6.40E-03	
388	6.48E-03	
389	6.54E-03	
390	6.58E-03	
391	6.66E-03	
392	6.71E-03	
393	6.72E-03	
394	6.85E-03	
395	6.91E-03	
396	7.06E-03	
397	7.20E-03	
398	7.34E-03	
399	7.55E-03	
400	7.70E-03	
401	7.85E-03	
402	8.03E-03	
403	8.25E-03	
404	8.45E-03	
405	8.66E-03	
406	8.97E-03	
407	9.19E-03	
408	9.40E-03	
409	9.63E-03	
410	9.87E-03	
411	1.01E-02	
412	1.03E-02	
413	1.06E-02	
414	1.08E-02	
415	1.10E-02	
416	1.12E-02	
417	1.15E-02	
418	1.17E-02	
419	0.011793398	
420	1.19E-02	
421	1.21E-02	
422	1.23E-02	
423	1.24E-02	
424	0.012500832	
425	0.01265718	
426	1.28E-02	
427	1.30E-02	
428	1.31E-02	
429	1.33E-02	
430	1.34E-02	
431	1.36E-02	
432	1.38E-02	
433	0.014023727	
434	1.42E-02	
435	1.43E-02	
436	1.44E-02	
437	1.45E-02	
438	1.46E-02	
439	1.46E-02	
440	1.45E-02	
441	1.45E-02	
442	1.44E-02	
443	1.42E-02	
444	1.40E-02	
445	1.38E-02	
446	1.36E-02	
447	1.33E-02	
448	1.30E-02	
449	1.28E-02	
450	0.012561548	
451	1.24E-02	
452	1.22E-02	
453	1.20E-02	
454	1.19E-02	
455	1.17E-02	
456	1.16E-02	
457	1.15E-02	
458	1.14E-02	
459	1.13E-02	
460	1.12E-02	
461	1.11E-02	
462	0.010988721	
463	1.09E-02	
464	1.08E-02	
465	1.06E-02	
466	1.05E-02	
467	1.04E-02	
468	1.02E-02	
469	1.01E-02	
470	9.93E-03	
471	9.79E-03	
472	9.67E-03	
473	9.54E-03	
474	9.45E-03	
475	9.36E-03	
476	9.29E-03	
477	9.23E-03	
478	9.19E-03	
479	9.18E-03	
480	9.17E-03	
481	9.19E-03	
482	9.22E-03	
483	9.26E-03	
484	9.31E-03	
485	9.35E-03	
486	9.42E-03	
487	9.47E-03	
488	9.50E-03	
489	9.52E-03	
490	9.54E-03	
491	9.55E-03	
492	9.54E-03	
493	9.54E-03	
494	9.51E-03	
495	9.46E-03	
496	9.38E-03	
497	9.29E-03	
498	9.19E-03	
499	9.06E-03	
500	8.91E-03	
501	8.75E-03	
502	8.58E-03	
503	8.39E-03	
504	8.17E-03	
505	7.96E-03	
506	7.74E-03	
507	7.52E-03	
508	7.30E-03	
509	7.07E-03	
510	6.87E-03	
511	6.69E-03	
512	6.50E-03	
513	6.34E-03	
514	6.18E-03	
515	6.03E-03	
516	5.87E-03	
517	5.72E-03	
518	5.58E-03	
519	5.42E-03	
520	5.28E-03	
521	5.13E-03	
522	4.99E-03	
523	4.87E-03	
524	4.71E-03	
525	4.59E-03	
526	4.44E-03	
527	4.31E-03	
528	4.16E-03	
529	4.02E-03	
530	3.86E-03	
531	3.71E-03	
532	3.55E-03	
533	3.39E-03	
534	3.23E-03	
535	3.08E-03	
536	2.91E-03	
537	2.78E-03	
538	2.62E-03	
539	2.48E-03	
540	2.36E-03	
541	2.22E-03	
542	2.08E-03	
543	1.98E-03	
544	1.87E-03	
545	1.76E-03	
546	1.67E-03	
547	1.56E-03	
548	1.48E-03	
549	1.41E-03	
550	1.35E-03	
551	1.28E-03	
552	1.23E-03	
553	1.18E-03	
554	1.14E-03	
555	1.12E-03	
556	1.10E-03	
557	1.08E-03	
558	1.05E-03	
559	1.03E-03	
560	1.02E-03	
561	9.95E-04	
562	9.90E-04	
563	9.68E-04	
564	9.90E-04	
565	1.01E-03	
566	1.00E-03	
567	1.02E-03	
568	1.02E-03	
569	1.02E-03	
570	1.02E-03	
571	1.02E-03	
572	1.02E-03	
573	1.01E-03	
574	1.01E-03	
575	1.01E-03	
576	1.03E-03	
577	1.02E-03	
578	1.01E-03	
579	1.01E-03	
580	9.99E-04	
581	9.80E-04	
582	9.76E-04	
583	9.72E-04	
584	9.81E-04	
585	9.92E-04	
586	1.01E-03	
587	1.03E-03	
588	1.06E-03	
589	1.07E-03	
590	1.08E-03	
591	1.08E-03	
592	1.08E-03	
593	1.06E-03	
594	1.05E-03	
595	1.06E-03	
596	1.05E-03	
597	1.06E-03	
598	1.06E-03	
599	1.06E-03	
600	1.06E-03	
601	1.07E-03	
602	1.08E-03	
603	1.09E-03	
604	1.10E-03	
605	1.11E-03	
606	1.12E-03	
607	1.16E-03	
608	1.20E-03	
609	1.24E-03	
610	1.27E-03	
611	1.30E-03	
