OLIS-3D-ASCII	SySl1082							
375	0.002670084							
376	2.67E-03							
377	2.68E-03							
378	2.72E-03							
379	2.77E-03							
380	2.82E-03							
381	2.88E-03							
382	2.93E-03							
383	2.93E-03							
384	2.96E-03							
385	2.98E-03							
386	3.02E-03							
387	3.05E-03							
388	3.14E-03							
389	3.14E-03							
390	3.12E-03							
391	3.12E-03							
392	3.14E-03							
393	3.19E-03							
394	3.17E-03							
395	3.17E-03							
396	3.14E-03							
397	3.12E-03							
398	3.10E-03							
399	3.18E-03							
400	3.21E-03							
401	3.26E-03							
402	3.29E-03							
403	3.33E-03							
404	3.41E-03							
405	3.49E-03							
406	3.56E-03							
407	3.62E-03							
408	3.66E-03							
409	3.78E-03							
410	3.87E-03							
411	4.00E-03							
412	4.09E-03							
413	4.20E-03							
414	4.23E-03							
415	4.28E-03							
416	4.34E-03							
417	4.38E-03							
418	4.39E-03							
419	4.37E-03							
420	4.36E-03							
421	4.39E-03							
422	4.38E-03							
423	4.39E-03							
424	4.38E-03							
425	4.40E-03							
426	4.42E-03							
427	4.47E-03							
428	4.52E-03							
429	4.55E-03							
430	4.57E-03							
431	4.61E-03							
432	4.66E-03							
433	4.68E-03							
434	4.72E-03							
435	4.77E-03							
436	4.77E-03							
437	4.79E-03							
438	4.78E-03							
439	4.76E-03							
440	4.70E-03							
441	4.64E-03							
442	4.54E-03							
443	4.46E-03							
444	4.32E-03							
445	4.17E-03							
446	4.03E-03							
447	3.86E-03							
448	3.68E-03							
449	3.51E-03							
450	3.35E-03							
451	3.21E-03							
452	3.09E-03							
453	2.99E-03							
454	2.90E-03							
455	2.83E-03							
456	2.76E-03							
457	2.73E-03							
458	2.70E-03							
459	2.65E-03							
460	2.62E-03							
461	2.59E-03							
462	2.56E-03							
463	2.52E-03							
464	2.47E-03							
465	2.43E-03							
466	2.39E-03							
467	2.36E-03							
468	2.33E-03							
469	2.30E-03							
470	2.26E-03							
471	2.21E-03							
472	2.17E-03							
473	2.13E-03							
474	2.10E-03							
475	2.06E-03							
476	2.03E-03							
477	2.01E-03							
478	2.00E-03							
479	1.99E-03							
480	1.97E-03							
481	1.96E-03							
482	1.96E-03							
483	1.95E-03							
484	1.95E-03							
485	1.97E-03							
486	1.98E-03							
487	1.99E-03							
488	2.00E-03							
489	2.01E-03							
490	2.02E-03							
491	2.04E-03							
492	2.06E-03							
493	2.07E-03							
494	2.09E-03							
495	2.10E-03							
496	2.10E-03							
497	2.11E-03							
498	2.12E-03							
499	2.12E-03							
500	2.10E-03							
501	2.09E-03							
502	2.09E-03							
503	2.09E-03							
504	2.06E-03							
505	2.04E-03							
506	2.01E-03							
507	1.99E-03							
508	1.94E-03							
509	1.90E-03							
510	1.86E-03							
511	1.81E-03							
512	1.75E-03							
513	1.70E-03							
514	1.66E-03							
515	1.62E-03							
516	1.57E-03							
517	1.54E-03							
518	1.50E-03							
519	1.46E-03							
520	1.41E-03							
521	0.001381586							
522	1.35E-03							
523	1.31E-03							
524	1.26E-03							
525	1.23E-03							
526	1.21E-03							
527	1.18E-03							
528	1.17E-03							
529	1.15E-03							
530	1.12E-03							
531	1.11E-03							
532	1.10E-03							
533	1.11E-03							
534	1.11E-03							
535	1.13E-03							
536	1.14E-03							
537	1.15E-03							
538	1.16E-03							
539	1.16E-03							
540	1.17E-03							
541	1.17E-03							
542	1.17E-03							
543	1.19E-03							
544	1.19E-03							
545	1.21E-03							
546	1.25E-03							
547	1.28E-03							
548	1.32E-03							
549	1.34E-03							
550	1.37E-03							
551	1.40E-03							
552	1.44E-03							
553	1.47E-03							
554	1.50E-03							
555	1.52E-03							
556	1.55E-03							
557	1.57E-03							
558	1.60E-03							
559	1.62E-03							
560	1.65E-03							
561	1.67E-03							
562	1.69E-03							
563	1.72E-03							
564	1.75E-03							
565	1.77E-03							
566	1.80E-03							
567	1.83E-03							
568	1.86E-03							
569	1.90E-03							
570	1.95E-03							
571	1.98E-03							
572	2.01E-03							
573	2.05E-03							
574	2.07E-03							
575	2.09E-03							
576	2.12E-03							
577	2.14E-03							
578	2.16E-03							
579	2.18E-03							
580	2.23E-03							
581	2.29E-03							
582	2.34E-03							
583	2.39E-03							
584	2.43E-03							
585	2.46E-03							
586	2.49E-03							
587	2.52E-03							
588	2.56E-03							
589	2.58E-03							
590	2.59E-03							
591	2.62E-03							
592	2.66E-03							
593	2.70E-03							
594	2.74E-03							
595	2.78E-03							
596	2.81E-03							
597	2.85E-03							
598	2.91E-03							
599	2.95E-03							
600	2.99E-03							
601	3.03E-03							
602	3.08E-03							
603	3.15E-03							
604	3.22E-03							
605	3.29E-03							
606	3.37E-03							
607	3.46E-03							
608	3.53E-03							
609	3.62E-03							
610	3.69E-03							
611	3.75E-03							
612	3.82E-03							
613	3.88E-03							
614	3.95E-03							
615	4.02E-03							
616	4.09E-03							
617	4.16E-03							
618	4.22E-03							
619	4.28E-03							
620	4.31E-03							
621	4.34E-03							
622	4.36E-03							
623	4.38E-03							
624	4.40E-03							
625	4.40E-03							
626	4.40E-03							
627	4.42E-03							
628	4.44E-03							
629	4.45E-03							
630	0.004442943							
631	4.44E-03							
632	4.41E-03							
633	4.38E-03							
634	4.35E-03							
635	4.30E-03							
636	4.23E-03							
637	4.19E-03							
638	4.15E-03							
639	4.09E-03							
640	4.03E-03							
641	3.96E-03							
642	3.85E-03							
643	3.74E-03							
644	3.62E-03							
645	3.52E-03							
646	3.37E-03							
647	3.21E-03							
648	3.07E-03							
649	2.96E-03							
650	2.82E-03							
651	2.71E-03							
652	2.62E-03							
653	2.56E-03							
654	2.48E-03							
655	2.43E-03							
656	2.42E-03							
657	2.43E-03							
658	2.45E-03							
659	2.50E-03							
660	2.57E-03							
661	2.65E-03							
662	2.76E-03							
663	2.88E-03							
664	3.01E-03							
665	3.13E-03							
666	3.27E-03							
667	3.40E-03							
668	3.55E-03							
669	3.69E-03							
670	3.83E-03							
671	3.98E-03							
672	4.11E-03							
673	4.26E-03							
674	4.40E-03							
675	4.51E-03							
676	4.60E-03							
677	4.68E-03							
678	4.80E-03							
679	4.88E-03							
680	4.95E-03							
681	4.95E-03							
682	4.91E-03							
683	4.83E-03							
684	4.68E-03							
685	4.53E-03							
686	4.37E-03							
687	4.18E-03							
688	3.86E-03							
689	3.59E-03							
690	3.33E-03							
691	3.08E-03							
692	2.87E-03							
693	2.68E-03							
694	2.44E-03							
695	2.18E-03							
696	1.97E-03							
697	1.79E-03							
698	1.65E-03							
699	1.50E-03							
700	1.36E-03							
701	1.31E-03							
702	1.24E-03							
703	1.20E-03							
704	1.22E-03							
705	1.19E-03							
706	1.15E-03							
707	1.11E-03							
708	1.05E-03							
709	9.73E-04							
710	8.77E-04							
