OLIS-3D-ASCII	SySl1109				
375	8.84E-03				
376	8.88E-03				
377	8.99E-03				
378	9.15E-03				
379	9.35E-03				
380	9.56E-03				
381	9.77E-03				
382	9.99E-03				
383	1.00E-02				
384	1.01E-02				
385	1.02E-02				
386	1.01E-02				
387	1.02E-02				
388	1.02E-02				
389	1.01E-02				
390	1.02E-02				
391	1.03E-02				
392	1.04E-02				
393	1.05E-02				
394	1.06E-02				
395	1.07E-02				
396	1.08E-02				
397	1.09E-02				
398	1.11E-02				
399	1.12E-02				
400	1.13E-02				
401	1.15E-02				
402	1.17E-02				
403	1.19E-02				
404	1.22E-02				
405	1.24E-02				
406	1.27E-02				
407	1.30E-02				
408	1.33E-02				
409	1.36E-02				
410	0.013915563				
411	0.014184246				
412	1.45E-02				
413	1.47E-02				
414	1.50E-02				
415	0.015158052				
416	1.54E-02				
417	1.56E-02				
418	1.57E-02				
419	1.58E-02				
420	1.60E-02				
421	1.61E-02				
422	0.016223347				
423	1.63E-02				
424	1.64E-02				
425	1.66E-02				
426	1.67E-02				
427	1.69E-02				
428	1.71E-02				
429	1.72E-02				
430	0.017397715				
431	1.76E-02				
432	1.77E-02				
433	1.79E-02				
434	1.81E-02				
435	0.01815644				
436	1.82E-02				
437	1.82E-02				
438	0.01822888				
439	1.81E-02				
440	1.80E-02				
441	1.78E-02				
442	1.76E-02				
443	1.73E-02				
444	1.69E-02				
445	1.66E-02				
446	1.62E-02				
447	1.57E-02				
448	1.52E-02				
449	1.48E-02				
450	1.44E-02				
451	1.40E-02				
452	1.37E-02				
453	1.34E-02				
454	1.31E-02				
455	0.012929344				
456	1.28E-02				
457	1.26E-02				
458	1.25E-02				
459	0.012312843				
460	0.012176574				
461	1.21E-02				
462	0.01191723				
463	0.011777744				
464	1.16E-02				
465	1.15E-02				
466	1.13E-02				
467	1.12E-02				
468	1.10E-02				
469	1.08E-02				
470	1.06E-02				
471	1.04E-02				
472	1.02E-02				
473	1.01E-02				
474	9.90E-03				
475	9.77E-03				
476	9.63E-03				
477	9.51E-03				
478	9.40E-03				
479	9.32E-03				
480	9.26E-03				
481	9.22E-03				
482	9.21E-03				
483	9.23E-03				
484	9.25E-03				
485	9.28E-03				
486	9.33E-03				
487	9.41E-03				
488	0.009480501				
489	9.55E-03				
490	9.62E-03				
491	9.69E-03				
492	9.73E-03				
493	9.77E-03				
494	9.79E-03				
495	9.77E-03				
496	9.72E-03				
497	9.66E-03				
498	9.58E-03				
499	9.47E-03				
500	9.34E-03				
501	9.18E-03				
502	9.03E-03				
503	0.008874183				
504	8.69E-03				
505	8.50E-03				
506	8.28E-03				
507	8.07E-03				
508	7.86E-03				
509	7.63E-03				
510	7.39E-03				
511	7.16E-03				
512	6.91E-03				
513	6.67E-03				
514	6.47E-03				
515	6.30E-03				
516	6.10E-03				
517	5.92E-03				
518	5.76E-03				
519	5.60E-03				
520	5.44E-03				
521	5.27E-03				
522	5.11E-03				
523	4.98E-03				
524	4.83E-03				
525	4.71E-03				
526	4.62E-03				
527	4.54E-03				
528	4.46E-03				
529	4.41E-03				
530	4.36E-03				
531	4.30E-03				
532	4.25E-03				
533	4.19E-03				
534	0.004142332				
535	4.11E-03				
536	4.05E-03				
537	4.03E-03				
538	4.00E-03				
539	3.99E-03				
540	3.98E-03				
541	3.97E-03				
542	3.95E-03				
543	3.93E-03				
544	3.94E-03				
545	3.94E-03				
546	3.94E-03				
547	3.94E-03				
548	3.93E-03				
549	3.94E-03				
550	3.93E-03				
551	3.96E-03				
552	4.00E-03				
553	4.04E-03				
554	4.07E-03				
555	4.11E-03				
556	4.16E-03				
557	4.20E-03				
558	4.23E-03				
559	4.27E-03				
560	4.29E-03				
561	4.32E-03				
562	4.35E-03				
563	4.41E-03				
564	4.48E-03				
565	4.53E-03				
566	4.57E-03				
567	4.59E-03				
568	4.59E-03				
569	4.59E-03				
570	4.56E-03				
571	4.50E-03				
572	4.42E-03				
573	4.31E-03				
574	4.18E-03				
575	4.03E-03				
576	3.89E-03				
577	3.72E-03				
578	3.57E-03				
579	3.39E-03				
580	3.26E-03				
581	3.14E-03				
582	3.03E-03				
583	2.95E-03				
584	2.88E-03				
585	2.80E-03				
586	2.73E-03				
587	2.66E-03				
588	2.60E-03				
589	2.55E-03				
590	2.51E-03				
591	2.47E-03				
592	2.45E-03				
593	2.42E-03				
594	2.40E-03				
595	2.39E-03				
596	2.39E-03				
597	2.37E-03				
598	2.36E-03				
599	2.34E-03				
600	2.33E-03				
601	2.34E-03				
602	2.34E-03				
603	2.36E-03				
604	2.38E-03				
605	2.39E-03				
606	2.40E-03				
607	2.43E-03				
608	2.47E-03				
609	2.49E-03				
610	2.52E-03				
611	2.54E-03				
612	2.57E-03				
613	2.63E-03				
614	2.67E-03				
615	2.72E-03				
616	2.76E-03				
617	2.80E-03				
618	0.002833967				
619	2.88E-03				
620	2.94E-03				
621	2.99E-03				
622	3.04E-03				
623	3.07E-03				
624	3.08E-03				
625	3.10E-03				
626	3.11E-03				
627	3.12E-03				
628	3.12E-03				
629	3.12E-03				
