OLIS-3D-ASCII	SySl1139						
375	1.47E-03						
376	1.61E-03						
377	1.73E-03						
378	1.82E-03						
379	1.91E-03						
380	1.97E-03						
381	2.02E-03						
382	2.06E-03						
383	2.01E-03						
384	2.02E-03						
385	2.03E-03						
386	2.18E-03						
387	2.15E-03						
388	2.14E-03						
389	2.10E-03						
390	0.002119384						
391	2.18E-03						
392	2.25E-03						
393	2.27E-03						
394	2.32E-03						
395	2.35E-03						
396	2.41E-03						
397	2.49E-03						
398	2.57E-03						
399	2.59E-03						
400	2.63E-03						
401	2.69E-03						
402	2.75E-03						
403	2.79E-03						
404	2.84E-03						
405	2.86E-03						
406	2.93E-03						
407	2.98E-03						
408	3.06E-03						
409	3.18E-03						
410	3.27E-03						
411	3.36E-03						
412	3.47E-03						
413	3.60E-03						
414	3.71E-03						
415	3.79E-03						
416	3.87E-03						
417	3.92E-03						
418	3.97E-03						
419	3.97E-03						
420	3.98E-03						
421	4.00E-03						
422	4.01E-03						
423	4.02E-03						
424	4.05E-03						
425	4.08E-03						
426	4.11E-03						
427	4.17E-03						
428	4.23E-03						
429	4.31E-03						
430	4.37E-03						
431	4.42E-03						
432	4.48E-03						
433	4.50E-03						
434	4.55E-03						
435	4.58E-03						
436	4.59E-03						
437	4.59E-03						
438	4.57E-03						
439	4.54E-03						
440	4.50E-03						
441	4.46E-03						
442	4.40E-03						
443	4.32E-03						
444	4.24E-03						
445	4.10E-03						
446	3.98E-03						
447	3.85E-03						
448	3.70E-03						
449	3.56E-03						
450	3.43E-03						
451	3.32E-03						
452	3.23E-03						
453	3.16E-03						
454	3.10E-03						
455	3.05E-03						
456	3.02E-03						
457	2.98E-03						
458	2.95E-03						
459	2.90E-03						
460	2.87E-03						
461	2.83E-03						
462	2.80E-03						
463	2.77E-03						
464	2.75E-03						
465	2.72E-03						
466	2.68E-03						
467	2.65E-03						
468	2.62E-03						
469	2.57E-03						
470	2.54E-03						
471	2.51E-03						
472	2.47E-03						
473	2.43E-03						
474	2.39E-03						
475	2.37E-03						
476	2.37E-03						
477	0.002349421						
478	2.32E-03						
479	2.32E-03						
480	2.32E-03						
481	2.33E-03						
482	2.35E-03						
483	2.36E-03						
484	2.37E-03						
485	2.39E-03						
486	2.40E-03						
487	2.44E-03						
488	2.47E-03						
489	2.48E-03						
490	2.52E-03						
491	2.57E-03						
492	2.62E-03						
493	2.67E-03						
494	2.71E-03						
495	2.75E-03						
496	2.79E-03						
497	2.84E-03						
498	2.86E-03						
499	2.87E-03						
500	2.87E-03						
501	2.86E-03						
502	2.88E-03						
503	2.88E-03						
504	2.89E-03						
505	2.90E-03						
506	2.90E-03						
507	2.91E-03						
508	2.94E-03						
509	2.97E-03						
510	2.98E-03						
511	2.99E-03						
512	3.01E-03						
513	3.02E-03						
514	3.06E-03						
515	3.07E-03						
516	3.08E-03						
517	3.10E-03						
518	3.10E-03						
519	3.13E-03						
520	3.17E-03						
521	3.20E-03						
522	3.23E-03						
523	3.25E-03						
524	3.29E-03						
525	3.32E-03						
526	3.36E-03						
527	3.39E-03						
528	3.42E-03						
529	3.47E-03						
530	3.50E-03						
531	3.56E-03						
532	0.003621368						
533	3.69E-03						
534	3.75E-03						
535	3.82E-03						
536	3.87E-03						
537	3.93E-03						
538	3.99E-03						
539	4.02E-03						
540	4.05E-03						
541	4.10E-03						
542	4.15E-03						
543	4.22E-03						
544	4.28E-03						
545	4.35E-03						
546	4.43E-03						
547	4.51E-03						
548	4.56E-03						
549	4.62E-03						
550	4.67E-03						
551	4.71E-03						
552	4.77E-03						
