OLIS-3D-ASCII	SySl1313		
375	3.22E-02		
376	3.31E-02		
377	3.40E-02		
378	3.49E-02		
379	3.57E-02		
380	3.65E-02		
381	3.72E-02		
382	3.79E-02		
383	3.84E-02		
384	3.88E-02		
385	0.039228301		
386	3.96E-02		
387	3.99E-02		
388	4.02E-02		
389	0.040507473		
390	4.09E-02		
391	4.14E-02		
392	4.18E-02		
393	4.24E-02		
394	4.30E-02		
395	4.35E-02		
396	4.41E-02		
397	4.48E-02		
398	4.55E-02		
399	4.62E-02		
400	0.046876309		
401	4.77E-02		
402	4.86E-02		
403	4.97E-02		
404	5.09E-02		
405	5.21E-02		
406	5.32E-02		
407	5.45E-02		
408	5.57E-02		
409	5.70E-02		
410	5.83E-02		
411	0.059509997		
412	6.07E-02		
413	6.18E-02		
414	6.28E-02		
415	6.40E-02		
416	6.52E-02		
417	6.61E-02		
418	6.70E-02		
419	6.78E-02		
420	6.87E-02		
421	6.95E-02		
422	7.02E-02		
423	7.09E-02		
424	7.16E-02		
425	7.22E-02		
426	7.29E-02		
427	7.36E-02		
428	7.45E-02		
429	7.52E-02		
430	7.61E-02		
431	7.69E-02		
432	0.077962779		
433	7.87E-02		
434	7.94E-02		
435	8.01E-02		
436	8.05E-02		
437	8.08E-02		
438	0.080921707		
439	8.07E-02		
440	0.080473478		
441	0.079753321		
442	7.87E-02		
443	7.76E-02		
444	7.64E-02		
445	7.47E-02		
446	7.29E-02		
447	7.10E-02		
448	6.91E-02		
449	6.74E-02		
450	6.58E-02		
451	6.43E-02		
452	6.30E-02		
453	6.17E-02		
454	6.06E-02		
455	5.99E-02		
456	5.93E-02		
457	5.86E-02		
458	5.81E-02		
459	0.057597032		
460	5.72E-02		
461	5.68E-02		
462	5.64E-02		
463	5.59E-02		
464	5.53E-02		
465	5.47E-02		
466	5.39E-02		
467	5.33E-02		
468	5.24E-02		
469	5.16E-02		
470	5.08E-02		
471	4.99E-02		
472	4.92E-02		
473	4.84E-02		
474	4.77E-02		
475	4.71E-02		
476	4.64E-02		
477	4.60E-02		
478	4.55E-02		
