OLIS-3D-ASCII	SySl1010							
375	9.15E-02							
376	9.24E-02							
377	9.34E-02							
378	0.094445765							
379	9.55E-02							
380	9.65E-02							
381	9.74E-02							
382	9.81E-02							
383	9.89E-02							
384	0.09955251							
385	9.99E-02							
386	9.98E-02							
387	9.99E-02							
388	9.99E-02							
389	0.100506991							
390	0.101054188							
391	0.101707005							
392	0.102583751							
393	0.103512748							
394	0.104539702							
395	0.10558369							
396	0.106364492							
397	0.107572109							
398	0.108780417							
399	0.110157281							
400	0.111784529							
401	0.113707679							
402	0.115898507							
403	0.118636115							
404	0.121778206							
405	0.124889354							
406	0.128090012							
407	0.131486273							
408	0.134707685							
409	0.13835158							
410	0.14190279							
411	0.145135272							
412	0.148361797							
413	0.15117021							
414	0.154200473							
415	0.157368557							
416	0.160495025							
417	0.163234963							
418	0.166373553							
419	0.169313133							
420	0.172174751							
421	0.175223212							
422	0.177224995							
423	0.179486189							
424	0.181068495							
425	0.182009964							
426	0.183297119							
427	0.184115039							
428	0.18569039							
429	0.187316621							
430	0.189197579							
431	0.191441846							
432	0.194351813							
433	0.196587727							
434	0.198980968							
435	0.201870739							
436	0.203661476							
437	0.205568156							
438	0.206719556							
439	0.207501713							
440	0.207955507							
441	0.206830285							
442	0.20456118							
443	0.2023331							
444	0.19968345							
445	0.195845246							
446	0.192027874							
447	0.187421069							
448	0.183130394							
449	0.179561304							
450	0.175899322							
451	0.172831902							
452	0.169595584							
453	0.166767032							
454	0.164006182							
455	0.162866159							
456	0.161911358							
457	0.161078868							
458	0.160386838							
459	0.159771685							
460	0.159743416							
461	0.159831106							
462	0.159729449							
463	0.159844996							
464	0.159969269							
465	0.160020231							
466	0.159066861							
467	0.159727951							
468	0.159583703							
469	0.160031225							
470	0.160264914							
471	0.160687155							
472	0.161479484							
473	0.161893083							
474	0.162652894							
475	0.163984007							
476	0.164766098							
477	0.165788653							
478	0.166771895							
479	0.16843009							
480	0.169856738							
481	0.17176367							
482	0.173688429							
483	0.175671258							
484	0.177215134							
485	0.178091326							
486	0.178818754							
487	0.179143255							
488	0.179079289							
489	0.178157237							
490	0.17713691							
491	0.175002053							
492	0.173576544							
493	0.172099512							
494	0.169963114							
495	0.167475886							
496	0.164458291							
497	0.160791637							
498	0.157238627							
499	0.154339568							
500	0.151125327							
501	0.147225396							
502	0.143560244							
503	0.13951173							
504	0.136428677							
505	0.133378545							
506	0.129853217							
507	0.126284636							
508	0.122397859							
509	0.118935948							
510	0.116010622							
511	0.113533716							
512	0.110259545							
513	0.107106765							
514	0.103592879							
515	0.100613035							
516	9.80E-02							
517	9.53E-02							
518	9.22E-02							
519	8.92E-02							
520	8.68E-02							
521	8.50E-02							
522	8.27E-02							
523	8.06E-02							
524	0.078156275							
525	7.58E-02							
526	7.32E-02							
527	0.070832409							
528	6.84E-02							
529	6.58E-02							
530	0.063091941							
531	6.06E-02							
532	5.83E-02							
533	5.61E-02							
534	5.38E-02							
535	0.051731305							
536	4.96E-02							
537	4.76E-02							
538	4.56E-02							
539	4.37E-02							
540	0.042055448							
541	4.05E-02							
542	3.90E-02							
543	3.75E-02							
544	3.63E-02							
545	3.51E-02							
546	3.40E-02							
547	3.29E-02							
548	3.20E-02							
549	3.12E-02							
550	3.04E-02							
551	2.98E-02							
552	2.93E-02							
553	2.88E-02							
554	2.85E-02							
555	2.82E-02							
556	2.80E-02							
557	2.78E-02							
558	2.77E-02							
559	2.76E-02							
560	2.75E-02							
561	2.75E-02							
562	0.027590777							
563	2.77E-02							
564	2.79E-02							
565	2.81E-02							
566	2.83E-02							
567	2.86E-02							
568	2.89E-02							
569	2.92E-02							
570	0.029543058							
571	2.99E-02							
572	3.03E-02							
573	3.08E-02							
574	3.12E-02							
575	3.17E-02							
576	3.22E-02							
577	3.27E-02							
578	3.32E-02							
579	3.37E-02							
580	3.41E-02							
581	3.45E-02							
582	3.49E-02							
583	3.54E-02							
584	3.59E-02							
585	3.64E-02							
586	3.69E-02							
587	3.74E-02							
588	3.80E-02							
589	3.85E-02							
590	3.90E-02							
591	3.95E-02							
592	3.99E-02							
593	4.03E-02							
594	4.07E-02							
595	4.11E-02							
596	4.15E-02							
597	0.041873766							
598	4.23E-02							
599	4.27E-02							
600	4.32E-02							
601	4.38E-02							
602	4.44E-02							
603	4.51E-02							
604	4.59E-02							
605	0.046678018							
606	4.76E-02							
607	4.85E-02							
608	4.95E-02							
609	5.05E-02							
610	5.17E-02							
