OLIS-3D-ASCII	SySl1199		
375	4.45E-03		
376	4.45E-03		
377	4.47E-03		
378	4.51E-03		
379	4.56E-03		
380	4.62E-03		
381	4.70E-03		
382	4.81E-03		
383	4.92E-03		
384	4.92E-03		
385	5.06E-03		
386	5.18E-03		
387	5.28E-03		
388	5.38E-03		
389	5.40E-03		
390	5.35E-03		
391	5.41E-03		
392	5.39E-03		
393	5.38E-03		
394	5.43E-03		
395	5.43E-03		
396	5.50E-03		
397	5.58E-03		
398	5.66E-03		
399	5.81E-03		
400	5.87E-03		
401	5.94E-03		
402	6.03E-03		
403	6.15E-03		
404	6.28E-03		
405	6.42E-03		
406	6.58E-03		
407	6.69E-03		
408	6.83E-03		
409	6.95E-03		
410	7.08E-03		
411	7.22E-03		
412	7.35E-03		
413	7.47E-03		
414	7.60E-03		
415	7.76E-03		
416	7.94E-03		
417	8.07E-03		
418	8.17E-03		
419	8.24E-03		
420	8.34E-03		
421	8.40E-03		
422	8.47E-03		
423	8.51E-03		
424	8.57E-03		
425	8.62E-03		
426	8.66E-03		
427	8.77E-03		
428	8.86E-03		
429	8.95E-03		
430	9.05E-03		
431	9.20E-03		
432	9.33E-03		
433	9.44E-03		
434	9.52E-03		
435	9.58E-03		
436	9.62E-03		
437	9.61E-03		
438	9.59E-03		
439	9.57E-03		
440	9.51E-03		
441	9.44E-03		
442	9.36E-03		
443	9.26E-03		
444	9.10E-03		
445	8.94E-03		
446	8.76E-03		
447	8.58E-03		
448	8.37E-03		
449	8.17E-03		
450	8.00E-03		
451	7.86E-03		
452	7.72E-03		
453	7.58E-03		
454	7.46E-03		
455	7.35E-03		
456	7.23E-03		
457	7.17E-03		
458	7.11E-03		
459	7.05E-03		
460	6.98E-03		
461	6.92E-03		
462	6.85E-03		
463	6.79E-03		
464	6.70E-03		
465	6.61E-03		
466	6.52E-03		
467	6.41E-03		
468	6.30E-03		
469	6.21E-03		
470	6.08E-03		
471	5.97E-03		
472	0.005855378		
473	5.76E-03		
474	5.66E-03		
475	5.58E-03		
476	5.51E-03		
477	5.45E-03		
478	5.41E-03		
479	5.37E-03		
480	5.35E-03		
481	5.33E-03		
482	5.33E-03		
483	5.32E-03		
484	5.33E-03		
485	5.33E-03		
486	5.37E-03		
487	5.40E-03		
488	5.42E-03		
489	5.47E-03		
490	5.50E-03		
491	5.53E-03		
492	5.52E-03		
493	5.53E-03		
494	5.53E-03		
495	5.49E-03		
496	5.46E-03		
497	5.40E-03		
498	5.37E-03		
499	5.29E-03		
500	5.20E-03		
501	5.12E-03		
502	5.03E-03		
503	4.92E-03		
504	4.77E-03		
505	4.65E-03		
506	4.51E-03		
507	4.36E-03		
508	4.21E-03		
509	4.05E-03		
510	3.90E-03		
511	3.73E-03		
512	3.59E-03		
513	3.45E-03		
514	3.32E-03		
515	3.19E-03		
516	3.04E-03		
517	2.89E-03		
518	2.76E-03		
519	2.63E-03		
520	2.51E-03		
521	2.39E-03		
522	2.26E-03		
523	2.17E-03		
524	2.05E-03		
525	1.95E-03		
526	1.86E-03		
527	1.76E-03		
528	1.68E-03		
529	1.59E-03		
530	1.52E-03		
531	1.46E-03		
532	1.40E-03		
533	1.34E-03		
534	1.28E-03		
535	1.24E-03		
536	1.18E-03		
537	1.14E-03		
538	1.09E-03		
539	1.04E-03		
540	1.02E-03		
541	9.73E-04		
542	9.39E-04		
543	9.14E-04		
544	8.81E-04		
545	8.36E-04		
546	8.01E-04		
547	7.63E-04		
548	7.29E-04		
549	7.12E-04		
550	6.82E-04		
551	6.63E-04		
552	6.68E-04		
553	6.66E-04		
554	6.77E-04		
555	6.88E-04		
556	6.98E-04		
557	7.13E-04		
558	7.15E-04		
559	7.18E-04		
560	7.13E-04		
561	7.09E-04		
562	7.07E-04		
563	6.98E-04		
564	7.00E-04		
565	7.13E-04		
566	7.16E-04		
567	7.33E-04		
568	7.50E-04		
569	7.71E-04		
570	7.84E-04		
571	8.03E-04		
572	8.18E-04		
573	8.39E-04		
574	8.64E-04		
575	8.79E-04		
576	9.03E-04		
577	9.30E-04		
578	9.44E-04		
579	9.62E-04		
580	9.80E-04		
581	9.91E-04		
582	1.02E-03		
583	1.03E-03		
584	1.04E-03		
585	1.07E-03		
586	1.09E-03		
587	1.10E-03		
588	1.12E-03		
589	1.12E-03		
590	1.13E-03		
591	1.14E-03		
592	1.15E-03		
593	1.14E-03		
594	1.15E-03		
595	1.16E-03		
596	1.16E-03		
597	1.18E-03		
598	1.19E-03		
599	1.20E-03		
600	1.23E-03		
601	1.25E-03		
602	1.27E-03		
603	1.30E-03		
604	1.32E-03		
605	1.34E-03		
606	1.37E-03		
607	1.41E-03		
608	1.44E-03		
609	1.48E-03		
610	1.53E-03		
611	1.57E-03		
612	1.62E-03		
613	1.66E-03		
614	1.70E-03		
615	1.74E-03		
616	1.78E-03		
617	1.80E-03		
618	1.82E-03		
619	1.84E-03		
620	1.88E-03		
621	1.91E-03		
622	1.94E-03		
623	1.96E-03		
624	1.99E-03		
625	2.02E-03		
626	2.06E-03		
627	2.08E-03		
628	2.09E-03		
