OLIS-3D-ASCII	SySl1024	
375	1.54E-02	
376	1.61E-02	
377	1.67E-02	
378	1.72E-02	
379	1.75E-02	
380	1.78E-02	
381	1.81E-02	
382	1.83E-02	
383	1.85E-02	
384	1.85E-02	
385	1.85E-02	
386	1.85E-02	
387	0.018690524	
388	1.88E-02	
389	1.89E-02	
390	1.90E-02	
391	1.91E-02	
392	1.92E-02	
393	0.019362893	
394	1.95E-02	
395	1.96E-02	
396	1.97E-02	
397	0.019879118	
398	2.01E-02	
399	0.020316828	
400	0.020631627	
401	0.020972254	
402	0.021398687	
403	0.021860522	
404	2.23E-02	
405	2.29E-02	
406	2.34E-02	
407	2.41E-02	
408	2.48E-02	
409	2.55E-02	
410	2.61E-02	
411	2.67E-02	
412	2.74E-02	
413	0.027945141	
414	2.86E-02	
415	2.91E-02	
416	2.96E-02	
417	3.00E-02	
418	3.04E-02	
419	3.08E-02	
420	3.11E-02	
421	3.14E-02	
422	3.16E-02	
423	3.19E-02	
424	3.22E-02	
425	3.25E-02	
426	3.29E-02	
427	3.33E-02	
428	3.38E-02	
429	3.42E-02	
430	3.47E-02	
431	3.53E-02	
432	3.59E-02	
433	3.64E-02	
434	3.69E-02	
435	3.74E-02	
436	3.78E-02	
437	3.81E-02	
438	3.83E-02	
439	3.84E-02	
440	3.83E-02	
441	0.037990455	
442	3.76E-02	
443	3.69E-02	
444	3.62E-02	
445	3.53E-02	
446	0.034283804	
447	3.33E-02	
448	3.22E-02	
449	0.031175011	
450	3.02E-02	
451	2.93E-02	
452	2.84E-02	
453	2.77E-02	
454	2.70E-02	
455	2.65E-02	
456	2.60E-02	
457	2.56E-02	
458	2.52E-02	
459	0.02489681	
460	2.46E-02	
461	0.024382211	
462	2.41E-02	
463	2.39E-02	
464	2.37E-02	
465	2.35E-02	
466	2.33E-02	
467	2.31E-02	
468	2.29E-02	
469	2.28E-02	
470	2.26E-02	
471	2.25E-02	
472	2.24E-02	
473	2.23E-02	
474	2.22E-02	
475	0.022203332	
476	2.22E-02	
477	2.22E-02	
478	0.022280194	
479	2.23E-02	
480	2.24E-02	
481	2.25E-02	
482	2.26E-02	
483	2.27E-02	
484	2.28E-02	
485	0.022883477	
486	2.29E-02	
487	2.29E-02	
488	2.30E-02	
489	0.022970836	
490	2.29E-02	
491	2.28E-02	
492	2.26E-02	
493	0.022477034	
494	2.23E-02	
495	2.21E-02	
496	2.19E-02	
497	2.16E-02	
498	2.13E-02	
499	2.10E-02	
500	2.07E-02	
501	2.04E-02	
502	2.00E-02	
503	1.97E-02	
504	1.94E-02	
505	1.91E-02	
506	1.89E-02	
507	0.018620903	
508	1.84E-02	
509	1.81E-02	
510	1.79E-02	
511	1.77E-02	
512	1.75E-02	
513	1.73E-02	
514	0.017097763	
515	1.69E-02	
516	1.68E-02	
517	1.66E-02	
518	1.63E-02	
519	1.61E-02	
520	1.58E-02	
521	1.55E-02	
522	0.015231088	
523	1.49E-02	
524	1.45E-02	
525	1.41E-02	
526	1.37E-02	
527	1.32E-02	
528	1.27E-02	
529	0.012257661	
530	1.18E-02	
531	1.12E-02	
532	1.08E-02	
533	0.010283166	
534	9.79E-03	
535	9.29E-03	
536	8.78E-03	
537	8.31E-03	
538	7.83E-03	
539	7.35E-03	
540	6.91E-03	
541	6.49E-03	
542	6.10E-03	
543	5.74E-03	
544	5.42E-03	
545	5.12E-03	
546	4.86E-03	
547	4.60E-03	
548	4.36E-03	
549	4.16E-03	
550	3.97E-03	
551	3.80E-03	
552	3.65E-03	
553	3.52E-03	
554	3.40E-03	
555	3.31E-03	
556	3.22E-03	
557	3.16E-03	
558	3.13E-03	
559	3.09E-03	
560	3.08E-03	
561	3.08E-03	
562	3.09E-03	
563	3.08E-03	
