OLIS-3D-ASCII	SySl1175		
375	-1.43E-03		
376	-1.32E-03		
377	-1.20E-03		
378	-1.08E-03		
379	-9.46E-04		
380	-8.14E-04		
381	-6.82E-04		
382	-5.48E-04		
383	-3.86E-04		
384	-2.76E-04		
385	-2.45E-04		
386	-1.58E-04		
387	-4.76E-05		
388	-9.99E-06		
389	1.66E-05		
390	1.03E-04		
391	1.76E-04		
392	2.14E-04		
393	2.94E-04		
394	3.39E-04		
395	4.00E-04		
396	3.95E-04		
397	4.24E-04		
398	5.57E-04		
399	6.57E-04		
400	7.01E-04		
401	8.15E-04		
402	9.14E-04		
403	1.02E-03		
404	1.11E-03		
405	0.001203673		
406	1.22E-03		
407	1.30E-03		
408	1.35E-03		
409	1.43E-03		
410	1.55E-03		
411	1.64E-03		
412	1.72E-03		
413	1.86E-03		
414	1.97E-03		
415	2.08E-03		
416	2.17E-03		
417	2.25E-03		
418	2.33E-03		
419	2.41E-03		
420	2.43E-03		
421	2.47E-03		
422	2.50E-03		
423	2.50E-03		
424	2.51E-03		
425	2.54E-03		
426	2.54E-03		
427	2.60E-03		
428	2.64E-03		
429	2.68E-03		
430	2.77E-03		
431	2.84E-03		
432	2.90E-03		
433	2.98E-03		
434	3.03E-03		
435	3.06E-03		
436	3.11E-03		
437	3.13E-03		
438	3.17E-03		
439	3.19E-03		
440	3.15E-03		
441	3.11E-03		
442	3.07E-03		
443	2.98E-03		
444	2.88E-03		
445	2.77E-03		
446	2.64E-03		
447	2.51E-03		
448	2.37E-03		
449	2.26E-03		
450	2.16E-03		
451	2.06E-03		
452	1.95E-03		
453	1.86E-03		
454	1.80E-03		
455	1.73E-03		
456	1.68E-03		
457	1.63E-03		
458	1.60E-03		
459	1.56E-03		
460	1.53E-03		
461	1.51E-03		
462	1.49E-03		
463	1.48E-03		
464	1.45E-03		
465	1.43E-03		
466	1.42E-03		
467	1.39E-03		
468	1.37E-03		
469	1.34E-03		
470	1.31E-03		
471	1.29E-03		
472	1.27E-03		
473	1.25E-03		
474	1.23E-03		
475	1.21E-03		
476	1.19E-03		
477	1.17E-03		
478	1.16E-03		
479	1.15E-03		
480	1.12E-03		
481	1.11E-03		
482	1.11E-03		
483	1.12E-03		
484	1.13E-03		
485	1.14E-03		
486	1.16E-03		
487	1.19E-03		
488	1.20E-03		
489	1.21E-03		
490	1.22E-03		
491	1.23E-03		
492	1.24E-03		
493	1.26E-03		
494	1.27E-03		
495	1.29E-03		
496	1.32E-03		
497	1.34E-03		
498	1.36E-03		
499	1.36E-03		
500	1.35E-03		
501	1.33E-03		
502	1.32E-03		
503	1.29E-03		
504	1.26E-03		
505	1.24E-03		
506	1.21E-03		
507	1.17E-03		
508	1.13E-03		
509	1.08E-03		
510	1.03E-03		
511	9.82E-04		
512	9.30E-04		
513	8.76E-04		
514	8.46E-04		
515	7.89E-04		
516	7.60E-04		
517	7.24E-04		
518	6.93E-04		
519	6.61E-04		
520	6.27E-04		
521	5.94E-04		
522	5.66E-04		
523	5.35E-04		
524	5.02E-04		
525	4.63E-04		
526	4.34E-04		
527	4.12E-04		
528	3.95E-04		
529	3.89E-04		
530	4.00E-04		
531	4.06E-04		
532	4.18E-04		
533	4.21E-04		
534	4.31E-04		
535	4.41E-04		
536	4.40E-04		
537	4.45E-04		
538	4.54E-04		
539	4.67E-04		
540	4.72E-04		
541	4.87E-04		
542	5.11E-04		
543	5.30E-04		
544	5.54E-04		
545	5.61E-04		
546	5.72E-04		
547	5.88E-04		
548	6.11E-04		
549	6.38E-04		
550	6.52E-04		
551	6.74E-04		
552	6.93E-04		
553	7.11E-04		
554	7.49E-04		
555	7.90E-04		
556	8.30E-04		
557	8.58E-04		
558	8.97E-04		
559	9.42E-04		
560	9.82E-04		
561	1.02E-03		
562	1.03E-03		
