OLIS-3D-ASCII	SySl1032	
375	5.18E-03	
376	0.005245354	
377	5.31E-03	
378	5.36E-03	
379	5.42E-03	
380	5.47E-03	
381	5.52E-03	
382	5.62E-03	
383	5.77E-03	
384	5.70E-03	
385	5.65E-03	
386	5.63E-03	
387	5.61E-03	
388	5.57E-03	
389	5.48E-03	
390	5.40E-03	
391	5.38E-03	
392	5.41E-03	
393	5.42E-03	
394	5.53E-03	
395	5.62E-03	
396	5.63E-03	
397	5.66E-03	
398	5.69E-03	
399	5.72E-03	
400	5.73E-03	
401	5.76E-03	
402	5.84E-03	
403	5.96E-03	
404	6.10E-03	
405	6.21E-03	
406	6.36E-03	
407	6.49E-03	
408	6.59E-03	
409	6.71E-03	
410	6.81E-03	
411	6.92E-03	
412	7.03E-03	
413	7.16E-03	
414	7.32E-03	
415	7.43E-03	
416	7.49E-03	
417	7.57E-03	
418	7.64E-03	
419	7.67E-03	
420	7.68E-03	
421	7.73E-03	
422	7.73E-03	
423	7.76E-03	
424	7.83E-03	
425	7.90E-03	
426	7.95E-03	
427	8.00E-03	
428	8.02E-03	
429	8.11E-03	
430	8.17E-03	
431	8.23E-03	
432	8.30E-03	
433	8.39E-03	
434	8.42E-03	
435	8.48E-03	
436	8.54E-03	
437	8.56E-03	
438	8.53E-03	
439	8.48E-03	
440	8.36E-03	
441	8.27E-03	
442	8.11E-03	
443	7.92E-03	
444	7.73E-03	
445	7.51E-03	
446	7.25E-03	
447	6.99E-03	
448	6.74E-03	
449	6.48E-03	
450	6.24E-03	
451	5.99E-03	
452	5.79E-03	
453	5.59E-03	
454	5.44E-03	
455	5.30E-03	
456	5.20E-03	
457	5.10E-03	
458	5.00E-03	
459	4.94E-03	
460	4.91E-03	
461	4.86E-03	
462	4.80E-03	
463	4.75E-03	
464	4.71E-03	
465	4.65E-03	
466	4.60E-03	
467	4.52E-03	
468	4.46E-03	
469	4.40E-03	
470	4.33E-03	
471	4.28E-03	
472	4.24E-03	
473	4.17E-03	
474	0.004126994	
475	4.07E-03	
476	4.05E-03	
477	4.01E-03	
478	3.97E-03	
479	3.94E-03	
480	3.93E-03	
481	3.92E-03	
482	3.92E-03	
483	3.92E-03	
484	3.95E-03	
485	3.97E-03	
486	4.02E-03	
487	4.04E-03	
488	4.09E-03	
489	4.14E-03	
490	4.19E-03	
491	4.24E-03	
492	4.28E-03	
493	4.34E-03	
494	4.38E-03	
495	4.43E-03	
496	4.47E-03	
497	4.52E-03	
498	4.57E-03	
499	0.004602225	
500	4.63E-03	
501	4.65E-03	
502	4.65E-03	
503	4.65E-03	
504	4.63E-03	
505	4.63E-03	
506	4.61E-03	
507	4.60E-03	
508	4.59E-03	
509	4.59E-03	
510	4.59E-03	
511	4.60E-03	
512	4.59E-03	
513	4.57E-03	
514	4.58E-03	
515	4.59E-03	
516	4.58E-03	
517	4.61E-03	
518	4.62E-03	
519	4.65E-03	
520	4.70E-03	
521	4.72E-03	
522	4.77E-03	
523	4.81E-03	
524	4.84E-03	
525	4.87E-03	
526	4.92E-03	
527	4.94E-03	
528	4.97E-03	
529	5.04E-03	
530	5.09E-03	
531	5.14E-03	
532	5.21E-03	
533	5.28E-03	
534	5.35E-03	
535	5.42E-03	
536	5.48E-03	
537	5.57E-03	
538	5.62E-03	
539	5.69E-03	
540	5.78E-03	
541	5.87E-03	
542	5.93E-03	
543	6.01E-03	
544	6.09E-03	
545	6.17E-03	
546	6.25E-03	
547	6.34E-03	
548	6.42E-03	
549	6.49E-03	
550	6.55E-03	
551	6.62E-03	
552	6.69E-03	
553	6.78E-03	
554	6.84E-03	
555	6.93E-03	
556	7.00E-03	
557	7.08E-03	
558	7.16E-03	
559	7.24E-03	
560	7.31E-03	
561	7.39E-03	
562	7.49E-03	
563	7.57E-03	
564	7.67E-03	
565	7.75E-03	
566	7.81E-03	
567	7.85E-03	
568	7.84E-03	
569	7.80E-03	
570	7.71E-03	
571	7.56E-03	
572	7.36E-03	
573	7.12E-03	
574	6.84E-03	
575	6.51E-03	
576	6.15E-03	
577	5.77E-03	
578	5.39E-03	
579	5.02E-03	
580	4.65E-03	
581	4.35E-03	
582	4.08E-03	
583	3.82E-03	
584	3.59E-03	
585	3.41E-03	
586	3.27E-03	
587	3.14E-03	
588	3.04E-03	
589	2.95E-03	
590	2.87E-03	
591	2.79E-03	
592	2.75E-03	
593	2.72E-03	
594	2.69E-03	
595	2.66E-03	
596	0.002633981	
597	2.61E-03	
598	2.59E-03	
599	2.57E-03	
600	2.56E-03	
601	2.55E-03	
602	2.54E-03	
603	2.54E-03	
604	2.56E-03	
605	2.57E-03	
606	2.59E-03	
607	2.63E-03	
608	2.66E-03	
609	2.70E-03	
610	2.72E-03	
611	2.75E-03	
612	2.78E-03	
613	2.81E-03	
614	2.83E-03	
615	0.002861148	
616	2.88E-03	
617	2.91E-03	
618	2.95E-03	
619	2.99E-03	
620	3.02E-03	
621	3.06E-03	
622	3.07E-03	
623	3.07E-03	
624	3.07E-03	
625	3.06E-03	
626	3.05E-03	
627	3.05E-03	
628	3.06E-03	
629	3.05E-03	
630	3.03E-03	
631	3.02E-03	
632	2.99E-03	
633	2.96E-03	
634	2.92E-03	
635	2.87E-03	
636	2.82E-03	
637	2.80E-03	
638	2.76E-03	
639	2.77E-03	
640	2.76E-03	
641	2.73E-03	
642	2.69E-03	
643	2.67E-03	
644	2.64E-03	
645	2.61E-03	
646	2.61E-03	
647	2.59E-03	
648	2.58E-03	
649	2.58E-03	
650	2.59E-03	
651	2.63E-03	
652	2.65E-03	
653	2.70E-03	
654	2.75E-03	
655	2.84E-03	
656	2.95E-03	
657	3.11E-03	
658	3.24E-03	
