OLIS-3D-ASCII	SySl1040	
375	7.80E-03	
376	8.00E-03	
377	8.21E-03	
378	8.42E-03	
379	8.62E-03	
380	8.80E-03	
381	8.95E-03	
382	9.00E-03	
383	9.08E-03	
384	9.08E-03	
385	9.11E-03	
386	9.07E-03	
387	9.08E-03	
388	9.03E-03	
389	9.05E-03	
390	9.04E-03	
391	9.09E-03	
392	9.13E-03	
393	9.22E-03	
394	9.28E-03	
395	9.35E-03	
396	9.45E-03	
397	9.57E-03	
398	9.69E-03	
399	9.82E-03	
400	9.92E-03	
401	1.00E-02	
402	1.02E-02	
403	1.03E-02	
404	1.05E-02	
405	0.01067749	
406	1.09E-02	
407	1.11E-02	
408	1.13E-02	
409	1.16E-02	
410	1.19E-02	
411	1.21E-02	
412	1.23E-02	
413	1.25E-02	
414	1.28E-02	
415	1.29E-02	
416	1.31E-02	
417	0.013184329	
418	1.33E-02	
419	1.33E-02	
420	1.34E-02	
421	1.35E-02	
422	1.35E-02	
423	1.36E-02	
424	1.36E-02	
425	0.013678034	
426	0.013769216	
427	1.39E-02	
428	1.40E-02	
429	1.41E-02	
430	1.43E-02	
431	1.44E-02	
432	1.46E-02	
433	1.47E-02	
434	1.49E-02	
435	1.49E-02	
436	1.50E-02	
437	1.50E-02	
438	1.50E-02	
439	1.49E-02	
440	1.48E-02	
441	1.46E-02	
442	1.44E-02	
443	1.41E-02	
444	1.37E-02	
445	1.33E-02	
446	1.28E-02	
447	0.012348537	
448	1.19E-02	
449	1.14E-02	
450	1.10E-02	
451	0.010585467	
452	1.02E-02	
453	9.89E-03	
454	9.60E-03	
455	9.37E-03	
456	9.18E-03	
457	9.03E-03	
458	8.88E-03	
459	8.78E-03	
460	8.69E-03	
461	8.62E-03	
462	8.54E-03	
463	8.47E-03	
464	8.39E-03	
465	8.31E-03	
466	8.21E-03	
467	8.12E-03	
468	8.00E-03	
469	7.88E-03	
470	7.77E-03	
471	7.66E-03	
472	7.55E-03	
473	7.46E-03	
474	7.36E-03	
475	7.27E-03	
476	7.20E-03	
477	7.13E-03	
478	7.07E-03	
479	7.04E-03	
480	7.03E-03	
481	7.02E-03	
482	7.06E-03	
483	7.10E-03	
484	7.16E-03	
485	7.23E-03	
486	7.31E-03	
487	7.37E-03	
488	7.48E-03	
489	7.59E-03	
490	7.69E-03	
491	7.81E-03	
492	7.93E-03	
493	8.05E-03	
494	8.17E-03	
495	8.28E-03	
496	8.39E-03	
497	8.47E-03	
498	8.55E-03	
499	8.58E-03	
500	8.65E-03	
501	8.70E-03	
502	8.72E-03	
503	8.75E-03	
504	8.77E-03	
505	8.80E-03	
506	8.81E-03	
507	8.83E-03	
508	8.84E-03	
509	8.85E-03	
510	8.86E-03	
511	8.86E-03	
512	8.90E-03	
513	8.94E-03	
514	8.97E-03	
515	9.04E-03	
516	9.09E-03	
517	9.17E-03	
518	9.23E-03	
519	9.28E-03	
520	9.36E-03	
521	9.44E-03	
522	9.52E-03	
523	9.60E-03	
524	9.69E-03	
525	9.78E-03	
526	9.89E-03	
527	1.00E-02	
528	1.01E-02	
529	1.03E-02	
530	1.04E-02	
531	1.05E-02	
532	1.07E-02	
533	1.08E-02	
534	0.010949806	
535	1.11E-02	
536	1.13E-02	
537	1.14E-02	
538	1.16E-02	
539	1.17E-02	
540	1.19E-02	
541	0.012057316	
542	1.22E-02	
543	0.012373118	
544	1.25E-02	
545	1.27E-02	
546	1.29E-02	
547	1.30E-02	
548	0.013216396	
549	1.34E-02	
550	1.35E-02	
551	0.013689538	
552	0.013832261	
553	1.40E-02	
554	1.42E-02	
555	1.43E-02	
556	1.45E-02	
557	1.47E-02	
558	1.48E-02	
559	1.50E-02	
560	1.52E-02	
561	1.54E-02	
562	1.56E-02	
563	1.59E-02	
564	1.61E-02	
565	1.63E-02	
566	0.016425671	
567	0.016519227	
568	1.65E-02	
569	0.01643245	
570	1.62E-02	
571	1.59E-02	
572	1.54E-02	
573	1.48E-02	
574	1.41E-02	
575	1.33E-02	
576	1.24E-02	
577	1.16E-02	
578	1.07E-02	
579	9.83E-03	
580	9.02E-03	
581	8.29E-03	
582	7.62E-03	
583	7.04E-03	
584	6.52E-03	
585	6.07E-03	
586	5.68E-03	
587	5.36E-03	
588	5.09E-03	
589	4.86E-03	
590	4.68E-03	
591	4.54E-03	
592	4.44E-03	
593	4.36E-03	
594	4.29E-03	
595	4.23E-03	
596	4.18E-03	
597	4.13E-03	
598	4.10E-03	
599	4.07E-03	
600	4.07E-03	
601	4.07E-03	
602	4.07E-03	
603	4.09E-03	
604	4.12E-03	
605	4.15E-03	
606	4.19E-03	
607	4.23E-03	
608	4.27E-03	
609	4.32E-03	
610	4.36E-03	
611	4.41E-03	
612	4.47E-03	
613	4.52E-03	
614	4.57E-03	
615	4.63E-03	
616	4.69E-03	
617	4.73E-03	
618	4.80E-03	
619	4.86E-03	
620	4.90E-03	
621	4.96E-03	
622	4.98E-03	
623	5.00E-03	
624	5.01E-03	
625	5.02E-03	
626	5.04E-03	
627	5.06E-03	
628	5.05E-03	
629	5.03E-03	
630	5.00E-03	
631	4.98E-03	
632	4.95E-03	
633	4.92E-03	
634	4.87E-03	
635	4.81E-03	
636	4.77E-03	
637	4.73E-03	
638	4.69E-03	
639	4.65E-03	
640	4.56E-03	
641	4.49E-03	
642	4.40E-03	
643	4.31E-03	
644	4.25E-03	
645	4.20E-03	
646	4.15E-03	
647	4.12E-03	
648	4.10E-03	
649	4.08E-03	
650	4.05E-03	
651	4.07E-03	
652	4.08E-03	
653	4.13E-03	
654	4.20E-03	
655	4.30E-03	
656	4.46E-03	
657	4.66E-03	
658	4.91E-03	
659	5.20E-03	
660	5.50E-03	
661	5.81E-03	
662	6.20E-03	
663	6.61E-03	
664	7.03E-03	
665	7.44E-03	
666	7.87E-03	
667	8.31E-03	
668	8.74E-03	
669	9.14E-03	
670	9.50E-03	
671	9.90E-03	
672	1.02E-02	
673	1.06E-02	
674	1.10E-02	
675	1.13E-02	
676	1.17E-02	
677	1.20E-02	
678	1.24E-02	
679	1.26E-02	
680	1.28E-02	
681	1.28E-02	
682	1.27E-02	
683	1.24E-02	
684	1.20E-02	
685	1.15E-02	
686	1.08E-02	
687	1.01E-02	
688	9.30E-03	
689	8.55E-03	
690	7.87E-03	
691	7.14E-03	
692	6.49E-03	
693	5.87E-03	
694	5.30E-03	
695	4.78E-03	
696	4.30E-03	
697	3.87E-03	
698	3.42E-03	
699	3.05E-03	
700	2.69E-03	
701	2.36E-03	
702	2.10E-03	
703	1.82E-03	
704	1.54E-03	
705	1.28E-03	
706	1.06E-03	
707	8.57E-04	
708	6.90E-04	
709	5.57E-04	
710	4.63E-04	
