OLIS-3D-ASCII	SySl1172					
375	8.46E-03					
376	8.92E-03					
377	9.30E-03					
378	9.59E-03					
379	9.82E-03					
380	1.00E-02					
381	1.01E-02					
382	1.02E-02					
383	1.04E-02					
384	1.04E-02					
385	1.05E-02					
386	1.04E-02					
387	1.05E-02					
388	1.05E-02					
389	1.06E-02					
390	1.07E-02					
391	0.010796166					
392	0.010880809					
393	1.10E-02					
394	1.11E-02					
395	0.011194069					
396	1.13E-02					
397	1.14E-02					
398	1.15E-02					
399	0.011679051					
400	1.19E-02					
401	1.21E-02					
402	1.23E-02					
403	1.25E-02					
404	0.012843554					
405	1.32E-02					
406	1.34E-02					
407	1.38E-02					
408	1.41E-02					
409	1.45E-02					
410	1.49E-02					
411	1.53E-02					
412	1.56E-02					
413	1.60E-02					
414	1.63E-02					
415	0.016641073					
416	1.69E-02					
417	1.70E-02					
418	1.72E-02					
419	1.74E-02					
420	1.75E-02					
421	1.76E-02					
422	1.77E-02					
423	1.78E-02					
424	1.79E-02					
425	1.80E-02					
426	1.81E-02					
427	1.82E-02					
428	1.84E-02					
429	1.86E-02					
430	1.88E-02					
431	0.019019653					
432	1.92E-02					
433	1.95E-02					
434	1.97E-02					
435	1.99E-02					
436	0.020075288					
437	2.02E-02					
438	2.02E-02					
439	2.01E-02					
440	1.99E-02					
441	1.96E-02					
442	1.93E-02					
443	1.89E-02					
444	1.84E-02					
445	1.78E-02					
446	1.72E-02					
447	0.016598375					
448	1.59E-02					
449	1.53E-02					
450	1.47E-02					
451	1.41E-02					
452	1.36E-02					
453	1.31E-02					
454	1.28E-02					
455	1.24E-02					
456	0.012119799					
457	1.19E-02					
458	1.17E-02					
459	0.011478819					
460	1.13E-02					
461	1.12E-02					
462	0.011054462					
463	1.09E-02					
464	1.08E-02					
465	1.07E-02					
466	0.010546923					
467	1.04E-02					
468	1.02E-02					
469	1.01E-02					
470	9.92E-03					
471	9.74E-03					
472	9.58E-03					
473	9.44E-03					
474	9.27E-03					
475	9.11E-03					
476	8.95E-03					
477	8.81E-03					
478	8.69E-03					
479	8.59E-03					
480	8.52E-03					
481	8.47E-03					
482	8.44E-03					
483	8.41E-03					
484	8.42E-03					
485	8.45E-03					
486	8.47E-03					
487	8.52E-03					
488	8.56E-03					
489	8.63E-03					
490	8.71E-03					
491	8.78E-03					
492	8.86E-03					
493	8.93E-03					
494	8.99E-03					
495	9.02E-03					
496	9.03E-03					
497	9.02E-03					
498	9.00E-03					
499	8.94E-03					
500	8.85E-03					
501	8.75E-03					
502	8.63E-03					
503	8.49E-03					
504	8.36E-03					
505	8.21E-03					
506	8.02E-03					
507	7.82E-03					
508	7.59E-03					
509	7.37E-03					
510	7.12E-03					
511	6.85E-03					
512	6.60E-03					
513	6.35E-03					
514	6.10E-03					
515	5.88E-03					
516	5.66E-03					
517	5.44E-03					
518	5.21E-03					
519	5.00E-03					
520	4.79E-03					
521	4.59E-03					
522	4.40E-03					
523	4.23E-03					
524	4.06E-03					
525	3.91E-03					
526	3.77E-03					
527	3.65E-03					
528	3.55E-03					
529	3.47E-03					
530	3.42E-03					
531	3.39E-03					
532	3.38E-03					
533	3.39E-03					
534	3.40E-03					
535	0.003416317					
536	3.44E-03					
537	3.46E-03					
538	0.003471519					
539	3.51E-03					
540	3.55E-03					
541	3.59E-03					
542	3.65E-03					
543	3.71E-03					
544	3.79E-03					
545	3.87E-03					
546	3.95E-03					
547	4.06E-03					
548	4.17E-03					
549	4.27E-03					
550	4.38E-03					
551	4.50E-03					
552	4.61E-03					
553	4.73E-03					
554	4.85E-03					
555	4.98E-03					
556	5.12E-03					
557	5.26E-03					
558	5.41E-03					
559	5.57E-03					
560	5.75E-03					
561	5.92E-03					
562	6.08E-03					
563	6.26E-03					
564	6.41E-03					
565	6.57E-03					
566	6.74E-03					
567	6.90E-03					
568	7.08E-03					
569	7.27E-03					
570	7.47E-03					
571	7.67E-03					
572	7.89E-03					
573	8.09E-03					
574	8.31E-03					
575	8.51E-03					
576	8.70E-03					
577	8.89E-03					
578	9.07E-03					
579	9.24E-03					
580	9.44E-03					
581	0.009620396					
582	9.81E-03					
583	9.98E-03					
584	0.010159664					
585	1.03E-02					
586	1.05E-02					
587	1.07E-02					
588	1.09E-02					
589	1.10E-02					
590	1.12E-02					
591	1.13E-02					
592	1.15E-02					
593	1.17E-02					
594	1.19E-02					
595	1.20E-02					
596	1.22E-02					
597	1.24E-02					
598	1.26E-02					
599	1.28E-02					
600	1.30E-02					
601	1.32E-02					
602	1.35E-02					
603	1.38E-02					
604	1.41E-02					
605	1.45E-02					
606	1.48E-02					
607	1.51E-02					
608	1.55E-02					
609	1.59E-02					
610	1.63E-02					
611	1.66E-02					
612	1.69E-02					
613	1.73E-02					
614	1.76E-02					
615	1.79E-02					
616	1.82E-02					
617	1.84E-02					
618	0.018664415					
619	1.89E-02					
620	1.91E-02					
621	0.019281253					
622	1.94E-02					
623	1.95E-02					
624	1.96E-02					
625	1.97E-02					
626	1.97E-02					
627	1.97E-02					
628	1.97E-02					
629	1.97E-02					
630	1.97E-02					
631	1.96E-02					
632	1.96E-02					
633	1.95E-02					
634	1.95E-02					
635	1.94E-02					
636	1.93E-02					
637	1.91E-02					
638	1.89E-02					
639	1.86E-02					
640	1.83E-02					
641	1.78E-02					
642	1.74E-02					
643	0.016822189					
644	1.63E-02					
645	1.56E-02					
646	1.50E-02					
647	1.44E-02					
648	0.013726784					
649	1.31E-02					
650	1.26E-02					
651	1.21E-02					
652	1.16E-02					
653	1.12E-02					
654	1.09E-02					
655	1.06E-02					
656	1.04E-02					
657	1.03E-02					
658	1.03E-02					
659	0.010382962					
660	1.05E-02					
661	1.07E-02					
662	1.11E-02					
663	1.14E-02					
664	1.19E-02					
665	1.23E-02					
666	1.28E-02					
667	1.33E-02					
668	1.38E-02					
669	1.42E-02					
670	1.47E-02					
671	1.51E-02					
672	1.56E-02					
673	1.61E-02					
674	1.65E-02					
675	1.69E-02					
676	1.74E-02					
677	1.78E-02					
678	0.018258777					
679	1.87E-02					
680	1.89E-02					
681	1.90E-02					
682	1.89E-02					
683	1.86E-02					
684	1.81E-02					
685	1.75E-02					
686	1.66E-02					
687	1.56E-02					
688	1.46E-02					
689	1.36E-02					
690	1.27E-02					
691	0.011686545					
692	1.07E-02					
693	9.76E-03					
694	8.88E-03					
695	8.09E-03					
696	7.45E-03					
697	6.90E-03					
698	6.34E-03					
699	5.94E-03					
700	5.64E-03					
701	5.40E-03					
702	5.25E-03					
703	5.03E-03					
704	4.83E-03					
705	4.64E-03					
706	4.44E-03					
707	4.21E-03					
708	3.94E-03					
709	3.62E-03					
710	3.25E-03					
