OLIS-3D-ASCII	SySl1224	
375	5.04E-03	
376	5.20E-03	
377	5.37E-03	
378	5.54E-03	
379	5.70E-03	
380	5.86E-03	
381	5.99E-03	
382	6.07E-03	
383	6.17E-03	
384	6.18E-03	
385	6.12E-03	
386	6.10E-03	
387	6.02E-03	
388	6.00E-03	
389	5.96E-03	
390	5.95E-03	
391	5.93E-03	
392	6.04E-03	
393	6.15E-03	
394	6.22E-03	
395	6.30E-03	
396	0.006382627	
397	6.47E-03	
398	6.47E-03	
399	6.54E-03	
400	6.62E-03	
401	6.71E-03	
402	6.77E-03	
403	6.89E-03	
404	7.05E-03	
405	7.21E-03	
406	7.38E-03	
407	7.57E-03	
408	7.77E-03	
409	7.96E-03	
410	8.10E-03	
411	8.29E-03	
412	8.44E-03	
413	8.63E-03	
414	8.74E-03	
415	8.86E-03	
416	8.98E-03	
417	9.10E-03	
418	9.21E-03	
419	9.31E-03	
420	9.39E-03	
421	9.49E-03	
422	9.57E-03	
423	9.64E-03	
424	9.70E-03	
425	9.77E-03	
426	9.81E-03	
427	9.90E-03	
428	9.97E-03	
429	1.00E-02	
430	1.01E-02	
431	1.02E-02	
432	1.03E-02	
433	1.05E-02	
434	1.05E-02	
435	0.010578828	
436	1.06E-02	
437	1.06E-02	
438	1.06E-02	
439	1.06E-02	
440	1.05E-02	
441	1.04E-02	
442	1.02E-02	
443	0.010023905	
444	9.81E-03	
445	9.57E-03	
446	9.29E-03	
447	9.02E-03	
448	8.75E-03	
449	8.46E-03	
450	8.20E-03	
451	7.95E-03	
452	7.73E-03	
453	7.52E-03	
454	7.33E-03	
455	7.17E-03	
456	7.05E-03	
457	6.93E-03	
458	6.82E-03	
459	6.74E-03	
460	6.66E-03	
461	6.59E-03	
462	6.53E-03	
463	6.44E-03	
464	6.36E-03	
465	6.26E-03	
466	6.18E-03	
467	6.08E-03	
468	5.98E-03	
469	5.87E-03	
470	0.005778266	
471	5.68E-03	
472	5.58E-03	
473	5.51E-03	
474	5.42E-03	
475	5.35E-03	
476	5.29E-03	
477	5.23E-03	
478	5.18E-03	
479	5.12E-03	
480	5.09E-03	
481	5.08E-03	
482	5.07E-03	
483	5.06E-03	
484	5.05E-03	
485	5.06E-03	
486	5.08E-03	
487	5.08E-03	
488	5.11E-03	
489	5.13E-03	
490	5.15E-03	
491	5.17E-03	
492	5.19E-03	
493	5.19E-03	
494	5.20E-03	
495	5.20E-03	
496	5.20E-03	
497	5.17E-03	
498	5.14E-03	
499	5.10E-03	
