OLIS-3D-ASCII	SySl1018			
375	2.84E-03			
376	2.99E-03			
377	3.07E-03			
378	3.10E-03			
379	3.08E-03			
380	3.04E-03			
381	2.99E-03			
382	2.94E-03			
383	2.97E-03			
384	2.91E-03			
385	2.90E-03			
386	2.88E-03			
387	2.95E-03			
388	3.03E-03			
389	3.09E-03			
390	3.12E-03			
391	3.15E-03			
392	3.12E-03			
393	3.11E-03			
394	3.10E-03			
395	3.12E-03			
396	3.04E-03			
397	3.01E-03			
398	2.98E-03			
399	3.02E-03			
400	3.03E-03			
401	3.07E-03			
402	3.11E-03			
403	3.14E-03			
404	3.19E-03			
405	3.25E-03			
406	3.34E-03			
407	3.41E-03			
408	3.49E-03			
409	3.62E-03			
410	3.71E-03			
411	3.80E-03			
412	3.88E-03			
413	3.95E-03			
414	4.00E-03			
415	4.03E-03			
416	4.07E-03			
417	4.10E-03			
418	4.12E-03			
419	4.14E-03			
420	4.17E-03			
421	4.17E-03			
422	4.12E-03			
423	4.12E-03			
424	4.11E-03			
425	4.15E-03			
426	4.15E-03			
427	4.18E-03			
428	4.22E-03			
429	4.26E-03			
430	4.32E-03			
431	4.41E-03			
432	4.45E-03			
433	4.48E-03			
434	4.53E-03			
435	4.59E-03			
436	4.63E-03			
437	4.67E-03			
438	4.66E-03			
439	4.65E-03			
440	4.60E-03			
441	4.53E-03			
442	4.45E-03			
443	4.35E-03			
444	4.22E-03			
445	4.09E-03			
446	3.95E-03			
447	3.80E-03			
448	3.64E-03			
449	3.48E-03			
450	3.30E-03			
451	3.14E-03			
452	3.00E-03			
453	2.86E-03			
454	2.73E-03			
455	2.63E-03			
456	2.53E-03			
457	2.46E-03			
458	2.40E-03			
459	2.36E-03			
460	2.32E-03			
461	2.29E-03			
462	2.26E-03			
463	2.23E-03			
464	2.21E-03			
465	2.19E-03			
466	2.17E-03			
467	2.15E-03			
468	2.12E-03			
469	2.11E-03			
470	2.09E-03			
471	2.07E-03			
472	2.06E-03			
473	2.04E-03			
474	2.03E-03			
475	2.00E-03			
476	1.98E-03			
477	1.97E-03			
478	1.95E-03			
479	1.94E-03			
480	1.93E-03			
481	1.92E-03			
482	1.92E-03			
483	1.92E-03			
484	1.94E-03			
485	1.94E-03			
486	1.96E-03			
487	1.96E-03			
488	1.97E-03			
489	1.96E-03			
490	1.96E-03			
491	1.96E-03			
492	1.97E-03			
493	1.97E-03			
494	1.97E-03			
495	1.97E-03			
496	1.99E-03			
497	1.99E-03			
498	2.00E-03			
499	1.99E-03			
500	1.98E-03			
501	0.001957689			
502	1.95E-03			
503	1.94E-03			
504	1.92E-03			
505	1.90E-03			
506	1.88E-03			
507	1.86E-03			
508	1.85E-03			
509	1.84E-03			
510	1.82E-03			
511	1.80E-03			
512	1.79E-03			
513	1.77E-03			
514	1.76E-03			
515	1.75E-03			
516	1.73E-03			
517	1.70E-03			
518	1.68E-03			
519	1.66E-03			
520	1.64E-03			
521	1.63E-03			
522	1.61E-03			
523	1.58E-03			
524	1.56E-03			
525	1.53E-03			
526	1.51E-03			
527	1.49E-03			
528	1.46E-03			
529	1.43E-03			
530	1.40E-03			
531	1.37E-03			
532	1.34E-03			
533	1.32E-03			
534	1.27E-03			
535	1.25E-03			
536	1.21E-03			
537	1.19E-03			
538	1.18E-03			
539	1.16E-03			
540	1.15E-03			
541	1.13E-03			
542	1.12E-03			
543	1.11E-03			
544	1.10E-03			
545	1.10E-03			
546	1.10E-03			
547	1.13E-03			
548	1.13E-03			
549	1.14E-03			
550	1.14E-03			
551	1.15E-03			
552	1.18E-03			
553	1.20E-03			
554	1.23E-03			
555	1.23E-03			
556	1.25E-03			
557	1.27E-03			
558	1.32E-03			
559	1.34E-03			
560	1.37E-03			
561	1.41E-03			
562	1.45E-03			
563	1.51E-03			
564	1.55E-03			
565	1.61E-03			
566	1.66E-03			
567	1.70E-03			
568	1.75E-03			
569	1.80E-03			
570	1.85E-03			
571	1.89E-03			
572	1.95E-03			
573	2.00E-03			
574	2.04E-03			
575	2.08E-03			
576	2.13E-03			
577	2.17E-03			
578	2.22E-03			
579	2.26E-03			
580	2.30E-03			
581	2.33E-03			
582	2.36E-03			
583	2.40E-03			
584	2.43E-03			
585	2.47E-03			
586	2.50E-03			
587	2.52E-03			
588	2.57E-03			
589	2.61E-03			
590	2.66E-03			
591	2.69E-03			
592	2.72E-03			
593	2.73E-03			
594	2.77E-03			
595	2.79E-03			
596	2.82E-03			
597	2.86E-03			
598	2.91E-03			
599	2.96E-03			
600	3.03E-03			
601	3.10E-03			
602	3.16E-03			
603	3.21E-03			
604	3.28E-03			
605	3.34E-03			
606	3.42E-03			
607	3.49E-03			
608	3.57E-03			
609	3.67E-03			
610	3.77E-03			
611	3.87E-03			
612	3.97E-03			
613	4.06E-03			
614	4.14E-03			
615	4.24E-03			
616	4.34E-03			
617	4.42E-03			
618	4.52E-03			
619	4.59E-03			
620	4.66E-03			
621	4.73E-03			
622	4.81E-03			
623	4.88E-03			
624	4.93E-03			
625	4.96E-03			
626	4.99E-03			
627	5.02E-03			
628	5.02E-03			
629	5.02E-03			
630	4.99E-03			
631	4.96E-03			
632	4.92E-03			
633	4.89E-03			
634	4.83E-03			
635	4.77E-03			
636	4.68E-03			
637	4.57E-03			
638	4.47E-03			
639	4.38E-03			
640	4.27E-03			
641	4.15E-03			
642	4.04E-03			
643	3.93E-03			
644	3.85E-03			
645	3.75E-03			
646	3.65E-03			
647	3.57E-03			
648	3.47E-03			
649	3.40E-03			
650	3.32E-03			
651	3.25E-03			
652	3.19E-03			
653	3.16E-03			
654	3.13E-03			
655	3.12E-03			
656	3.11E-03			
657	3.12E-03			
658	3.13E-03			
659	3.17E-03			
660	3.22E-03			
661	3.30E-03			
662	3.38E-03			
663	3.46E-03			
664	3.57E-03			
665	3.67E-03			
666	3.82E-03			
667	3.95E-03			
668	4.07E-03			
669	4.19E-03			
670	4.31E-03			
671	4.42E-03			
672	4.52E-03			
673	4.63E-03			
674	4.76E-03			
675	4.86E-03			
676	5.00E-03			
677	5.10E-03			
678	5.23E-03			
679	5.32E-03			
680	5.42E-03			
681	5.41E-03			
682	5.39E-03			
683	5.32E-03			
684	5.16E-03			
685	4.96E-03			
686	4.74E-03			
687	4.45E-03			
688	4.16E-03			
689	3.84E-03			
690	3.54E-03			
691	3.29E-03			
692	2.99E-03			
693	2.69E-03			
694	2.46E-03			
695	2.26E-03			
696	2.11E-03			
697	1.97E-03			
698	1.82E-03			
699	1.68E-03			
700	1.53E-03			
701	1.46E-03			
702	1.38E-03			
703	1.26E-03			
704	1.12E-03			
705	1.03E-03			
706	9.59E-04			
707	9.17E-04			
708	9.06E-04			
709	9.32E-04			
710	9.99E-04			
