OLIS-3D-ASCII	SySl1045				
375	8.41E-04				
376	0.000809106				
377	7.67E-04				
378	7.19E-04				
379	6.71E-04				
380	6.25E-04				
381	5.88E-04				
382	6.25E-04				
383	5.61E-04				
384	5.56E-04				
385	5.74E-04				
386	6.31E-04				
387	6.83E-04				
388	7.56E-04				
389	8.69E-04				
390	9.48E-04				
391	9.82E-04				
392	1.04E-03				
393	1.04E-03				
394	1.08E-03				
395	1.04E-03				
396	1.04E-03				
397	1.02E-03				
398	1.06E-03				
399	1.11E-03				
400	1.15E-03				
401	1.20E-03				
402	1.21E-03				
403	1.28E-03				
404	1.33E-03				
405	1.38E-03				
406	1.44E-03				
407	1.49E-03				
408	1.58E-03				
409	1.61E-03				
410	1.65E-03				
411	1.70E-03				
412	1.76E-03				
413	1.80E-03				
414	1.85E-03				
415	1.92E-03				
416	1.92E-03				
417	1.97E-03				
418	2.02E-03				
419	2.04E-03				
420	2.05E-03				
421	2.03E-03				
422	2.03E-03				
423	2.03E-03				
424	2.07E-03				
425	2.08E-03				
426	2.11E-03				
427	2.13E-03				
428	2.16E-03				
429	2.19E-03				
430	2.23E-03				
431	2.25E-03				
432	2.24E-03				
433	2.25E-03				
434	2.26E-03				
435	2.26E-03				
436	2.30E-03				
437	2.30E-03				
438	2.32E-03				
439	2.30E-03				
440	2.29E-03				
441	2.25E-03				
442	2.21E-03				
443	2.15E-03				
444	2.07E-03				
445	2.02E-03				
446	1.97E-03				
447	1.91E-03				
448	1.85E-03				
449	1.79E-03				
450	1.76E-03				
451	1.69E-03				
452	1.65E-03				
453	1.61E-03				
454	1.57E-03				
455	1.53E-03				
456	1.50E-03				
457	1.48E-03				
458	1.47E-03				
459	1.44E-03				
460	1.42E-03				
461	1.40E-03				
462	1.39E-03				
463	1.37E-03				
464	1.38E-03				
465	1.37E-03				
466	1.35E-03				
467	1.32E-03				
468	1.30E-03				
469	0.001276177				
470	1.25E-03				
471	1.23E-03				
472	1.20E-03				
473	1.17E-03				
474	1.15E-03				
475	1.14E-03				
476	1.14E-03				
477	1.14E-03				
478	1.13E-03				
479	1.13E-03				
480	1.13E-03				
481	1.13E-03				
482	1.14E-03				
483	1.14E-03				
484	1.13E-03				
485	1.15E-03				
486	1.15E-03				
487	1.17E-03				
488	1.19E-03				
489	1.22E-03				
490	1.24E-03				
491	1.25E-03				
492	1.26E-03				
493	1.27E-03				
494	1.30E-03				
495	1.30E-03				
496	1.31E-03				
497	1.33E-03				
498	1.34E-03				
499	1.36E-03				
500	1.38E-03				
501	1.39E-03				
502	1.38E-03				
503	1.38E-03				
504	1.36E-03				
505	1.35E-03				
506	1.36E-03				
507	1.34E-03				
508	1.33E-03				
509	1.32E-03				
510	1.32E-03				
511	1.33E-03				
512	1.36E-03				
513	1.36E-03				
514	1.36E-03				
515	1.37E-03				
516	1.38E-03				
517	1.39E-03				
518	1.39E-03				
519	1.38E-03				
520	1.39E-03				
521	1.40E-03				
522	1.42E-03				
523	1.44E-03				
524	1.46E-03				
525	1.48E-03				
526	1.50E-03				
527	1.53E-03				
528	1.56E-03				
529	1.57E-03				
530	1.59E-03				
531	1.61E-03				
532	0.001640154				
533	1.67E-03				
534	1.70E-03				
535	1.74E-03				
536	1.77E-03				
537	1.80E-03				
538	1.83E-03				
539	1.86E-03				
540	1.89E-03				
541	1.91E-03				
542	1.94E-03				
543	1.96E-03				
544	2.00E-03				
545	2.03E-03				
546	2.07E-03				
547	2.10E-03				
548	2.13E-03				
549	2.14E-03				
550	2.16E-03				
551	2.19E-03				
552	2.21E-03				
553	2.23E-03				
554	2.24E-03				
555	2.27E-03				
556	2.31E-03				
557	2.35E-03				
558	2.38E-03				
559	2.42E-03				
560	2.46E-03				
561	2.49E-03				
562	2.53E-03				
563	2.57E-03				
564	2.60E-03				
565	2.61E-03				
566	2.61E-03				
567	2.62E-03				
568	2.61E-03				
569	2.59E-03				
570	2.54E-03				
571	2.49E-03				
572	2.40E-03				
573	2.28E-03				
574	2.16E-03				
575	2.03E-03				
576	1.87E-03				
577	1.70E-03				
578	1.54E-03				
579	1.40E-03				
580	1.28E-03				
581	1.17E-03				
582	1.06E-03				
583	9.77E-04				
584	8.99E-04				
585	8.16E-04				
586	7.75E-04				
587	7.13E-04				
588	6.63E-04				
589	6.19E-04				
590	5.86E-04				
591	5.55E-04				
592	5.42E-04				
593	5.30E-04				
594	5.23E-04				
595	5.20E-04				
596	5.15E-04				
597	4.97E-04				
598	5.00E-04				
599	4.96E-04				
600	4.93E-04				
601	4.87E-04				
602	4.77E-04				
603	4.74E-04				
604	4.68E-04				
605	4.63E-04				
606	4.65E-04				
607	4.72E-04				
608	4.68E-04				
609	4.61E-04				
610	4.73E-04				
611	4.89E-04				
612	4.90E-04				
613	4.99E-04				
614	5.00E-04				
615	5.08E-04				
616	4.96E-04				
617	5.08E-04				
618	5.27E-04				
619	5.50E-04				
620	5.57E-04				
621	5.61E-04				
622	5.66E-04				
623	5.60E-04				
624	5.51E-04				
625	5.65E-04				
626	5.59E-04				
627	5.42E-04				
628	5.44E-04				
629	5.50E-04				
630	5.60E-04				
631	5.73E-04				
632	5.62E-04				
633	5.51E-04				
634	5.56E-04				
635	5.40E-04				
636	5.18E-04				
637	5.17E-04				
638	4.95E-04				
639	4.81E-04				
640	4.75E-04				
641	4.54E-04				
642	4.53E-04				
643	4.45E-04				
644	4.40E-04				
645	4.58E-04				
646	4.72E-04				
647	4.69E-04				
648	4.86E-04				
649	5.11E-04				
650	5.35E-04				
651	5.25E-04				
652	5.22E-04				
653	5.30E-04				
654	5.44E-04				
655	5.57E-04				
656	5.80E-04				
657	6.02E-04				
658	6.32E-04				
659	7.06E-04				
660	7.94E-04				
661	8.57E-04				
662	9.15E-04				
663	9.37E-04				
664	9.99E-04				
665	1.06E-03				
666	1.12E-03				
667	1.17E-03				
668	1.22E-03				
669	1.25E-03				
670	1.30E-03				
671	1.35E-03				
672	1.38E-03				
673	1.44E-03				
674	1.48E-03				
675	1.53E-03				
676	1.59E-03				
677	1.63E-03				
678	1.69E-03				
679	1.71E-03				
680	1.75E-03				
681	1.77E-03				
682	1.73E-03				
683	1.66E-03				
684	1.58E-03				
685	1.50E-03				
686	1.39E-03				
687	1.29E-03				
688	1.18E-03				
689	1.05E-03				
690	9.51E-04				
691	8.24E-04				
692	7.17E-04				
693	6.68E-04				
694	5.55E-04				
695	4.61E-04				
696	4.29E-04				
697	3.88E-04				
698	3.21E-04				
699	2.87E-04				
700	2.30E-04				
701	2.00E-04				
702	1.87E-04				
703	6.91E-05				
704	-5.30E-05				
705	-1.31E-04				
706	-2.03E-04				
707	-2.65E-04				
708	-3.18E-04				
709	-3.58E-04				
710	-3.85E-04				
