OLIS-3D-ASCII	SySl1322	
375	-9.45E-04	
376	-1.17E-03	
377	-1.28E-03	
378	-1.30E-03	
379	-1.25E-03	
380	-1.15E-03	
381	-1.04E-03	
382	-1.02E-03	
383	-9.17E-04	
384	-8.47E-04	
385	-8.35E-04	
386	-8.42E-04	
387	-8.13E-04	
388	-8.30E-04	
389	-7.96E-04	
390	-7.75E-04	
391	-7.72E-04	
392	-7.19E-04	
393	-6.74E-04	
394	-7.10E-04	
395	-6.74E-04	
396	-6.34E-04	
397	-6.47E-04	
398	-6.54E-04	
399	-6.28E-04	
400	-5.87E-04	
401	-5.47E-04	
402	-5.17E-04	
403	-4.62E-04	
404	-3.74E-04	
405	-3.04E-04	
406	-2.33E-04	
407	-1.84E-04	
408	-1.22E-04	
409	-9.81E-05	
410	-5.65E-05	
411	-4.52E-07	
412	2.91E-05	
413	5.16E-05	
414	7.25E-05	
415	8.79E-05	
416	1.25E-04	
417	1.25E-04	
418	1.35E-04	
419	1.44E-04	
420	1.67E-04	
421	1.68E-04	
422	1.97E-04	
423	2.24E-04	
424	2.52E-04	
425	2.84E-04	
426	3.31E-04	
427	3.56E-04	
428	3.87E-04	
429	3.87E-04	
430	4.27E-04	
431	4.70E-04	
432	4.98E-04	
433	5.11E-04	
434	5.19E-04	
435	5.13E-04	
436	5.14E-04	
437	4.96E-04	
438	4.86E-04	
439	4.68E-04	
440	4.54E-04	
441	4.24E-04	
442	4.14E-04	
443	3.81E-04	
444	3.57E-04	
445	3.14E-04	
446	2.83E-04	
447	2.23E-04	
448	1.90E-04	
449	1.57E-04	
450	1.49E-04	
451	1.16E-04	
452	8.09E-05	
453	5.68E-05	
454	4.62E-05	
455	3.11E-05	
456	2.72E-05	
457	2.27E-05	
458	2.35E-05	
459	9.27E-06	
460	1.87E-05	
461	6.70E-06	
462	6.52E-06	
463	-2.54E-05	
464	-5.60E-05	
465	-6.68E-05	
466	-1.02E-04	
467	-1.33E-04	
468	-1.63E-04	
469	-1.80E-04	
470	-2.09E-04	
471	-2.30E-04	
472	-2.50E-04	
473	-2.63E-04	
474	-2.76E-04	
475	-2.95E-04	
476	-3.16E-04	
477	-3.36E-04	
478	-3.60E-04	
479	-3.71E-04	
480	-3.84E-04	
481	-3.90E-04	
482	-4.07E-04	
483	-4.11E-04	
484	-4.10E-04	
485	-4.07E-04	
486	-4.12E-04	
487	-4.23E-04	
488	-4.38E-04	
489	-4.51E-04	
490	-4.60E-04	
491	-4.56E-04	
492	-4.62E-04	
493	-4.62E-04	
494	-4.67E-04	
495	-4.72E-04	
496	-4.76E-04	
497	-5.00E-04	
498	-5.24E-04	
499	-0.000557565	
500	-5.94E-04	
501	-6.22E-04	
502	-6.57E-04	
503	-6.80E-04	
504	-7.25E-04	
505	-7.56E-04	
506	-8.02E-04	
507	-8.54E-04	
508	-9.01E-04	
509	-9.63E-04	
510	-1.01E-03	
511	-1.07E-03	
512	-1.13E-03	
513	-1.18E-03	
514	-1.22E-03	
515	-1.25E-03	
516	-1.29E-03	
517	-1.31E-03	
518	-1.35E-03	
519	-1.37E-03	
520	-1.40E-03	
521	-1.44E-03	
522	-1.47E-03	
523	-1.51E-03	
524	-1.54E-03	
525	-1.58E-03	
526	-1.60E-03	
527	-1.62E-03	
528	-1.63E-03	
529	-1.64E-03	
530	-1.64E-03	
531	-1.62E-03	
532	-1.63E-03	
533	-1.63E-03	
534	-1.61E-03	
535	-1.59E-03	
536	-1.59E-03	
537	-1.59E-03	
538	-1.57E-03	
539	-1.56E-03	
540	-1.55E-03	
541	-1.55E-03	
542	-1.54E-03	
543	-1.53E-03	
544	-1.51E-03	
