OLIS-3D-ASCII	SySl1084
375	1.02E-02
376	1.04E-02
377	1.06E-02
378	1.08E-02
379	1.11E-02
380	1.14E-02
381	1.16E-02
382	1.19E-02
383	1.21E-02
384	1.21E-02
385	1.21E-02
386	1.22E-02
387	1.22E-02
388	1.22E-02
389	1.22E-02
390	1.22E-02
391	1.22E-02
392	1.23E-02
393	1.24E-02
394	1.25E-02
395	1.26E-02
396	1.27E-02
397	1.28E-02
398	0.013097242
399	1.33E-02
400	1.34E-02
401	1.37E-02
402	1.41E-02
403	1.44E-02
404	1.47E-02
405	1.50E-02
406	1.53E-02
407	1.57E-02
408	1.60E-02
409	1.64E-02
410	1.68E-02
411	1.72E-02
412	1.75E-02
413	1.79E-02
414	1.83E-02
415	1.86E-02
416	1.89E-02
417	1.91E-02
418	1.93E-02
419	1.95E-02
420	1.96E-02
421	1.98E-02
422	1.99E-02
423	2.01E-02
424	2.02E-02
425	2.04E-02
426	2.06E-02
427	2.07E-02
428	0.020915243
429	2.12E-02
430	2.14E-02
431	2.17E-02
432	0.021989286
433	2.23E-02
434	2.25E-02
435	2.27E-02
436	2.28E-02
437	0.022873835
438	2.29E-02
439	2.28E-02
440	2.26E-02
441	2.24E-02
442	2.21E-02
443	2.17E-02
444	2.13E-02
445	2.08E-02
446	0.020182344
447	1.96E-02
448	1.89E-02
449	1.84E-02
450	1.78E-02
451	1.72E-02
452	1.68E-02
453	1.64E-02
454	1.61E-02
455	1.58E-02
456	1.56E-02
457	1.53E-02
458	1.51E-02
459	0.01498719
460	1.48E-02
461	1.47E-02
462	1.45E-02
463	0.014296607
464	1.41E-02
465	1.39E-02
466	1.38E-02
467	1.36E-02
468	1.34E-02
469	1.32E-02
470	1.30E-02
471	1.27E-02
472	1.25E-02
473	1.23E-02
474	1.20E-02
475	1.18E-02
476	1.16E-02
477	1.15E-02
478	0.011366508
479	1.13E-02
480	1.12E-02
481	1.12E-02
482	1.12E-02
483	1.12E-02
484	1.12E-02
485	1.12E-02
486	1.12E-02
487	1.13E-02
488	1.13E-02
489	1.14E-02
490	1.15E-02
491	1.16E-02
492	1.16E-02
493	1.16E-02
494	1.17E-02
495	1.17E-02
496	1.16E-02
497	1.15E-02
498	1.14E-02
499	1.13E-02
500	1.11E-02
501	0.010916407
502	1.07E-02
503	1.04E-02
504	0.010167188
505	9.87E-03
506	9.56E-03
507	9.23E-03
508	8.90E-03
509	8.54E-03
510	8.20E-03
511	7.84E-03
512	7.47E-03
513	7.12E-03
514	6.78E-03
515	6.43E-03
516	6.11E-03
517	5.76E-03
518	5.44E-03
519	5.13E-03
520	4.85E-03
521	4.58E-03
522	4.32E-03
523	4.06E-03
524	3.83E-03
525	3.61E-03
526	3.41E-03
527	3.24E-03
528	3.05E-03
529	2.88E-03
530	2.73E-03
531	2.59E-03
532	2.48E-03
533	2.38E-03
534	2.28E-03
535	2.19E-03
536	2.10E-03
537	2.02E-03
538	1.95E-03
539	1.87E-03
540	1.79E-03
541	1.71E-03
542	1.66E-03
543	1.60E-03
544	1.57E-03
545	1.55E-03
546	1.52E-03
547	1.48E-03
548	1.45E-03
549	1.43E-03
550	1.43E-03
551	1.42E-03
552	1.41E-03
553	1.42E-03
554	1.44E-03
555	1.45E-03
556	1.45E-03
557	1.45E-03
558	1.44E-03
559	1.43E-03
560	1.44E-03
561	1.44E-03
562	1.47E-03
563	1.50E-03
564	1.52E-03
565	1.55E-03
566	1.60E-03
567	1.64E-03
568	1.67E-03
569	1.72E-03
570	1.75E-03
571	1.80E-03
572	1.84E-03
573	0.001897356
574	1.96E-03
575	2.01E-03
576	2.07E-03
577	2.12E-03
578	2.18E-03
579	2.25E-03
580	2.31E-03
581	2.36E-03
582	2.42E-03
583	2.48E-03
584	2.51E-03
585	2.56E-03
586	2.60E-03
587	2.64E-03
588	2.67E-03
589	2.70E-03
590	2.74E-03
591	2.77E-03
592	2.79E-03
593	2.82E-03
594	2.85E-03
595	2.87E-03
596	2.88E-03
597	2.90E-03
598	2.90E-03
599	2.94E-03
600	2.97E-03
601	3.02E-03
602	3.06E-03
603	3.12E-03
604	3.18E-03
605	3.24E-03
606	3.31E-03
607	3.39E-03
608	3.47E-03
609	3.56E-03
610	3.64E-03
611	3.74E-03
612	3.84E-03
613	3.94E-03
614	4.03E-03
615	4.13E-03
616	4.22E-03
617	4.31E-03
618	4.39E-03
619	4.47E-03
620	4.55E-03
621	4.64E-03
622	4.69E-03
623	4.73E-03
624	4.77E-03
625	4.80E-03
626	4.83E-03
627	4.86E-03
628	4.90E-03
629	4.90E-03
630	4.89E-03
631	4.91E-03
632	4.89E-03
633	4.87E-03
634	4.83E-03
635	4.80E-03
636	4.77E-03
637	4.74E-03
638	4.70E-03
639	4.67E-03
640	4.62E-03
641	4.56E-03
642	4.51E-03
643	4.48E-03
644	4.43E-03
645	4.40E-03
646	4.38E-03
647	4.39E-03
648	4.37E-03
649	4.38E-03
650	4.41E-03
651	4.48E-03
652	4.56E-03
653	4.67E-03
654	4.83E-03
655	5.02E-03
656	5.26E-03
657	5.55E-03
658	5.87E-03
659	6.23E-03
660	6.65E-03
661	7.12E-03
662	7.64E-03
663	8.23E-03
664	8.83E-03
665	9.40E-03
666	1.00E-02
667	1.06E-02
668	1.13E-02
669	1.18E-02
670	1.24E-02
671	1.30E-02
672	1.35E-02
673	1.40E-02
674	1.46E-02
675	1.51E-02
676	1.55E-02
677	1.59E-02
678	1.63E-02
679	1.66E-02
680	0.016830026
681	1.68E-02
682	1.67E-02
683	1.63E-02
684	1.58E-02
685	1.51E-02
686	0.014309236
687	1.34E-02
688	1.24E-02
689	1.15E-02
690	1.06E-02
691	9.81E-03
692	9.00E-03
693	8.24E-03
694	7.56E-03
695	6.88E-03
696	6.29E-03
697	5.68E-03
698	5.14E-03
699	4.65E-03
700	4.26E-03
701	3.97E-03
702	3.77E-03
703	3.52E-03
704	3.29E-03
705	3.11E-03
706	2.92E-03
707	2.73E-03
708	2.50E-03
709	2.23E-03
710	1.91E-03
