OLIS-3D-ASCII	SySl1019		
375	1.75E-02		
376	1.78E-02		
377	1.81E-02		
378	1.85E-02		
379	1.88E-02		
380	1.91E-02		
381	1.94E-02		
382	1.96E-02		
383	1.98E-02		
384	1.98E-02		
385	0.019810195		
386	1.97E-02		
387	1.96E-02		
388	1.96E-02		
389	1.96E-02		
390	1.96E-02		
391	1.96E-02		
392	1.96E-02		
393	1.97E-02		
394	1.99E-02		
395	2.00E-02		
396	2.01E-02		
397	2.02E-02		
398	2.04E-02		
399	2.06E-02		
400	2.09E-02		
401	2.11E-02		
402	2.14E-02		
403	2.18E-02		
404	2.22E-02		
405	2.27E-02		
406	2.32E-02		
407	2.38E-02		
408	2.44E-02		
409	2.50E-02		
410	2.56E-02		
411	0.026167716		
412	2.67E-02		
413	2.72E-02		
414	2.76E-02		
415	2.81E-02		
416	2.85E-02		
417	2.88E-02		
418	2.92E-02		
419	2.95E-02		
420	2.98E-02		
421	3.01E-02		
422	3.03E-02		
423	0.030525191		
424	3.08E-02		
425	3.10E-02		
426	3.13E-02		
427	3.16E-02		
428	3.20E-02		
429	3.23E-02		
430	3.28E-02		
431	3.32E-02		
432	3.38E-02		
433	3.43E-02		
434	3.47E-02		
435	3.52E-02		
436	0.035537588		
437	3.58E-02		
438	3.60E-02		
439	3.60E-02		
440	3.58E-02		
441	3.55E-02		
442	3.51E-02		
443	3.45E-02		
444	3.38E-02		
445	3.29E-02		
446	3.19E-02		
447	3.08E-02		
448	2.98E-02		
449	0.028745263		
450	2.77E-02		
451	2.68E-02		
452	2.60E-02		
453	2.52E-02		
454	2.46E-02		
455	2.41E-02		
456	2.36E-02		
457	2.32E-02		
458	2.28E-02		
459	2.25E-02		
460	0.022288783		
461	2.21E-02		
462	0.021862898		
463	2.17E-02		
464	2.15E-02		
465	2.13E-02		
466	2.11E-02		
467	2.09E-02		
468	2.07E-02		
469	2.05E-02		
470	2.03E-02		
471	2.02E-02		
472	2.01E-02		
473	2.00E-02		
474	0.019852505		
475	1.98E-02		
476	1.98E-02		
477	1.97E-02		
478	1.98E-02		
479	1.98E-02		
480	1.98E-02		
481	1.99E-02		
482	2.00E-02		
483	2.01E-02		
484	2.02E-02		
485	2.02E-02		
486	2.03E-02		
487	0.020290367		
488	2.03E-02		
489	2.02E-02		
490	2.02E-02		
491	2.01E-02		
492	2.00E-02		
493	1.99E-02		
494	1.98E-02		
495	1.96E-02		
496	1.95E-02		
497	1.93E-02		
498	1.91E-02		
499	1.88E-02		
500	1.86E-02		
501	0.018321078		
502	1.81E-02		
503	1.78E-02		
504	1.75E-02		
505	1.73E-02		
506	1.70E-02		
507	0.016759235		
508	1.65E-02		
509	1.63E-02		
510	1.61E-02		
511	1.58E-02		
512	1.57E-02		
513	1.55E-02		
514	1.53E-02		
515	1.51E-02		
516	1.49E-02		
517	1.48E-02		
518	1.46E-02		
519	1.43E-02		
520	1.41E-02		
521	1.38E-02		
522	1.36E-02		
523	1.33E-02		
524	1.30E-02		
525	1.26E-02		
526	1.22E-02		
527	1.18E-02		
528	1.14E-02		
529	1.10E-02		
530	1.06E-02		
531	1.01E-02		
532	9.69E-03		
533	9.27E-03		
534	8.85E-03		
535	8.42E-03		
536	8.00E-03		
537	7.59E-03		
538	7.20E-03		
539	6.83E-03		
540	6.48E-03		
541	6.13E-03		
542	5.81E-03		
543	5.51E-03		
544	5.24E-03		
545	4.99E-03		
546	4.77E-03		
547	0.004557802		
548	4.37E-03		
549	4.21E-03		
550	4.08E-03		
551	3.96E-03		
552	3.86E-03		
553	3.77E-03		
554	3.70E-03		
555	3.64E-03		
556	3.60E-03		
557	3.58E-03		
558	0.003568117		
559	3.55E-03		
560	3.55E-03		
561	3.59E-03		
562	3.60E-03		
563	3.62E-03		
564	3.66E-03		
565	3.71E-03		
566	3.77E-03		
567	3.83E-03		
568	3.91E-03		
569	4.01E-03		
570	4.11E-03		
571	4.22E-03		
572	4.33E-03		
573	4.46E-03		
574	4.55E-03		
575	4.65E-03		
576	4.76E-03		
577	4.86E-03		
578	4.96E-03		
579	5.06E-03		
580	5.15E-03		
581	5.27E-03		
582	5.39E-03		
583	5.51E-03		
584	5.61E-03		
585	5.73E-03		
586	5.84E-03		
587	5.95E-03		
588	6.05E-03		
589	6.12E-03		
590	6.19E-03		
591	6.24E-03		
592	6.31E-03		
593	6.39E-03		
594	6.48E-03		
595	6.53E-03		
596	6.59E-03		
597	6.66E-03		
598	6.72E-03		
599	6.78E-03		
600	6.85E-03		
601	6.93E-03		
602	7.02E-03		
603	7.12E-03		
604	7.26E-03		
605	7.40E-03		
606	7.59E-03		
607	7.75E-03		
608	7.94E-03		
609	8.15E-03		
