OLIS-3D-ASCII	SySl1066							
375	-1.80E-06							
376	1.21E-04							
377	2.13E-04							
378	2.82E-04							
379	3.35E-04							
380	3.80E-04							
381	4.24E-04							
382	5.12E-04							
383	6.19E-04							
384	6.95E-04							
385	7.35E-04							
386	8.38E-04							
387	9.35E-04							
388	1.04E-03							
389	1.16E-03							
390	1.24E-03							
391	1.22E-03							
392	1.27E-03							
393	1.28E-03							
394	1.35E-03							
395	1.42E-03							
396	1.47E-03							
397	1.47E-03							
398	1.53E-03							
399	1.60E-03							
400	1.70E-03							
401	1.81E-03							
402	1.86E-03							
403	1.94E-03							
404	2.04E-03							
405	2.10E-03							
406	2.22E-03							
407	2.28E-03							
408	2.34E-03							
409	2.42E-03							
410	2.52E-03							
411	2.64E-03							
412	2.75E-03							
413	2.83E-03							
414	2.91E-03							
415	2.98E-03							
416	3.04E-03							
417	3.07E-03							
418	0.003116957							
419	3.12E-03							
420	3.15E-03							
421	3.19E-03							
422	3.22E-03							
423	3.24E-03							
424	3.27E-03							
425	3.31E-03							
426	3.35E-03							
427	3.37E-03							
428	3.41E-03							
429	3.47E-03							
430	3.52E-03							
431	3.56E-03							
432	3.62E-03							
433	3.68E-03							
434	3.73E-03							
435	3.77E-03							
436	3.82E-03							
437	3.87E-03							
438	3.87E-03							
439	3.86E-03							
440	3.83E-03							
441	3.78E-03							
442	3.70E-03							
443	3.60E-03							
444	3.50E-03							
445	3.38E-03							
446	3.24E-03							
447	3.12E-03							
448	2.99E-03							
449	2.87E-03							
450	2.74E-03							
451	2.63E-03							
452	2.55E-03							
453	2.47E-03							
454	2.40E-03							
455	2.34E-03							
456	2.30E-03							
457	2.25E-03							
458	2.22E-03							
459	2.18E-03							
460	2.14E-03							
461	2.13E-03							
462	2.12E-03							
463	2.11E-03							
464	2.10E-03							
465	2.09E-03							
466	2.07E-03							
467	2.05E-03							
468	2.03E-03							
469	2.00E-03							
470	1.98E-03							
471	1.95E-03							
472	1.91E-03							
473	1.90E-03							
474	1.89E-03							
475	1.87E-03							
476	1.86E-03							
477	1.86E-03							
478	1.85E-03							
479	1.86E-03							
480	1.87E-03							
481	1.90E-03							
482	1.92E-03							
483	1.94E-03							
484	1.96E-03							
485	2.00E-03							
486	2.03E-03							
487	2.06E-03							
488	2.09E-03							
489	2.14E-03							
490	2.17E-03							
491	2.22E-03							
492	2.27E-03							
493	2.33E-03							
494	2.38E-03							
495	2.44E-03							
496	2.49E-03							
497	2.55E-03							
498	2.60E-03							
499	2.64E-03							
500	2.66E-03							
501	2.71E-03							
