OLIS-3D-ASCII	SySl1037				
375	6.60E-03				
376	6.77E-03				
377	6.94E-03				
378	7.10E-03				
379	7.25E-03				
380	7.38E-03				
381	7.51E-03				
382	7.66E-03				
383	7.78E-03				
384	7.82E-03				
385	7.94E-03				
386	7.99E-03				
387	8.09E-03				
388	8.21E-03				
389	8.26E-03				
390	8.38E-03				
391	8.46E-03				
392	8.54E-03				
393	8.68E-03				
394	8.80E-03				
395	8.89E-03				
396	9.00E-03				
397	9.13E-03				
398	9.22E-03				
399	9.34E-03				
400	9.51E-03				
401	9.67E-03				
402	9.81E-03				
403	9.98E-03				
404	1.02E-02				
405	1.04E-02				
406	1.07E-02				
407	0.010965512				
408	1.13E-02				
409	1.15E-02				
410	1.18E-02				
411	1.21E-02				
412	1.24E-02				
413	1.27E-02				
414	1.29E-02				
415	1.32E-02				
416	1.34E-02				
417	1.36E-02				
418	1.38E-02				
419	1.40E-02				
420	1.42E-02				
421	1.43E-02				
422	1.44E-02				
423	1.45E-02				
424	1.46E-02				
425	1.48E-02				
426	1.49E-02				
427	1.51E-02				
428	1.52E-02				
429	1.54E-02				
430	1.56E-02				
431	1.58E-02				
432	1.60E-02				
433	1.61E-02				
434	1.62E-02				
435	1.64E-02				
436	1.64E-02				
437	1.65E-02				
438	0.016455711				
439	1.64E-02				
440	1.63E-02				
441	0.016194252				
442	1.60E-02				
443	1.58E-02				
444	1.55E-02				
445	1.52E-02				
446	1.48E-02				
447	1.44E-02				
448	1.40E-02				
449	1.36E-02				
450	1.32E-02				
451	0.012851288				
452	1.25E-02				
453	1.23E-02				
454	1.21E-02				
455	1.19E-02				
456	1.18E-02				
457	1.17E-02				
458	1.16E-02				
459	1.14E-02				
460	1.13E-02				
461	1.13E-02				
462	1.11E-02				
463	1.10E-02				
464	1.08E-02				
465	1.07E-02				
466	1.05E-02				
467	1.04E-02				
468	1.02E-02				
469	1.00E-02				
470	9.83E-03				
471	9.65E-03				
472	9.50E-03				
473	9.36E-03				
474	9.20E-03				
475	9.07E-03				
476	8.97E-03				
477	8.88E-03				
478	8.80E-03				
479	8.75E-03				
480	8.72E-03				
481	8.71E-03				
482	8.71E-03				
483	8.72E-03				
484	8.76E-03				
485	8.84E-03				
486	8.89E-03				
487	0.0089762				
488	9.07E-03				
489	9.14E-03				
490	9.19E-03				
491	9.24E-03				
492	9.28E-03				
493	9.30E-03				
494	9.32E-03				
495	9.32E-03				
496	9.33E-03				
497	9.32E-03				
498	9.26E-03				
499	9.19E-03				
500	9.08E-03				
501	8.94E-03				
502	8.81E-03				
503	8.64E-03				
504	8.45E-03				
505	8.26E-03				
506	8.08E-03				
507	7.88E-03				
508	7.68E-03				
509	7.47E-03				
510	7.26E-03				
511	7.07E-03				
512	6.87E-03				
513	6.68E-03				
514	6.54E-03				
515	6.37E-03				
516	6.20E-03				
517	6.07E-03				
518	5.93E-03				
519	5.79E-03				
520	5.67E-03				
521	5.57E-03				
522	5.48E-03				
523	5.39E-03				
524	5.29E-03				
525	5.20E-03				
526	5.15E-03				
527	5.08E-03				
528	5.03E-03				
529	5.00E-03				
530	4.95E-03				
531	4.91E-03				
532	4.89E-03				
533	4.86E-03				
534	4.83E-03				
535	4.82E-03				
536	4.77E-03				
537	4.75E-03				
538	4.74E-03				
539	4.74E-03				
540	4.74E-03				
541	0.004745156				
542	4.74E-03				
543	4.76E-03				
544	4.78E-03				
545	4.79E-03				
546	4.82E-03				
547	0.004849959				
548	4.85E-03				
549	4.88E-03				
550	4.92E-03				
551	4.95E-03				
552	4.96E-03				
553	5.00E-03				
554	5.03E-03				
555	5.08E-03				
556	5.13E-03				
557	5.17E-03				
558	5.23E-03				
559	5.30E-03				
560	5.36E-03				
561	5.43E-03				
562	5.52E-03				
563	5.59E-03				
564	5.65E-03				
565	5.72E-03				
566	5.78E-03				
567	5.81E-03				
568	5.81E-03				
569	5.80E-03				
570	5.77E-03				
571	5.69E-03				
572	5.56E-03				
573	5.42E-03				
574	5.25E-03				
575	5.04E-03				
576	4.81E-03				
577	4.58E-03				
578	4.34E-03				
579	4.09E-03				
580	3.86E-03				
581	3.66E-03				
582	3.47E-03				
583	3.31E-03				
584	3.15E-03				
585	3.03E-03				
586	2.94E-03				
587	2.86E-03				
588	2.80E-03				
589	2.74E-03				
590	2.71E-03				
591	2.68E-03				
592	2.66E-03				
593	2.66E-03				
594	2.66E-03				
595	2.63E-03				
596	2.60E-03				
597	2.57E-03				
598	2.55E-03				
599	2.52E-03				
600	2.50E-03				
601	2.48E-03				
602	2.48E-03				
603	2.47E-03				
604	2.49E-03				
605	2.52E-03				
606	2.54E-03				
607	2.57E-03				
608	2.60E-03				
609	2.63E-03				
610	2.67E-03				
611	2.71E-03				
612	2.75E-03				
613	2.78E-03				
614	2.81E-03				
615	2.84E-03				
616	2.87E-03				
617	2.89E-03				
618	2.91E-03				
619	2.95E-03				
620	2.97E-03				
621	2.99E-03				
622	3.03E-03				
623	3.05E-03				
624	3.08E-03				
625	3.11E-03				
626	3.11E-03				
627	3.10E-03				
628	3.08E-03				
629	3.07E-03				
630	3.07E-03				
631	3.04E-03				
632	3.03E-03				
633	3.01E-03				
634	3.00E-03				
635	3.00E-03				
636	2.99E-03				
637	2.97E-03				
638	2.94E-03				
639	2.92E-03				
640	2.91E-03				
641	2.89E-03				
642	2.89E-03				
643	2.84E-03				
644	2.82E-03				
645	2.80E-03				
646	2.81E-03				
647	2.81E-03				
648	2.80E-03				
649	2.82E-03				
650	2.86E-03				
651	2.93E-03				
652	3.00E-03				
653	3.06E-03				
654	3.17E-03				
655	3.25E-03				
656	3.38E-03				
657	3.56E-03				
658	3.76E-03				
659	3.97E-03				
660	4.25E-03				
661	4.55E-03				
662	4.90E-03				
663	5.25E-03				
664	5.60E-03				
665	5.97E-03				
666	6.40E-03				
667	6.80E-03				
668	7.19E-03				
669	7.57E-03				
670	7.94E-03				
671	8.34E-03				
672	8.69E-03				
673	9.05E-03				
674	0.009404714				
675	9.71E-03				
676	9.99E-03				
677	1.03E-02				
678	1.06E-02				
679	1.07E-02				
680	1.07E-02				
681	1.07E-02				
682	1.05E-02				
683	1.02E-02				
684	9.81E-03				
685	9.35E-03				
686	8.74E-03				
687	8.11E-03				
688	7.49E-03				
689	6.85E-03				
690	6.23E-03				
691	5.59E-03				
692	5.01E-03				
693	4.47E-03				
694	4.03E-03				
695	3.62E-03				
696	3.30E-03				
697	2.91E-03				
698	2.58E-03				
699	2.33E-03				
700	2.10E-03				
701	1.78E-03				
702	1.56E-03				
703	1.34E-03				
704	1.09E-03				
705	8.94E-04				
706	7.20E-04				
707	5.74E-04				
708	4.61E-04				
709	3.82E-04				
710	3.42E-04				
