OLIS-3D-ASCII	SySl1143		
375	9.24E-04		
376	8.91E-04		
377	8.78E-04		
378	8.81E-04		
379	8.95E-04		
380	9.17E-04		
381	9.42E-04		
382	9.66E-04		
383	9.74E-04		
384	9.97E-04		
385	9.44E-04		
386	9.00E-04		
387	8.87E-04		
388	8.78E-04		
389	9.50E-04		
390	9.83E-04		
391	1.02E-03		
392	1.01E-03		
393	1.01E-03		
394	1.05E-03		
395	1.05E-03		
396	1.03E-03		
397	1.04E-03		
398	1.04E-03		
399	1.10E-03		
400	1.13E-03		
401	1.16E-03		
402	1.18E-03		
403	1.24E-03		
404	1.25E-03		
405	1.29E-03		
406	1.36E-03		
407	1.45E-03		
408	1.47E-03		
409	1.52E-03		
410	1.51E-03		
411	1.52E-03		
412	1.53E-03		
413	1.55E-03		
414	1.59E-03		
415	1.62E-03		
416	1.64E-03		
417	1.65E-03		
418	1.69E-03		
419	1.70E-03		
420	1.67E-03		
421	1.68E-03		
422	1.68E-03		
423	1.71E-03		
424	1.72E-03		
425	1.74E-03		
426	1.78E-03		
427	1.82E-03		
428	1.83E-03		
429	1.82E-03		
430	1.83E-03		
431	1.85E-03		
432	1.85E-03		
433	1.88E-03		
434	1.92E-03		
435	1.95E-03		
436	1.96E-03		
437	1.98E-03		
438	2.01E-03		
439	1.99E-03		
440	1.97E-03		
441	1.92E-03		
442	1.90E-03		
443	1.84E-03		
444	0.001765458		
445	1.72E-03		
446	1.67E-03		
447	1.61E-03		
448	1.55E-03		
449	1.52E-03		
450	1.48E-03		
451	1.43E-03		
452	1.39E-03		
453	1.35E-03		
454	1.32E-03		
455	1.29E-03		
456	1.26E-03		
457	1.25E-03		
458	1.23E-03		
459	1.23E-03		
460	1.22E-03		
461	1.23E-03		
462	1.21E-03		
463	1.21E-03		
464	1.21E-03		
465	1.19E-03		
466	1.18E-03		
467	1.15E-03		
468	1.13E-03		
469	1.11E-03		
470	1.10E-03		
471	1.08E-03		
472	1.06E-03		
473	1.05E-03		
474	1.04E-03		
475	1.03E-03		
476	1.03E-03		
477	1.03E-03		
478	1.02E-03		
479	1.02E-03		
480	1.04E-03		
481	1.04E-03		
482	1.05E-03		
483	1.05E-03		
484	1.06E-03		
485	1.08E-03		
486	1.10E-03		
487	1.10E-03		
488	1.13E-03		
489	1.14E-03		
490	1.15E-03		
491	1.17E-03		
492	1.19E-03		
493	1.21E-03		
494	1.23E-03		
495	1.25E-03		
496	1.25E-03		
497	1.26E-03		
