OLIS-3D-ASCII	SySl1176	
514	1.11E-03	
515	1.07E-03	
516	1.04E-03	
517	1.02E-03	
518	9.68E-04	
519	9.26E-04	
520	8.97E-04	
521	8.62E-04	
522	8.15E-04	
523	7.90E-04	
524	7.59E-04	
525	7.30E-04	
526	7.08E-04	
527	6.87E-04	
528	6.83E-04	
529	6.68E-04	
530	6.59E-04	
531	6.50E-04	
532	6.53E-04	
533	6.55E-04	
534	6.43E-04	
535	6.34E-04	
536	6.13E-04	
537	5.92E-04	
538	5.88E-04	
539	5.88E-04	
540	5.93E-04	
541	6.04E-04	
542	6.19E-04	
543	6.34E-04	
544	6.44E-04	
545	6.59E-04	
546	6.59E-04	
547	6.49E-04	
548	6.45E-04	
549	6.52E-04	
550	6.62E-04	
551	6.70E-04	
552	7.01E-04	
553	7.39E-04	
554	7.67E-04	
555	7.85E-04	
556	7.98E-04	
557	8.19E-04	
558	8.38E-04	
559	8.45E-04	
560	8.66E-04	
561	8.78E-04	
562	8.91E-04	
563	9.30E-04	
564	9.73E-04	
565	1.01E-03	
566	1.02E-03	
567	1.05E-03	
568	1.09E-03	
569	1.12E-03	
570	1.17E-03	
571	1.18E-03	
572	1.22E-03	
573	1.24E-03	
574	1.29E-03	
575	1.33E-03	
576	1.35E-03	
577	1.38E-03	
578	1.42E-03	
579	1.47E-03	
580	1.51E-03	
581	1.54E-03	
582	1.58E-03	
583	1.60E-03	
584	1.63E-03	
585	1.66E-03	
586	1.69E-03	
587	1.72E-03	
588	1.74E-03	
589	1.77E-03	
590	1.80E-03	
591	1.83E-03	
592	1.84E-03	
593	1.87E-03	
594	1.90E-03	
595	1.92E-03	
596	1.95E-03	
597	1.98E-03	
598	2.02E-03	
599	2.06E-03	
600	2.08E-03	
601	2.12E-03	
602	2.17E-03	
603	2.20E-03	
604	2.24E-03	
605	2.30E-03	
606	2.35E-03	
607	2.41E-03	
608	2.46E-03	
609	2.51E-03	
610	2.59E-03	
611	2.64E-03	
612	2.69E-03	
613	2.75E-03	
614	2.81E-03	
615	2.85E-03	
616	2.90E-03	
617	2.96E-03	
618	3.00E-03	
619	3.04E-03	
620	3.08E-03	
621	3.11E-03	
622	3.15E-03	
623	3.17E-03	
624	3.20E-03	
625	3.22E-03	
626	3.23E-03	
627	3.25E-03	
628	3.24E-03	
629	3.25E-03	
630	3.23E-03	
631	3.24E-03	
632	3.24E-03	
633	3.23E-03	
634	3.20E-03	
635	3.20E-03	
636	3.18E-03	
637	3.15E-03	
638	3.11E-03	
639	3.05E-03	
640	2.96E-03	
641	2.90E-03	
642	2.83E-03	
643	2.75E-03	
644	2.67E-03	
645	2.59E-03	
646	2.50E-03	
647	2.43E-03	
648	2.33E-03	
649	0.002243305	
650	2.16E-03	
651	2.06E-03	
652	1.97E-03	
653	1.92E-03	
654	1.86E-03	
655	1.82E-03	
656	1.81E-03	
657	1.80E-03	
658	1.81E-03	
659	1.82E-03	
660	1.83E-03	
661	1.87E-03	
662	1.92E-03	
663	1.98E-03	
664	2.05E-03	
665	2.14E-03	
666	2.24E-03	
667	2.36E-03	
668	2.46E-03	
669	2.57E-03	
670	2.65E-03	
671	2.71E-03	
672	2.77E-03	
673	2.86E-03	
674	2.93E-03	
675	3.02E-03	
676	3.08E-03	
677	3.14E-03	
678	3.22E-03	
679	3.26E-03	
680	3.29E-03	
681	3.29E-03	
682	3.27E-03	
683	3.19E-03	
684	3.07E-03	
685	2.96E-03	
686	2.80E-03	
687	2.63E-03	
688	2.42E-03	
689	2.22E-03	
690	2.05E-03	
691	1.85E-03	
692	1.68E-03	
693	1.57E-03	
694	1.41E-03	
695	1.26E-03	
696	1.11E-03	
697	1.01E-03	
698	9.18E-04	
699	8.13E-04	
700	6.94E-04	
701	6.39E-04	
702	6.16E-04	
703	5.20E-04	
704	5.80E-04	
705	5.89E-04	
706	5.72E-04	
707	5.12E-04	
708	3.90E-04	
709	1.89E-04	
710	-1.09E-04	
