OLIS-3D-ASCII	SySl1203
375	1.08E-03
376	1.35E-03
377	1.60E-03
378	1.84E-03
379	2.06E-03
380	2.26E-03
381	2.44E-03
382	2.55E-03
383	2.69E-03
384	2.84E-03
385	2.92E-03
386	3.07E-03
387	3.13E-03
388	3.22E-03
389	3.27E-03
390	3.29E-03
391	3.36E-03
392	3.44E-03
393	3.55E-03
394	3.62E-03
395	3.79E-03
396	3.93E-03
397	3.99E-03
398	4.18E-03
399	4.33E-03
400	4.48E-03
401	4.64E-03
402	4.81E-03
403	4.98E-03
404	5.16E-03
405	5.34E-03
406	5.55E-03
407	5.76E-03
408	5.91E-03
409	6.08E-03
410	6.33E-03
411	6.52E-03
412	6.73E-03
413	6.95E-03
414	7.13E-03
415	7.28E-03
416	7.47E-03
417	7.59E-03
418	7.73E-03
419	7.84E-03
420	7.93E-03
421	8.02E-03
422	8.11E-03
423	8.20E-03
424	8.27E-03
425	8.40E-03
426	8.48E-03
427	0.008578341
428	8.70E-03
429	8.82E-03
430	9.00E-03
431	9.14E-03
432	9.32E-03
433	9.46E-03
434	9.58E-03
435	9.69E-03
436	9.76E-03
437	9.84E-03
438	9.84E-03
439	9.81E-03
440	9.74E-03
441	9.64E-03
442	9.49E-03
443	9.28E-03
444	9.05E-03
445	8.78E-03
446	8.49E-03
447	8.21E-03
448	7.93E-03
449	7.69E-03
450	7.45E-03
451	7.22E-03
452	7.01E-03
453	6.82E-03
454	6.65E-03
455	6.51E-03
456	6.38E-03
457	6.28E-03
458	6.20E-03
459	6.11E-03
460	6.05E-03
461	6.01E-03
462	5.94E-03
463	5.87E-03
464	5.80E-03
465	5.73E-03
466	5.67E-03
467	5.59E-03
468	5.51E-03
469	5.44E-03
470	5.37E-03
471	5.27E-03
472	5.20E-03
473	5.12E-03
474	5.04E-03
475	4.97E-03
476	4.91E-03
477	4.87E-03
478	4.84E-03
479	4.80E-03
480	4.81E-03
481	4.80E-03
482	4.81E-03
483	4.84E-03
484	4.88E-03
485	4.91E-03
486	4.96E-03
487	5.01E-03
488	5.08E-03
489	5.16E-03
490	5.23E-03
491	5.30E-03
492	5.37E-03
493	5.44E-03
494	5.50E-03
495	5.54E-03
496	5.60E-03
497	5.65E-03
498	5.69E-03
499	5.71E-03
500	5.75E-03
501	5.75E-03
502	5.76E-03
503	5.77E-03
504	5.74E-03
505	5.71E-03
506	5.67E-03
507	5.61E-03
508	5.58E-03
509	5.53E-03
510	5.46E-03
511	5.43E-03
512	5.39E-03
513	5.36E-03
514	5.36E-03
515	5.36E-03
516	5.36E-03
517	5.37E-03
518	5.39E-03
519	5.40E-03
520	5.41E-03
521	5.41E-03
522	5.42E-03
523	5.45E-03
524	5.47E-03
525	5.51E-03
526	5.54E-03
527	5.59E-03
528	0.005652494
529	5.70E-03
530	5.77E-03
531	5.84E-03
532	5.91E-03
533	5.98E-03
534	6.05E-03
535	6.14E-03
536	6.23E-03
537	6.32E-03
538	6.39E-03
539	6.48E-03
540	6.58E-03
541	6.66E-03
542	6.77E-03
543	6.87E-03
544	6.97E-03
545	7.08E-03
546	7.19E-03
547	7.31E-03
548	7.40E-03
549	7.48E-03
550	7.56E-03
551	7.64E-03
552	7.73E-03
553	7.83E-03
554	7.93E-03
555	8.03E-03
556	8.13E-03
557	8.26E-03
558	8.38E-03
559	8.49E-03
560	8.60E-03
561	8.71E-03
562	8.85E-03
563	8.97E-03
564	9.10E-03
565	9.23E-03
566	9.33E-03
567	9.39E-03
568	9.40E-03
569	9.38E-03
570	9.28E-03
571	9.11E-03
572	8.87E-03
573	8.55E-03
574	8.18E-03
575	7.75E-03
576	7.30E-03
577	6.82E-03
578	6.32E-03
579	5.82E-03
580	5.37E-03
581	4.96E-03
582	4.59E-03
583	4.24E-03
584	3.94E-03
585	3.67E-03
586	3.45E-03
587	3.28E-03
588	3.13E-03
589	3.00E-03
590	2.88E-03
591	2.80E-03
592	2.73E-03
593	2.67E-03
594	2.63E-03
595	2.56E-03
596	2.52E-03
597	2.50E-03
598	2.48E-03
599	2.46E-03
600	2.44E-03
601	2.43E-03
602	2.42E-03
603	2.43E-03
604	2.43E-03
605	2.45E-03
606	2.45E-03
607	2.46E-03
608	2.49E-03
609	2.52E-03
610	2.53E-03
611	2.56E-03
612	0.002590378
613	0.002621065
