OLIS-3D-ASCII	SySl1250							
375	8.82E-03							
376	9.08E-03							
377	9.32E-03							
378	9.54E-03							
379	9.73E-03							
380	9.91E-03							
381	1.01E-02							
382	1.02E-02							
383	1.04E-02							
384	1.05E-02							
385	0.010485342							
386	1.05E-02							
387	1.05E-02							
388	1.06E-02							
389	1.07E-02							
390	1.07E-02							
391	1.08E-02							
392	0.010845053							
393	1.10E-02							
394	1.11E-02							
395	1.12E-02							
396	1.13E-02							
397	1.14E-02							
398	1.15E-02							
399	1.17E-02							
400	1.17E-02							
401	1.19E-02							
402	1.21E-02							
403	1.23E-02							
404	0.012612858							
405	1.29E-02							
406	1.32E-02							
407	1.35E-02							
408	1.39E-02							
409	1.42E-02							
410	1.46E-02							
411	1.49E-02							
412	1.52E-02							
413	1.56E-02							
414	0.015835217							
415	1.61E-02							
416	1.64E-02							
417	1.66E-02							
418	1.68E-02							
419	1.69E-02							
420	1.71E-02							
421	1.72E-02							
422	1.73E-02							
423	1.75E-02							
424	1.76E-02							
425	1.77E-02							
426	1.78E-02							
427	1.80E-02							
428	1.82E-02							
429	1.84E-02							
430	0.018589118							
431	1.88E-02							
432	1.91E-02							
433	1.93E-02							
434	1.95E-02							
435	1.97E-02							
436	1.99E-02							
437	1.99E-02							
438	2.00E-02							
439	0.019950038							
440	1.98E-02							
441	1.97E-02							
442	0.019390864							
443	0.019029644							
444	1.86E-02							
445	1.82E-02							
446	1.77E-02							
447	1.71E-02							
448	1.65E-02							
449	1.60E-02							
450	1.55E-02							
451	1.50E-02							
452	1.46E-02							
453	1.42E-02							
454	1.39E-02							
455	1.36E-02							
456	1.34E-02							
457	0.013176399							
458	1.30E-02							
459	1.28E-02							
460	1.27E-02							
461	1.26E-02							
462	0.012418815							
463	1.23E-02							
464	1.22E-02							
465	1.20E-02							
466	1.19E-02							
467	0.011747222							
468	1.16E-02							
469	1.14E-02							
470	1.13E-02							
471	1.11E-02							
472	1.09E-02							
473	1.07E-02							
474	1.06E-02							
475	1.04E-02							
476	1.03E-02							
477	1.02E-02							
478	1.01E-02							
479	1.00E-02							
480	9.99E-03							
481	9.95E-03							
482	9.92E-03							
483	9.93E-03							
484	9.97E-03							
485	1.00E-02							
486	1.01E-02							
487	0.010168766							
488	1.03E-02							
489	1.04E-02							
490	1.05E-02							
491	1.06E-02							
492	1.07E-02							
493	1.08E-02							
494	1.09E-02							
495	1.09E-02							
496	1.10E-02							
497	0.010965332							
498	1.09E-02							
499	1.09E-02							
500	1.09E-02							
501	1.08E-02							
502	1.07E-02							
503	1.06E-02							
504	1.04E-02							
505	1.03E-02							
506	1.01E-02							
507	9.98E-03							
508	9.78E-03							
509	9.60E-03							
510	9.41E-03							
511	9.23E-03							
512	9.02E-03							
513	8.84E-03							
514	8.69E-03							
515	8.56E-03							
516	8.43E-03							
517	8.31E-03							
518	8.18E-03							
519	8.07E-03							
520	7.97E-03							
521	7.88E-03							
522	7.79E-03							
523	7.72E-03							
524	7.63E-03							
525	7.60E-03							
526	7.56E-03							
527	7.55E-03							
528	7.55E-03							
529	7.56E-03							
530	7.58E-03							
531	7.61E-03							
532	7.65E-03							
533	7.68E-03							
534	7.72E-03							
535	7.79E-03							
536	7.82E-03							
537	7.89E-03							
538	7.94E-03							
539	8.01E-03							
540	8.09E-03							
541	8.18E-03							
542	8.28E-03							
543	8.38E-03							
544	8.50E-03							
545	8.60E-03							
546	8.72E-03							
547	8.83E-03							
548	8.93E-03							
549	9.00E-03							
550	9.10E-03							
551	9.20E-03							
552	9.32E-03							
553	9.43E-03							
554	9.56E-03							
555	9.66E-03							
556	9.77E-03							
557	9.89E-03							
558	1.00E-02							
559	1.01E-02							
560	1.02E-02							
561	1.04E-02							
562	1.05E-02							
563	0.010674176							
564	1.08E-02							
565	1.10E-02							
566	1.11E-02							
567	0.011178679							
568	1.12E-02							
569	1.12E-02							
570	1.11E-02							
571	1.09E-02							
572	1.06E-02							
573	1.03E-02							
574	9.89E-03							
575	9.46E-03							
576	8.98E-03							
577	8.49E-03							
578	8.01E-03							
579	7.52E-03							
580	7.06E-03							
581	6.64E-03							
582	6.27E-03							
583	5.93E-03							
584	5.64E-03							
585	5.39E-03							
586	5.17E-03							
587	5.01E-03							
588	4.85E-03							
589	4.72E-03							
590	4.61E-03							
591	4.52E-03							
592	4.43E-03							
593	4.36E-03							
594	4.30E-03							
595	4.26E-03							
596	4.22E-03							
597	4.19E-03							
598	4.16E-03							
599	4.15E-03							
600	4.13E-03							
601	4.11E-03							
602	4.11E-03							
603	0.004091505							
604	4.08E-03							
605	4.10E-03							
606	4.10E-03							
607	4.14E-03							
608	4.18E-03							
609	4.23E-03							
610	4.28E-03							
611	4.34E-03							
612	4.40E-03							
613	4.44E-03							
614	4.49E-03							
615	4.53E-03							
616	4.58E-03							
617	4.62E-03							
618	4.66E-03							
619	4.72E-03							
620	4.76E-03							
621	4.80E-03							
622	4.84E-03							
623	4.87E-03							
624	4.89E-03							
625	4.92E-03							
626	4.93E-03							
627	4.94E-03							
628	4.94E-03							
629	4.94E-03							
630	4.95E-03							
631	4.94E-03							
632	4.94E-03							
633	4.92E-03							
634	4.89E-03							
635	4.86E-03							
636	4.82E-03							
637	4.78E-03							
638	4.71E-03							
639	4.64E-03							
640	0.004566931							
641	4.52E-03							
642	4.47E-03							
643	4.44E-03							
644	4.42E-03							
645	4.40E-03							
646	4.41E-03							
647	4.43E-03							
648	4.43E-03							
649	4.48E-03							
650	4.52E-03							
651	4.57E-03							
652	4.65E-03							
653	4.75E-03							
654	4.87E-03							
655	5.03E-03							
656	5.23E-03							
657	5.47E-03							
658	5.77E-03							
659	6.12E-03							
660	6.48E-03							
661	6.90E-03							
662	7.37E-03							
663	7.88E-03							
664	8.38E-03							
665	8.91E-03							
666	9.43E-03							
667	9.95E-03							
668	1.05E-02							
669	1.10E-02							
670	1.15E-02							
671	1.20E-02							
672	1.24E-02							
673	0.012907035							
674	1.34E-02							
675	1.39E-02							
676	1.43E-02							
677	1.47E-02							
678	1.51E-02							
679	1.55E-02							
680	1.57E-02							
681	1.58E-02							
682	1.58E-02							
683	1.55E-02							
684	1.51E-02							
685	1.45E-02							
686	1.37E-02							
687	1.28E-02							
688	1.20E-02							
689	1.11E-02							
690	0.010247733							
691	9.44E-03							
692	8.67E-03							
693	7.89E-03							
694	7.15E-03							
695	6.43E-03							
696	5.76E-03							
697	5.11E-03							
698	4.59E-03							
699	4.11E-03							
700	3.73E-03							
701	3.39E-03							
702	3.06E-03							
703	2.95E-03							
704	2.64E-03							
705	2.39E-03							
706	2.16E-03							
707	1.96E-03							
708	1.79E-03							
709	1.66E-03							
710	1.56E-03							
