OLIS-3D-ASCII	SySl1172					
474	1.57E-03					
475	1.54E-03					
476	1.51E-03					
477	1.50E-03					
478	1.48E-03					
479	0.001473257					
480	1.47E-03					
481	1.45E-03					
482	1.45E-03					
483	1.47E-03					
484	1.47E-03					
485	1.47E-03					
486	1.47E-03					
487	1.49E-03					
488	1.51E-03					
489	1.53E-03					
490	1.54E-03					
491	1.56E-03					
492	1.56E-03					
493	1.57E-03					
494	1.59E-03					
495	1.61E-03					
496	1.62E-03					
497	1.64E-03					
498	1.64E-03					
499	1.65E-03					
500	1.64E-03					
501	1.62E-03					
502	1.59E-03					
503	1.57E-03					
504	1.54E-03					
505	1.51E-03					
506	1.47E-03					
507	1.43E-03					
508	1.39E-03					
509	1.34E-03					
510	1.27E-03					
511	1.21E-03					
512	1.16E-03					
513	1.11E-03					
514	1.08E-03					
515	1.02E-03					
516	9.79E-04					
517	9.40E-04					
518	8.97E-04					
519	8.50E-04					
520	8.10E-04					
521	7.55E-04					
522	7.11E-04					
523	6.83E-04					
524	6.51E-04					
525	6.11E-04					
526	5.94E-04					
527	5.74E-04					
528	5.58E-04					
529	5.41E-04					
530	5.32E-04					
531	5.24E-04					
532	5.24E-04					
533	5.20E-04					
534	5.24E-04					
535	5.35E-04					
536	5.20E-04					
537	5.34E-04					
538	5.63E-04					
539	5.83E-04					
540	5.88E-04					
541	5.90E-04					
542	6.15E-04					
543	6.32E-04					
544	6.47E-04					
545	6.58E-04					
546	6.76E-04					
547	7.07E-04					
548	7.38E-04					
549	7.72E-04					
550	8.02E-04					
551	8.37E-04					
552	8.56E-04					
553	8.66E-04					
554	9.01E-04					
555	9.22E-04					
556	9.45E-04					
557	9.68E-04					
558	1.01E-03					
559	1.06E-03					
560	1.12E-03					
561	1.16E-03					
562	1.20E-03					
563	1.23E-03					
564	1.25E-03					
565	1.28E-03					
566	1.31E-03					
567	1.35E-03					
568	1.39E-03					
569	1.44E-03					
570	1.50E-03					
571	1.55E-03					
572	1.61E-03					
573	1.67E-03					
574	1.72E-03					
575	1.77E-03					
576	1.82E-03					
577	1.87E-03					
578	1.92E-03					
579	1.97E-03					
580	2.02E-03					
581	2.08E-03					
582	2.12E-03					
583	2.16E-03					
584	2.19E-03					
585	2.23E-03					
586	2.26E-03					
587	2.31E-03					
588	2.34E-03					
589	2.37E-03					
590	2.42E-03					
591	2.45E-03					
592	2.49E-03					
593	2.53E-03					
594	2.56E-03					
595	2.60E-03					
596	2.63E-03					
597	2.68E-03					
598	2.74E-03					
599	2.79E-03					
600	2.84E-03					
601	2.89E-03					
602	2.96E-03					
603	3.02E-03					
604	3.09E-03					
605	3.16E-03					
606	3.22E-03					
607	3.30E-03					
608	3.38E-03					
609	3.46E-03					
610	3.53E-03					
611	3.61E-03					
612	3.69E-03					
613	3.77E-03					
614	3.85E-03					
615	3.93E-03					
616	3.98E-03					
617	4.04E-03					
618	4.08E-03					
619	4.13E-03					
620	4.18E-03					
621	4.21E-03					
622	4.24E-03					
623	4.28E-03					
624	4.32E-03					
625	4.34E-03					
626	4.35E-03					
627	4.37E-03					
628	4.36E-03					
629	4.37E-03					
630	4.35E-03					
631	4.36E-03					
632	4.35E-03					
633	4.34E-03					
634	4.34E-03					
635	4.34E-03					
636	4.32E-03					
637	4.27E-03					
638	4.23E-03					
639	4.17E-03					
640	4.09E-03					
641	4.00E-03					
642	3.89E-03					
643	3.81E-03					
644	3.70E-03					
645	3.58E-03					
646	3.47E-03					
647	3.35E-03					
648	3.20E-03					
649	3.07E-03					
650	2.94E-03					
651	2.79E-03					
652	2.67E-03					
653	2.57E-03					
654	2.51E-03					
655	2.47E-03					
656	2.44E-03					
657	2.44E-03					
658	2.48E-03					
659	2.52E-03					
660	2.58E-03					
661	2.66E-03					
662	2.74E-03					
663	2.83E-03					
664	2.96E-03					
665	3.06E-03					
666	3.19E-03					
667	3.33E-03					
668	3.44E-03					
669	3.55E-03					
670	3.67E-03					
671	3.79E-03					
672	3.90E-03					
673	4.01E-03					
674	4.16E-03					
675	4.28E-03					
676	4.42E-03					
677	4.56E-03					
678	4.67E-03					
679	4.76E-03					
680	4.84E-03					
681	4.84E-03					
682	4.81E-03					
683	4.73E-03					
684	4.55E-03					
685	4.38E-03					
686	4.16E-03					
687	3.90E-03					
688	0.003643156					
689	3.40E-03					
690	3.12E-03					
691	2.88E-03					
692	2.64E-03					
693	2.35E-03					
694	2.16E-03					
695	1.94E-03					
696	1.71E-03					
697	1.54E-03					
698	1.37E-03					
699	1.20E-03					
700	1.01E-03					
701	8.73E-04					
702	7.80E-04					
703	6.91E-04					
704	5.67E-04					
705	5.19E-04					
706	4.76E-04					
707	4.26E-04					
708	3.59E-04					
709	2.63E-04					
710	1.28E-04					
