OLIS-3D-ASCII	SySl1322	
587	6.74E-04	
588	6.68E-04	
589	6.66E-04	
590	6.56E-04	
591	6.46E-04	
592	6.40E-04	
593	6.35E-04	
594	6.33E-04	
595	6.38E-04	
596	6.54E-04	
597	6.55E-04	
598	6.62E-04	
599	6.74E-04	
600	6.81E-04	
601	6.85E-04	
602	6.84E-04	
603	6.79E-04	
604	6.76E-04	
605	6.72E-04	
606	6.65E-04	
607	6.75E-04	
608	6.75E-04	
609	6.60E-04	
610	6.70E-04	
611	6.71E-04	
612	6.86E-04	
613	6.92E-04	
614	7.09E-04	
615	7.28E-04	
616	7.45E-04	
617	7.57E-04	
618	7.68E-04	
619	7.93E-04	
620	8.01E-04	
621	8.09E-04	
622	8.30E-04	
623	8.34E-04	
624	8.52E-04	
625	8.38E-04	
626	8.39E-04	
627	8.35E-04	
628	8.35E-04	
629	8.24E-04	
630	8.27E-04	
631	8.22E-04	
632	8.08E-04	
633	8.05E-04	
634	7.97E-04	
635	7.75E-04	
636	7.81E-04	
637	7.74E-04	
638	7.82E-04	
639	7.88E-04	
640	7.89E-04	
641	7.83E-04	
642	7.79E-04	
643	7.60E-04	
644	7.34E-04	
645	7.34E-04	
646	7.20E-04	
647	7.17E-04	
648	7.04E-04	
649	6.98E-04	
650	6.93E-04	
651	6.89E-04	
652	6.64E-04	
653	6.69E-04	
654	6.59E-04	
655	6.81E-04	
656	6.81E-04	
657	7.08E-04	
658	7.19E-04	
659	7.37E-04	
660	7.47E-04	
661	7.77E-04	
662	8.05E-04	
663	8.19E-04	
664	8.48E-04	
665	8.81E-04	
666	9.01E-04	
667	9.60E-04	
668	1.01E-03	
669	1.05E-03	
670	1.07E-03	
671	1.11E-03	
672	1.15E-03	
673	1.17E-03	
674	1.20E-03	
675	1.17E-03	
676	1.18E-03	
677	1.12E-03	
678	1.13E-03	
679	1.13E-03	
680	1.13E-03	
681	1.10E-03	
682	1.05E-03	
683	9.89E-04	
684	9.35E-04	
685	8.57E-04	
686	7.56E-04	
687	6.39E-04	
688	5.28E-04	
689	4.19E-04	
690	3.71E-04	
691	3.09E-04	
692	2.40E-04	
693	1.96E-04	
694	1.00E-04	
695	-1.60E-06	
696	-1.79E-05	
697	-5.00E-05	
698	-5.97E-05	
699	-5.24E-05	
700	-3.47E-05	
701	4.35E-05	
702	3.71E-05	
703	-2.12E-05	
704	-1.22E-04	
705	-2.76E-04	
706	-4.35E-04	
707	-5.83E-04	
708	-7.00E-04	
709	-7.71E-04	
710	-7.77E-04	
