OLIS-3D-ASCII	SySl1324							
375	1.24E-03							
376	1.32E-03							
377	1.41E-03							
378	1.51E-03							
379	1.60E-03							
380	1.69E-03							
381	1.77E-03							
382	1.80E-03							
383	1.85E-03							
384	1.87E-03							
385	1.85E-03							
386	1.84E-03							
387	1.86E-03							
388	1.92E-03							
389	1.99E-03							
390	1.99E-03							
391	2.03E-03							
392	2.05E-03							
393	2.03E-03							
394	1.98E-03							
395	1.97E-03							
396	1.92E-03							
397	1.91E-03							
398	1.90E-03							
399	1.93E-03							
400	1.96E-03							
401	1.99E-03							
402	2.03E-03							
403	2.04E-03							
404	2.09E-03							
405	2.07E-03							
406	2.07E-03							
407	2.10E-03							
408	2.10E-03							
409	2.13E-03							
410	2.17E-03							
411	2.20E-03							
412	2.20E-03							
413	2.22E-03							
414	2.23E-03							
415	2.21E-03							
416	2.22E-03							
417	2.20E-03							
418	2.19E-03							
419	2.20E-03							
420	2.22E-03							
421	2.24E-03							
422	2.23E-03							
423	2.22E-03							
424	2.20E-03							
425	2.19E-03							
426	2.18E-03							
427	2.16E-03							
428	2.15E-03							
429	2.14E-03							
430	2.13E-03							
431	2.14E-03							
432	2.13E-03							
433	2.10E-03							
434	2.08E-03							
435	2.06E-03							
436	2.04E-03							
437	2.01E-03							
438	1.98E-03							
439	1.95E-03							
440	1.93E-03							
441	1.90E-03							
442	1.87E-03							
443	1.84E-03							
444	1.78E-03							
445	1.72E-03							
446	1.67E-03							
447	1.63E-03							
448	1.56E-03							
449	1.51E-03							
450	1.44E-03							
451	1.40E-03							
452	1.33E-03							
453	1.29E-03							
454	1.25E-03							
455	1.21E-03							
456	1.17E-03							
457	1.15E-03							
458	1.14E-03							
459	1.13E-03							
460	1.11E-03							
461	1.10E-03							
462	1.08E-03							
463	1.05E-03							
464	1.04E-03							
465	1.03E-03							
466	1.02E-03							
467	1.02E-03							
468	1.01E-03							
469	9.91E-04							
470	9.89E-04							
471	9.76E-04							
472	9.52E-04							
473	9.49E-04							
474	9.33E-04							
475	9.17E-04							
476	9.25E-04							
477	9.26E-04							
478	9.40E-04							
479	9.49E-04							
480	9.41E-04							
481	9.35E-04							
482	9.36E-04							
483	9.23E-04							
484	9.25E-04							
485	9.17E-04							
486	9.01E-04							
487	9.06E-04							
488	9.13E-04							
489	9.20E-04							
490	9.17E-04							
491	9.22E-04							
492	9.25E-04							
493	9.25E-04							
494	9.25E-04							
495	9.30E-04							
496	9.49E-04							
497	9.57E-04							
498	9.62E-04							
499	9.82E-04							
500	9.83E-04							
501	9.78E-04							
502	9.77E-04							
503	9.80E-04							
504	9.77E-04							
505	9.66E-04							
506	9.59E-04							
