OLIS-3D-ASCII	SySl1175		
375	5.80E-03		
376	5.86E-03		
377	5.97E-03		
378	6.11E-03		
379	6.27E-03		
380	6.43E-03		
381	6.57E-03		
382	6.65E-03		
383	6.68E-03		
384	6.70E-03		
385	6.66E-03		
386	6.68E-03		
387	6.59E-03		
388	6.47E-03		
389	6.47E-03		
390	6.44E-03		
391	6.49E-03		
392	6.55E-03		
393	6.54E-03		
394	6.57E-03		
395	6.60E-03		
396	6.60E-03		
397	6.60E-03		
398	6.65E-03		
399	6.67E-03		
400	6.74E-03		
401	6.88E-03		
402	6.97E-03		
403	7.11E-03		
404	7.27E-03		
405	7.39E-03		
406	7.54E-03		
407	7.66E-03		
408	7.76E-03		
409	7.89E-03		
410	8.04E-03		
411	8.22E-03		
412	8.39E-03		
413	8.57E-03		
414	8.69E-03		
415	8.83E-03		
416	8.94E-03		
417	9.00E-03		
418	9.09E-03		
419	9.13E-03		
420	9.16E-03		
421	9.18E-03		
422	9.19E-03		
423	9.22E-03		
424	9.24E-03		
425	9.27E-03		
426	9.28E-03		
427	9.33E-03		
428	9.42E-03		
429	0.009482115		
430	9.58E-03		
431	9.68E-03		
432	9.78E-03		
433	9.90E-03		
434	9.99E-03		
435	1.01E-02		
436	0.010110145		
437	1.01E-02		
438	1.01E-02		
439	1.01E-02		
440	1.00E-02		
441	9.85E-03		
442	9.67E-03		
443	9.46E-03		
444	9.19E-03		
445	0.008919359		
446	8.59E-03		
447	8.25E-03		
448	7.89E-03		
449	7.56E-03		
450	7.24E-03		
451	6.94E-03		
452	6.66E-03		
453	6.43E-03		
454	6.22E-03		
455	6.03E-03		
456	5.88E-03		
457	5.77E-03		
458	5.64E-03		
459	5.53E-03		
460	5.43E-03		
461	5.36E-03		
462	5.30E-03		
463	5.22E-03		
464	5.14E-03		
465	5.09E-03		
466	5.01E-03		
467	4.94E-03		
468	4.88E-03		
469	4.79E-03		
470	4.72E-03		
471	4.64E-03		
472	4.55E-03		
473	4.49E-03		
474	4.41E-03		
475	4.33E-03		
476	4.26E-03		
477	4.19E-03		
478	4.13E-03		
479	4.07E-03		
480	4.02E-03		
481	3.99E-03		
482	3.98E-03		
483	3.97E-03		
484	3.97E-03		
485	3.99E-03		
486	4.00E-03		
487	4.02E-03		
488	4.05E-03		
489	4.08E-03		
490	4.10E-03		
491	4.12E-03		
492	4.15E-03		
493	4.19E-03		
494	4.22E-03		
495	4.25E-03		
496	4.27E-03		
497	4.28E-03		
498	4.29E-03		
499	4.27E-03		
500	4.24E-03		
501	4.20E-03		
502	4.14E-03		
503	4.09E-03		
504	4.01E-03		
505	3.93E-03		
506	3.85E-03		
507	3.77E-03		
508	3.67E-03		
509	3.56E-03		
510	3.46E-03		
511	3.35E-03		
512	3.23E-03		
513	3.11E-03		
514	3.01E-03		
515	2.91E-03		
516	2.78E-03		
517	2.67E-03		
518	2.58E-03		
519	2.47E-03		
520	2.36E-03		
521	2.26E-03		
522	2.19E-03		
523	2.11E-03		
524	2.02E-03		
525	1.96E-03		
526	1.90E-03		
527	1.86E-03		
528	1.80E-03		
529	1.77E-03		
530	1.75E-03		
531	1.72E-03		
532	1.70E-03		
533	1.70E-03		
534	1.68E-03		
535	1.67E-03		
536	1.68E-03		
537	1.68E-03		
538	1.68E-03		
539	1.70E-03		
540	1.70E-03		
541	1.73E-03		
542	1.74E-03		
543	1.76E-03		
544	1.81E-03		
545	1.82E-03		
546	1.86E-03		
547	1.92E-03		
548	1.97E-03		
549	2.02E-03		
550	2.07E-03		
551	2.14E-03		
552	2.20E-03		
553	2.26E-03		
554	2.31E-03		
555	2.37E-03		
556	2.44E-03		
557	2.50E-03		
558	2.58E-03		
559	2.65E-03		
560	2.72E-03		
561	2.77E-03		
562	2.84E-03		
563	2.92E-03		
564	3.00E-03		
565	3.07E-03		
566	3.14E-03		
567	3.24E-03		
568	3.33E-03		
569	3.43E-03		
570	3.53E-03		
571	3.64E-03		
572	3.72E-03		
573	3.81E-03		
574	3.91E-03		
575	4.01E-03		
576	4.09E-03		
577	4.18E-03		
578	4.27E-03		
579	4.34E-03		
580	4.41E-03		
581	4.52E-03		
582	4.62E-03		
583	4.70E-03		
584	4.79E-03		
585	4.88E-03		
586	4.98E-03		
587	5.06E-03		
588	5.14E-03		
589	5.21E-03		
590	5.28E-03		
591	5.34E-03		
592	5.41E-03		
593	5.49E-03		
594	5.57E-03		
595	5.64E-03		
596	5.73E-03		
597	5.81E-03		
598	5.90E-03		
599	5.99E-03		
600	6.11E-03		
601	6.22E-03		
602	6.35E-03		
603	6.48E-03		
604	6.63E-03		
605	6.79E-03		
606	6.95E-03		
607	7.11E-03		
608	7.27E-03		
609	7.41E-03		
610	7.58E-03		
611	7.73E-03		
612	7.90E-03		
613	8.08E-03		
614	8.24E-03		
615	8.39E-03		
616	8.54E-03		
617	8.67E-03		
618	8.79E-03		
619	8.89E-03		
620	8.98E-03		
621	9.04E-03		
622	9.10E-03		
623	9.17E-03		
624	9.23E-03		
625	9.28E-03		
626	9.31E-03		
627	9.31E-03		
628	9.32E-03		
629	9.31E-03		
630	9.30E-03		
631	9.30E-03		
632	9.26E-03		
633	9.22E-03		
634	9.20E-03		
