OLIS-3D-ASCII	SySl1111		
375	1.02E-03		
376	1.05E-03		
377	1.07E-03		
378	1.09E-03		
379	1.11E-03		
380	1.12E-03		
381	1.14E-03		
382	1.15E-03		
383	1.10E-03		
384	1.19E-03		
385	1.18E-03		
386	1.20E-03		
387	1.15E-03		
388	1.09E-03		
389	1.11E-03		
390	1.13E-03		
391	1.15E-03		
392	1.13E-03		
393	1.15E-03		
394	1.13E-03		
395	1.17E-03		
396	1.21E-03		
397	1.21E-03		
398	1.24E-03		
399	1.25E-03		
400	1.27E-03		
401	1.29E-03		
402	1.27E-03		
403	1.27E-03		
404	1.29E-03		
405	1.32E-03		
406	1.31E-03		
407	1.37E-03		
408	1.40E-03		
409	1.47E-03		
410	1.49E-03		
411	1.53E-03		
412	1.53E-03		
413	1.57E-03		
414	1.58E-03		
415	1.60E-03		
416	1.62E-03		
417	1.63E-03		
418	1.62E-03		
419	1.62E-03		
420	1.66E-03		
421	1.65E-03		
422	1.66E-03		
423	1.65E-03		
424	1.67E-03		
425	1.70E-03		
426	1.70E-03		
427	1.72E-03		
428	1.71E-03		
429	1.72E-03		
430	1.74E-03		
431	1.76E-03		
432	1.79E-03		
433	1.81E-03		
434	1.83E-03		
435	1.82E-03		
436	1.86E-03		
437	1.86E-03		
438	1.84E-03		
439	1.81E-03		
440	1.77E-03		
441	1.76E-03		
442	1.73E-03		
443	1.68E-03		
444	1.62E-03		
445	1.58E-03		
446	1.50E-03		
447	1.46E-03		
448	1.41E-03		
449	1.35E-03		
450	1.29E-03		
451	1.24E-03		
452	1.19E-03		
453	1.14E-03		
454	1.10E-03		
455	1.06E-03		
456	1.02E-03		
457	1.00E-03		
458	9.73E-04		
459	9.68E-04		
460	9.38E-04		
461	9.40E-04		
462	9.27E-04		
463	8.97E-04		
464	8.76E-04		
465	8.41E-04		
466	8.29E-04		
467	8.13E-04		
468	7.94E-04		
469	7.96E-04		
470	7.91E-04		
471	7.85E-04		
472	7.74E-04		
473	7.80E-04		
474	7.75E-04		
475	7.67E-04		
476	7.59E-04		
477	7.30E-04		
478	7.25E-04		
479	7.17E-04		
480	7.04E-04		
481	7.00E-04		
482	6.78E-04		
483	6.65E-04		
484	6.55E-04		
485	6.52E-04		
486	6.50E-04		
487	6.47E-04		
488	6.53E-04		
489	6.63E-04		
490	6.77E-04		
491	6.94E-04		
492	7.09E-04		
493	7.13E-04		
494	7.06E-04		
495	7.11E-04		
496	7.11E-04		
497	7.06E-04		
498	6.89E-04		
499	6.81E-04		
500	6.76E-04		
501	6.65E-04		
502	6.65E-04		
503	6.66E-04		
504	6.59E-04		
505	6.39E-04		
506	6.31E-04		
507	6.18E-04		
508	6.09E-04		
509	5.86E-04		
510	5.56E-04		
511	5.35E-04		
512	5.13E-04		
513	4.89E-04		
514	4.77E-04		
515	4.44E-04		
516	4.02E-04		
517	3.73E-04		
518	3.42E-04		
519	3.10E-04		
520	2.93E-04		
521	2.63E-04		
522	2.51E-04		
523	2.49E-04		
524	2.33E-04		
525	2.14E-04		
526	2.11E-04		
527	1.88E-04		
528	1.82E-04		
529	1.76E-04		
530	1.56E-04		
531	1.55E-04		
532	1.68E-04		
533	1.71E-04		
534	1.84E-04		
535	1.82E-04		
536	1.67E-04		
537	1.52E-04		
538	1.53E-04		
539	1.42E-04		
540	1.51E-04		
541	1.44E-04		
542	1.57E-04		
543	1.72E-04		
544	1.88E-04		
545	2.02E-04		
546	2.11E-04		
547	2.22E-04		
548	2.22E-04		
549	2.18E-04		
550	2.25E-04		
551	2.38E-04		
552	2.46E-04		
553	2.54E-04		
554	2.83E-04		
555	2.91E-04		
556	3.04E-04		
557	3.25E-04		
558	3.31E-04		
559	3.42E-04		
560	3.51E-04		
561	3.63E-04		
562	3.80E-04		
563	3.92E-04		
564	4.03E-04		
565	4.19E-04		
566	4.35E-04		
567	4.63E-04		
568	4.93E-04		
569	5.08E-04		
570	5.16E-04		
571	5.31E-04		
572	5.53E-04		
573	5.64E-04		
574	5.65E-04		
575	5.69E-04		
576	5.84E-04		
577	5.86E-04		
578	5.99E-04		
579	6.38E-04		
580	6.58E-04		
581	6.63E-04		
582	6.88E-04		
583	7.06E-04		
584	7.21E-04		
585	7.34E-04		
586	7.35E-04		
587	7.48E-04		
588	7.66E-04		
589	7.74E-04		
590	7.94E-04		
591	8.13E-04		
592	8.20E-04		
593	8.34E-04		
594	8.65E-04		
595	8.72E-04		
596	8.89E-04		
597	8.93E-04		
598	8.91E-04		
599	9.02E-04		
600	9.23E-04		
601	9.25E-04		
602	9.42E-04		
603	9.55E-04		
604	9.95E-04		
605	1.03E-03		
606	1.07E-03		
607	1.10E-03		
608	1.14E-03		
609	1.15E-03		
610	1.19E-03		
611	1.22E-03		
612	1.25E-03		
613	1.28E-03		
614	1.31E-03		
615	1.34E-03		
616	1.38E-03		
617	0.001388934		
618	1.41E-03		
619	1.41E-03		
620	1.43E-03		
621	1.43E-03		
622	1.44E-03		
623	1.43E-03		
624	1.45E-03		
625	1.47E-03		
626	1.49E-03		
627	1.50E-03		
628	1.51E-03		
629	1.53E-03		
630	1.54E-03		
631	1.53E-03		
632	1.53E-03		
633	1.52E-03		
634	1.50E-03		
635	0.001496375		
636	1.51E-03		
637	1.51E-03		
638	1.49E-03		
639	1.47E-03		
640	1.44E-03		
641	1.40E-03		
642	1.36E-03		
643	1.29E-03		
644	1.23E-03		
645	1.18E-03		
646	1.13E-03		
647	1.09E-03		
648	1.05E-03		
649	1.03E-03		
650	9.77E-04		
651	9.44E-04		
652	9.13E-04		
653	8.75E-04		
654	8.65E-04		
655	8.35E-04		
656	8.11E-04		
657	8.14E-04		
658	8.30E-04		
659	8.47E-04		
660	8.64E-04		
661	9.07E-04		
662	9.40E-04		
663	9.93E-04		
664	1.03E-03		
665	1.07E-03		
666	1.11E-03		
667	1.13E-03		
668	1.15E-03		
669	1.21E-03		
670	1.26E-03		
671	1.32E-03		
672	1.37E-03		
673	1.45E-03		
674	1.52E-03		
675	1.59E-03		
676	1.65E-03		
677	1.71E-03		
678	1.73E-03		
679	1.77E-03		
680	1.77E-03		
681	1.77E-03		
682	1.73E-03		
683	1.70E-03		
684	1.62E-03		
685	1.53E-03		
686	1.43E-03		
687	1.33E-03		
688	1.25E-03		
689	1.11E-03		
690	9.86E-04		
691	8.83E-04		
692	7.40E-04		
693	6.76E-04		
694	5.72E-04		
695	5.08E-04		
696	4.19E-04		
697	3.34E-04		
698	2.78E-04		
699	1.74E-04		
700	1.66E-04		
701	1.90E-04		
702	1.46E-04		
703	3.88E-05		
704	2.95E-05		
705	1.16E-05		
706	-1.73E-05		
707	-6.54E-05		
708	-1.41E-04		
709	-2.52E-04		
710	-4.08E-04		
