OLIS-3D-ASCII	SySl1218							
375	-4.95E-03							
376	-4.59E-03							
377	-4.28E-03							
378	-4.01E-03							
379	-3.78E-03							
380	-3.58E-03							
381	-3.40E-03							
382	-3.24E-03							
383	-3.07E-03							
384	-2.96E-03							
385	-2.89E-03							
386	-2.82E-03							
387	-2.75E-03							
388	-2.61E-03							
389	-2.46E-03							
390	-2.29E-03							
391	-2.16E-03							
392	-2.01E-03							
393	-1.85E-03							
394	-1.72E-03							
395	-1.60E-03							
396	-1.57E-03							
397	-1.48E-03							
398	-1.38E-03							
399	-1.29E-03							
400	-1.15E-03							
401	-1.01E-03							
402	-8.84E-04							
403	-7.89E-04							
404	-6.53E-04							
405	-5.36E-04							
406	-4.08E-04							
407	-2.71E-04							
408	-1.60E-04							
409	1.36E-05							
410	1.41E-04							
411	2.31E-04							
412	3.51E-04							
413	4.46E-04							
414	4.99E-04							
415	5.92E-04							
416	6.80E-04							
417	7.38E-04							
418	7.99E-04							
419	8.72E-04							
420	9.40E-04							
421	1.01E-03							
422	1.07E-03							
423	1.14E-03							
424	1.22E-03							
425	1.27E-03							
426	1.33E-03							
427	1.41E-03							
428	1.46E-03							
429	1.50E-03							
430	1.56E-03							
431	1.64E-03							
432	1.72E-03							
433	1.79E-03							
434	1.84E-03							
435	1.89E-03							
436	1.93E-03							
437	1.96E-03							
438	1.98E-03							
439	1.98E-03							
440	1.97E-03							
441	1.94E-03							
442	1.93E-03							
443	1.90E-03							
444	1.84E-03							
445	1.77E-03							
446	1.68E-03							
447	1.60E-03							
448	1.51E-03							
449	1.41E-03							
450	1.32E-03							
451	1.23E-03							
452	1.17E-03							
453	1.12E-03							
454	1.08E-03							
455	1.05E-03							
456	1.02E-03							
457	9.93E-04							
458	9.78E-04							
459	9.52E-04							
460	9.45E-04							
461	9.21E-04							
462	9.35E-04							
463	9.32E-04							
464	9.39E-04							
465	9.38E-04							
466	9.36E-04							
467	9.65E-04							
468	9.61E-04							
469	9.50E-04							
470	9.29E-04							
471	9.12E-04							
472	9.19E-04							
473	9.04E-04							
474	9.17E-04							
475	9.09E-04							
476	9.16E-04							
477	9.27E-04							
478	9.45E-04							
479	9.69E-04							
480	9.76E-04							
481	9.94E-04							
482	1.01E-03							
483	1.03E-03							
484	1.06E-03							
485	1.08E-03							
486	1.13E-03							
487	1.17E-03							
488	1.19E-03							
489	1.23E-03							
490	1.25E-03							
491	1.30E-03							
492	1.34E-03							
493	1.38E-03							
494	1.42E-03							
495	1.47E-03							
496	1.51E-03							
497	1.56E-03							
498	1.61E-03							
499	1.62E-03							
500	1.62E-03							
501	1.64E-03							
502	1.66E-03							
503	1.71E-03							
504	1.74E-03							
505	1.78E-03							
506	1.81E-03							
507	1.85E-03							
508	1.88E-03							
509	1.93E-03							
510	1.95E-03							
511	1.96E-03							
512	1.99E-03							
513	2.03E-03							
514	2.09E-03							
515	2.14E-03							
516	2.19E-03							
517	2.25E-03							
518	2.30E-03							
519	2.37E-03							
520	2.43E-03							
521	2.50E-03							
522	2.55E-03							
523	2.61E-03							
524	2.68E-03							
525	2.74E-03							
526	2.80E-03							
527	2.86E-03							
528	2.92E-03							
529	2.97E-03							
530	3.02E-03							
531	3.09E-03							
532	3.15E-03							
533	3.22E-03							
534	3.28E-03							
535	3.35E-03							
536	3.42E-03							
537	3.48E-03							
538	3.54E-03							
539	3.59E-03							
540	3.64E-03							
541	3.67E-03							
542	3.72E-03							
543	3.79E-03							
544	3.86E-03							
545	3.92E-03							
546	3.99E-03							
547	4.07E-03							
548	4.14E-03							
549	4.20E-03							
550	4.26E-03							
551	4.31E-03							
552	4.37E-03							
553	4.42E-03							
554	4.48E-03							
555	4.54E-03							
556	0.004606413							
557	4.64E-03							
558	4.72E-03							
559	4.76E-03							
560	4.83E-03							
561	4.89E-03							
562	4.95E-03							
563	5.02E-03							
564	5.07E-03							
565	5.13E-03							
566	5.18E-03							
567	5.22E-03							
568	5.25E-03							
569	5.22E-03							
570	5.16E-03							
571	5.06E-03							
572	4.95E-03							
573	4.77E-03							
574	4.56E-03							
575	4.30E-03							
