OLIS-3D-ASCII	SySl1328			
375	2.44E-02			
376	2.49E-02			
377	2.53E-02			
378	0.02566356			
379	2.59E-02			
380	2.61E-02			
381	0.026244117			
382	0.026385463			
383	2.64E-02			
384	2.62E-02			
385	2.59E-02			
386	2.57E-02			
387	2.55E-02			
388	2.53E-02			
389	2.51E-02			
390	2.50E-02			
391	0.024886964			
392	2.48E-02			
393	2.49E-02			
394	2.50E-02			
395	2.50E-02			
396	2.50E-02			
397	2.50E-02			
398	2.51E-02			
399	2.52E-02			
400	2.53E-02			
401	0.025362988			
402	2.56E-02			
403	2.58E-02			
404	2.61E-02			
405	2.64E-02			
406	2.68E-02			
407	2.73E-02			
408	2.78E-02			
409	2.83E-02			
410	2.89E-02			
411	2.95E-02			
412	3.00E-02			
413	3.05E-02			
414	3.10E-02			
415	3.13E-02			
416	3.17E-02			
417	3.19E-02			
418	3.21E-02			
419	3.22E-02			
420	3.23E-02			
421	3.23E-02			
422	3.22E-02			
423	3.22E-02			
424	3.22E-02			
425	3.22E-02			
426	3.23E-02			
427	3.24E-02			
428	3.27E-02			
429	3.29E-02			
430	3.32E-02			
431	3.36E-02			
432	3.40E-02			
433	3.44E-02			
434	3.49E-02			
435	3.52E-02			
436	3.55E-02			
437	3.57E-02			
438	3.58E-02			
439	3.57E-02			
440	3.55E-02			
441	3.50E-02			
442	3.45E-02			
443	3.37E-02			
444	3.28E-02			
445	3.16E-02			
446	3.05E-02			
447	2.92E-02			
448	2.78E-02			
449	2.65E-02			
450	2.53E-02			
451	2.41E-02			
452	2.30E-02			
453	2.20E-02			
454	2.11E-02			
455	2.03E-02			
456	1.97E-02			
457	1.91E-02			
458	1.87E-02			
459	1.82E-02			
460	1.79E-02			
461	1.76E-02			
462	1.74E-02			
463	1.72E-02			
464	1.70E-02			
465	1.68E-02			
466	1.66E-02			
467	1.64E-02			
468	1.62E-02			
469	1.60E-02			
470	1.58E-02			
471	1.56E-02			
472	1.54E-02			
473	1.52E-02			
474	1.51E-02			
475	1.49E-02			
476	1.48E-02			
477	1.46E-02			
478	1.45E-02			
479	1.44E-02			
480	1.44E-02			
481	1.43E-02			
482	0.014285913			
483	1.43E-02			
484	1.43E-02			
485	0.014347472			
486	1.44E-02			
487	1.44E-02			
488	1.45E-02			
489	1.45E-02			
490	1.46E-02			
491	1.47E-02			
492	1.48E-02			
493	0.014800438			
494	1.48E-02			
495	1.49E-02			
496	1.49E-02			
497	1.48E-02			
498	0.014742948			
499	0.01465717			
500	1.45E-02			
501	1.44E-02			
502	1.42E-02			
503	1.41E-02			
504	1.39E-02			
505	1.37E-02			
506	1.35E-02			
507	1.33E-02			
508	1.31E-02			
509	0.012803546			
510	1.26E-02			
511	1.23E-02			
512	1.21E-02			
513	1.18E-02			
514	1.16E-02			
515	1.13E-02			
516	1.11E-02			
517	0.010834918			
518	1.06E-02			
519	1.04E-02			
520	0.010164056			
521	9.93E-03			
