OLIS-3D-ASCII	SySl1286			
375	3.17E-02			
376	3.28E-02			
377	3.38E-02			
378	3.46E-02			
379	3.54E-02			
380	3.60E-02			
381	0.036585293			
382	3.71E-02			
383	3.77E-02			
384	0.037941922			
385	3.81E-02			
386	3.83E-02			
387	3.84E-02			
388	3.86E-02			
389	3.89E-02			
390	3.91E-02			
391	3.93E-02			
392	3.96E-02			
393	3.99E-02			
394	4.04E-02			
395	4.07E-02			
396	0.041015502			
397	4.15E-02			
398	4.19E-02			
399	4.23E-02			
400	4.29E-02			
401	4.36E-02			
402	4.43E-02			
403	4.51E-02			
404	4.61E-02			
405	4.71E-02			
406	4.82E-02			
407	4.93E-02			
408	5.05E-02			
409	0.051589568			
410	5.27E-02			
411	5.37E-02			
412	5.48E-02			
413	5.57E-02			
414	5.66E-02			
415	5.74E-02			
416	5.84E-02			
417	5.91E-02			
418	5.97E-02			
419	6.03E-02			
420	6.09E-02			
421	6.15E-02			
422	6.20E-02			
423	6.25E-02			
424	0.062983363			
425	6.34E-02			
426	6.38E-02			
427	6.43E-02			
428	6.49E-02			
429	6.55E-02			
430	6.62E-02			
431	6.70E-02			
432	6.79E-02			
433	6.88E-02			
434	6.94E-02			
435	7.00E-02			
436	7.04E-02			
437	7.06E-02			
438	7.05E-02			
439	7.02E-02			
440	6.97E-02			
441	6.87E-02			
442	6.75E-02			
443	6.62E-02			
444	6.46E-02			
445	6.28E-02			
446	6.07E-02			
447	5.86E-02			
448	5.65E-02			
449	5.44E-02			
450	5.25E-02			
451	5.08E-02			
452	4.92E-02			
453	0.047816318			
454	0.046626381			
455	4.58E-02			
456	4.51E-02			
457	4.44E-02			
458	4.37E-02			
459	4.32E-02			
460	4.27E-02			
461	4.23E-02			
462	4.19E-02			
463	4.15E-02			
464	4.10E-02			
465	4.06E-02			
466	4.00E-02			
467	3.96E-02			
468	3.90E-02			
469	3.84E-02			
470	0.037819994			
471	3.72E-02			
472	3.67E-02			
473	3.61E-02			
474	3.56E-02			
475	3.51E-02			
476	3.46E-02			
477	3.42E-02			
478	3.39E-02			
479	3.36E-02			
480	3.35E-02			
481	3.34E-02			
482	3.34E-02			
483	3.34E-02			
484	3.36E-02			
485	3.37E-02			
486	0.033842128			
487	3.40E-02			
488	0.034229114			
489	3.44E-02			
490	3.46E-02			
491	3.47E-02			
492	3.49E-02			
493	3.49E-02			
494	3.49E-02			
495	3.49E-02			
496	3.47E-02			
497	3.44E-02			
498	3.40E-02			
499	3.36E-02			
500	3.30E-02			
501	3.23E-02			
502	3.17E-02			
503	0.030839746			
504	3.00E-02			
505	2.91E-02			
506	2.82E-02			
507	2.72E-02			
508	2.62E-02			
509	2.52E-02			
510	2.42E-02			
511	2.32E-02			
512	2.21E-02			
513	2.11E-02			
514	2.02E-02			
515	1.92E-02			
516	1.83E-02			
517	1.75E-02			
518	1.66E-02			
519	1.58E-02			
520	1.50E-02			
521	0.014363534			
522	1.37E-02			
523	1.31E-02			
524	1.26E-02			
525	1.20E-02			
526	1.15E-02			
527	1.11E-02			
528	1.07E-02			
529	1.04E-02			
530	1.00E-02			
531	9.78E-03			
532	9.54E-03			
533	9.34E-03			
534	9.18E-03			
535	9.03E-03			
536	8.91E-03			
537	8.81E-03			
538	8.74E-03			
539	8.67E-03			
540	8.63E-03			
541	8.59E-03			
542	8.56E-03			
543	8.56E-03			
544	8.57E-03			
545	8.60E-03			
546	8.65E-03			
547	8.72E-03			
548	8.81E-03			
549	8.94E-03			
550	9.07E-03			
551	9.20E-03			
552	9.36E-03			
553	9.53E-03			
554	9.71E-03			
555	9.90E-03			
556	0.010086282			
557	1.03E-02			
558	0.010478205			
559	1.07E-02			
560	1.09E-02			
561	1.11E-02			
562	1.13E-02			
563	1.16E-02			
564	1.19E-02			
565	1.21E-02			
566	1.24E-02			
567	1.27E-02			
568	0.013009077			
569	1.33E-02			
570	1.36E-02			
571	0.013980742			
572	1.43E-02			
573	1.47E-02			
574	1.50E-02			
575	1.54E-02			
576	0.015742389			
577	1.61E-02			
578	0.016444764			
579	1.68E-02			
580	1.71E-02			
581	1.74E-02			
582	1.78E-02			
583	1.81E-02			
584	1.85E-02			
585	1.88E-02			
586	1.91E-02			
587	1.94E-02			
588	1.97E-02			
589	0.019978716			
590	2.03E-02			
591	2.05E-02			
592	0.020789955			
593	0.021063423			
594	2.13E-02			
595	2.16E-02			
596	0.021913782			
597	2.22E-02			
598	2.25E-02			
599	2.29E-02			
600	2.32E-02			
601	2.37E-02			
602	2.41E-02			
603	2.46E-02			
604	2.51E-02			
605	2.56E-02			
606	2.62E-02			
607	2.67E-02			
608	2.73E-02			
609	2.79E-02			
610	2.85E-02			
611	2.91E-02			
612	2.98E-02			
613	3.04E-02			
614	3.10E-02			
615	3.17E-02			
616	3.23E-02			
617	3.28E-02			
618	3.33E-02			
619	3.37E-02			
620	3.41E-02			
621	3.45E-02			
622	3.47E-02			
623	3.49E-02			
624	3.50E-02			
625	3.52E-02			
626	3.53E-02			
627	3.54E-02			
628	3.54E-02			
629	3.54E-02			
630	3.53E-02			
631	3.53E-02			
632	3.52E-02			
633	3.50E-02			
634	3.49E-02			
635	3.48E-02			
636	3.46E-02			
637	3.43E-02			
638	3.40E-02			
639	3.35E-02			
640	3.31E-02			
641	3.24E-02			
642	3.17E-02			
643	3.08E-02			
644	2.99E-02			
645	2.90E-02			
646	2.80E-02			
647	2.71E-02			
648	2.62E-02			
649	2.54E-02			
650	2.46E-02			
651	2.40E-02			
652	2.35E-02			
653	2.31E-02			
654	2.29E-02			
655	2.28E-02			
656	2.29E-02			
657	2.31E-02			
658	2.35E-02			
659	2.41E-02			
660	2.49E-02			
661	2.58E-02			
662	2.69E-02			
663	2.81E-02			
664	2.94E-02			
665	3.07E-02			
666	0.032165316			
667	3.36E-02			
668	3.50E-02			
669	3.63E-02			
670	3.75E-02			
671	3.88E-02			
672	4.01E-02			
673	4.14E-02			
674	4.27E-02			
675	4.39E-02			
676	4.50E-02			
677	4.62E-02			
678	4.74E-02			
679	4.83E-02			
680	4.88E-02			
681	4.87E-02			
682	0.048360579			
683	4.76E-02			
684	4.63E-02			
685	4.46E-02			
686	4.23E-02			
687	3.97E-02			
688	3.72E-02			
689	3.46E-02			
690	3.20E-02			
691	2.96E-02			
692	2.71E-02			
693	2.48E-02			
694	2.28E-02			
695	2.09E-02			
696	1.92E-02			
697	0.017695056			
698	1.63E-02			
699	1.52E-02			
700	1.42E-02			
701	1.35E-02			
702	1.28E-02			
703	1.22E-02			
704	1.17E-02			
705	1.12E-02			
706	1.07E-02			
707	1.02E-02			
708	9.69E-03			
709	9.12E-03			
710	8.47E-03			
