OLIS-3D-ASCII	SySl1317						
375	6.56E-03						
376	6.32E-03						
377	6.17E-03						
378	6.11E-03						
379	6.12E-03						
380	6.18E-03						
381	6.27E-03						
382	6.42E-03						
383	6.46E-03						
384	6.37E-03						
385	6.31E-03						
386	6.30E-03						
387	6.30E-03						
388	6.32E-03						
389	6.26E-03						
390	6.27E-03						
391	6.31E-03						
392	6.38E-03						
393	6.50E-03						
394	6.60E-03						
395	6.63E-03						
396	6.63E-03						
397	6.70E-03						
398	6.77E-03						
399	6.84E-03						
400	6.90E-03						
401	6.95E-03						
402	7.05E-03						
403	7.18E-03						
404	7.33E-03						
405	7.47E-03						
406	7.64E-03						
407	7.79E-03						
408	7.95E-03						
409	8.14E-03						
410	8.30E-03						
411	8.46E-03						
412	8.57E-03						
413	8.68E-03						
414	8.80E-03						
415	8.92E-03						
416	9.06E-03						
417	9.16E-03						
418	9.29E-03						
419	9.37E-03						
420	9.48E-03						
421	9.59E-03						
422	9.68E-03						
423	9.77E-03						
424	9.87E-03						
425	9.98E-03						
426	1.01E-02						
427	1.02E-02						
428	0.010336675						
429	1.04E-02						
430	1.06E-02						
431	1.06E-02						
432	1.07E-02						
433	1.08E-02						
434	1.09E-02						
435	1.10E-02						
436	1.11E-02						
437	1.11E-02						
438	1.11E-02						
439	1.11E-02						
440	1.11E-02						
441	1.11E-02						
442	1.11E-02						
443	1.10E-02						
444	1.09E-02						
445	1.08E-02						
446	1.06E-02						
447	1.05E-02						
448	1.04E-02						
449	1.02E-02						
450	1.01E-02						
451	9.96E-03						
452	9.88E-03						
453	9.80E-03						
454	9.70E-03						
455	9.61E-03						
456	9.55E-03						
457	9.50E-03						
458	9.44E-03						
459	9.40E-03						
460	9.35E-03						
461	9.30E-03						
462	9.23E-03						
463	9.16E-03						
464	9.08E-03						
465	8.97E-03						
466	8.84E-03						
467	8.69E-03						
468	8.56E-03						
469	8.42E-03						
470	8.27E-03						
471	8.15E-03						
472	0.008036213						
473	7.93E-03						
474	7.82E-03						
475	7.72E-03						
476	7.64E-03						
477	7.59E-03						
478	7.54E-03						
479	7.50E-03						
480	7.49E-03						
481	7.51E-03						
482	7.53E-03						
483	7.59E-03						
484	7.65E-03						
485	7.70E-03						
486	7.75E-03						
487	7.82E-03						
488	7.90E-03						
489	7.98E-03						
490	8.04E-03						
491	8.09E-03						
492	8.12E-03						
493	8.12E-03						
494	8.11E-03						
495	8.07E-03						
496	7.98E-03						
497	7.88E-03						
498	7.76E-03						
499	7.62E-03						
500	7.45E-03						
501	7.28E-03						
502	7.08E-03						
503	6.89E-03						
504	6.66E-03						
505	6.46E-03						
506	6.27E-03						
507	6.06E-03						
508	5.86E-03						
509	5.65E-03						
510	5.45E-03						
511	5.25E-03						
512	5.06E-03						
513	4.89E-03						
514	4.73E-03						
515	4.57E-03						
516	4.41E-03						
517	4.29E-03						
518	4.16E-03						
519	4.03E-03						
520	3.92E-03						
521	3.81E-03						
522	3.70E-03						
523	3.61E-03						
524	3.54E-03						
525	3.47E-03						
526	3.38E-03						
527	3.28E-03						
528	3.18E-03						
529	3.08E-03						
530	2.98E-03						
531	0.002881276						
532	2.78E-03						
533	2.67E-03						
534	2.56E-03						
535	2.47E-03						
536	2.37E-03						
537	2.26E-03						
538	2.15E-03						
539	2.04E-03						
540	1.94E-03						
541	1.84E-03						
542	1.74E-03						
543	1.66E-03						
544	1.57E-03						
545	1.49E-03						
546	1.40E-03						
547	1.33E-03						
548	1.25E-03						
549	1.17E-03						
550	1.11E-03						
551	1.05E-03						
552	1.01E-03						
553	9.58E-04						
554	9.27E-04						
555	8.93E-04						
556	8.61E-04						
557	8.35E-04						
558	7.95E-04						
559	7.71E-04						
560	7.38E-04						
561	7.08E-04						
562	6.90E-04						
563	6.71E-04						
564	6.58E-04						
565	6.52E-04						
566	6.49E-04						
567	6.42E-04						
568	6.53E-04						
569	6.58E-04						
570	6.54E-04						
571	6.62E-04						
572	6.51E-04						
573	6.60E-04						
574	6.51E-04						
575	6.45E-04						
576	6.52E-04						
577	6.55E-04						
578	6.54E-04						
579	6.56E-04						
580	6.64E-04						
581	6.78E-04						
582	6.87E-04						
583	6.79E-04						
584	6.62E-04						
585	6.76E-04						
586	6.74E-04						
587	6.86E-04						
588	7.00E-04						
589	7.06E-04						
590	7.03E-04						
591	7.00E-04						
592	7.11E-04						
593	7.11E-04						
594	7.06E-04						
595	6.83E-04						
596	6.78E-04						
597	6.90E-04						
598	6.87E-04						
599	6.86E-04						
600	6.93E-04						
601	6.95E-04						
602	6.90E-04						
603	7.07E-04						
604	7.21E-04						
605	7.33E-04						
606	7.48E-04						
607	7.65E-04						
608	7.96E-04						
609	8.10E-04						
610	8.16E-04						
611	8.28E-04						
612	8.49E-04						
613	8.44E-04						
614	8.49E-04						
615	8.80E-04						
616	8.89E-04						
617	9.04E-04						
618	9.19E-04						
619	9.52E-04						
620	9.73E-04						
621	9.75E-04						
622	9.95E-04						
623	1.01E-03						
624	1.03E-03						
625	1.03E-03						
626	1.05E-03						
627	1.06E-03						
628	1.05E-03						
629	1.04E-03						
630	1.04E-03						
631	1.03E-03						
632	1.02E-03						
633	1.00E-03						
634	1.01E-03						
635	1.01E-03						
636	9.99E-04						
637	9.83E-04						
638	9.69E-04						
639	9.56E-04						
640	9.38E-04						
641	9.21E-04						
642	8.85E-04						
643	8.56E-04						
644	8.54E-04						
645	8.45E-04						
646	8.50E-04						
647	8.34E-04						
648	8.18E-04						
649	8.08E-04						
650	8.17E-04						
651	8.24E-04						
652	8.47E-04						
653	8.59E-04						
654	8.73E-04						
655	9.20E-04						
656	9.86E-04						
657	1.07E-03						
658	1.17E-03						
659	1.29E-03						
660	1.44E-03						
661	1.61E-03						
662	1.80E-03						
663	2.02E-03						
664	2.22E-03						
665	2.45E-03						
666	2.69E-03						
667	2.92E-03						
668	3.18E-03						
669	3.42E-03						
670	3.67E-03						
671	3.93E-03						
672	4.14E-03						
673	0.004332234						
674	4.51E-03						
675	4.65E-03						
676	4.74E-03						
677	4.81E-03						
678	4.83E-03						
679	4.80E-03						
680	4.70E-03						
681	4.54E-03						
682	4.32E-03						
683	4.07E-03						
684	0.003723317						
685	3.43E-03						
686	3.11E-03						
687	2.77E-03						
688	2.45E-03						
689	2.14E-03						
690	1.88E-03						
691	1.58E-03						
692	1.27E-03						
693	1.03E-03						
694	8.20E-04						
695	6.65E-04						
696	4.97E-04						
697	3.94E-04						
698	3.20E-04						
699	2.99E-04						
700	2.54E-04						
701	2.42E-04						
702	1.72E-04						
703	5.22E-05						
704	-1.49E-05						
705	-8.28E-05						
706	-1.53E-04						
707	-2.27E-04						
708	-3.09E-04						
709	-3.99E-04						
710	-5.01E-04						
