OLIS-3D-ASCII	SySl1320			
375	-1.24E-03			
376	-1.34E-03			
377	-1.37E-03			
378	-1.34E-03			
379	-1.28E-03			
380	-1.19E-03			
381	-1.10E-03			
382	-1.06E-03			
383	-1.00E-03			
384	-1.04E-03			
385	-1.06E-03			
386	-1.02E-03			
387	-1.02E-03			
388	-1.04E-03			
389	-1.04E-03			
390	-9.45E-04			
391	-9.26E-04			
392	-8.56E-04			
393	-8.06E-04			
394	-8.23E-04			
395	-8.25E-04			
396	-8.38E-04			
397	-8.25E-04			
398	-8.36E-04			
399	-8.67E-04			
400	-8.34E-04			
401	-8.08E-04			
402	-7.24E-04			
403	-6.92E-04			
404	-6.25E-04			
405	-5.83E-04			
406	-5.44E-04			
407	-4.95E-04			
408	-4.68E-04			
409	-4.44E-04			
410	-4.12E-04			
411	-3.86E-04			
412	-3.28E-04			
413	-2.81E-04			
414	-2.36E-04			
415	-2.08E-04			
416	-1.92E-04			
417	-2.06E-04			
418	-1.93E-04			
419	-1.91E-04			
420	-1.90E-04			
421	-1.95E-04			
422	-1.76E-04			
423	-1.62E-04			
424	-1.34E-04			
425	-1.08E-04			
426	-6.90E-05			
427	-4.69E-05			
428	-4.14E-05			
429	-4.99E-05			
430	-1.19E-05			
431	8.30E-06			
432	4.15E-05			
433	4.89E-05			
434	5.15E-05			
435	4.54E-05			
436	5.25E-05			
437	5.45E-05			
438	5.01E-05			
439	3.46E-05			
440	2.26E-05			
441	8.27E-06			
442	4.38E-06			
443	-2.45E-05			
444	-4.60E-05			
445	-7.96E-05			
446	-1.17E-04			
447	-1.51E-04			
448	-1.72E-04			
449	-2.01E-04			
450	-2.13E-04			
451	-2.32E-04			
452	-2.50E-04			
453	-2.68E-04			
454	-2.89E-04			
455	-3.07E-04			
456	-3.19E-04			
457	-3.25E-04			
458	-3.41E-04			
459	-3.47E-04			
460	-3.43E-04			
461	-3.55E-04			
462	-3.45E-04			
463	-3.72E-04			
464	-4.01E-04			
465	-4.15E-04			
466	-4.38E-04			
467	-4.59E-04			
468	-4.81E-04			
469	-4.89E-04			
470	-5.06E-04			
471	-5.08E-04			
472	-5.22E-04			
473	-5.34E-04			
474	-5.42E-04			
475	-5.63E-04			
476	-5.83E-04			
477	-5.87E-04			
478	-6.05E-04			
479	-6.18E-04			
480	-6.24E-04			
481	-6.23E-04			
482	-6.25E-04			
483	-6.24E-04			
484	-6.23E-04			
485	-6.23E-04			
486	-6.25E-04			
487	-6.35E-04			
488	-6.40E-04			
489	-6.46E-04			
490	-6.55E-04			
491	-6.49E-04			
492	-6.48E-04			
493	-6.50E-04			
494	-6.54E-04			
495	-6.62E-04			
496	-6.78E-04			
497	-7.09E-04			
498	-7.26E-04			
499	-7.57E-04			
500	-7.82E-04			
501	-8.14E-04			
502	-8.37E-04			
503	-8.62E-04			
504	-8.93E-04			
505	-9.28E-04			
506	-9.64E-04			
507	-1.00E-03			
508	-1.05E-03			
509	-1.09E-03			
510	-1.13E-03			
511	-1.18E-03			
512	-1.23E-03			
513	-1.29E-03			
514	-1.31E-03			
515	-1.35E-03			
516	-1.39E-03			
517	-1.42E-03			
518	-1.44E-03			
519	-1.46E-03			
520	-1.49E-03			
521	-0.001514786			
522	-1.54E-03			
523	-1.56E-03			
524	-1.58E-03			
525	-1.60E-03			
526	-1.60E-03			
527	-1.61E-03			
528	-1.62E-03			
529	-1.62E-03			
530	-1.63E-03			
531	-1.64E-03			
532	-1.65E-03			
533	-1.66E-03			
534	-1.65E-03			
535	-1.64E-03			
536	-1.64E-03			
537	-1.63E-03			
538	-0.001606782			
539	-1.59E-03			
540	-1.58E-03			
541	-1.58E-03			
542	-1.58E-03			
543	-1.57E-03			
544	-1.56E-03			
545	-1.54E-03			
546	-1.52E-03			
547	-1.50E-03			
548	-1.48E-03			
549	-1.47E-03			
550	-1.45E-03			
551	-0.001437101			
552	-1.44E-03			
553	-1.44E-03			
554	-1.43E-03			
555	-1.42E-03			
556	-1.40E-03			
557	-1.38E-03			
558	-1.36E-03			
559	-1.34E-03			
560	-1.33E-03			
561	-1.31E-03			
562	-1.29E-03			
563	-1.29E-03			
564	-1.28E-03			
565	-1.27E-03			
566	-1.26E-03			
567	-0.001241623			
568	-1.24E-03			
569	-1.24E-03			
570	-1.25E-03			
571	-1.25E-03			
572	-1.29E-03			
573	-1.31E-03			
574	-1.33E-03			
575	-1.37E-03			
576	-1.41E-03			
577	-1.43E-03			
578	-1.48E-03			
579	-1.50E-03			
580	-1.55E-03			
581	-1.58E-03			
582	-1.62E-03			
583	-1.67E-03			
584	-1.71E-03			
585	-1.74E-03			
586	-1.77E-03			
587	-1.77E-03			
588	-1.79E-03			
589	-1.78E-03			
590	-1.80E-03			
591	-1.78E-03			
592	-1.78E-03			
593	-1.78E-03			
594	-1.78E-03			
595	-1.79E-03			
596	-1.78E-03			
597	-1.79E-03			
598	-1.79E-03			
599	-1.77E-03			
600	-1.76E-03			
601	-1.76E-03			
602	-1.76E-03			
603	-1.75E-03			
604	-1.76E-03			
605	-1.75E-03			
606	-1.75E-03			
607	-1.76E-03			
608	-1.77E-03			
609	-1.79E-03			
610	-1.78E-03			
611	-1.78E-03			
612	-1.76E-03			
613	-1.75E-03			
614	-1.73E-03			
615	-1.73E-03			
616	-1.73E-03			
617	-1.72E-03			
618	-1.72E-03			
619	-1.71E-03			
620	-1.72E-03			
621	-1.73E-03			
622	-1.73E-03			
623	-1.72E-03			
624	-1.70E-03			
625	-1.70E-03			
626	-1.70E-03			
627	-1.72E-03			
628	-1.72E-03			
629	-1.73E-03			
630	-1.73E-03			
