OLIS-3D-ASCII	SySl1108					
375	3.95E-03					
376	3.81E-03					
377	3.73E-03					
378	3.72E-03					
379	3.76E-03					
380	3.83E-03					
381	3.93E-03					
382	4.08E-03					
383	4.15E-03					
384	4.22E-03					
385	4.23E-03					
386	4.23E-03					
387	4.27E-03					
388	4.27E-03					
389	4.17E-03					
390	4.13E-03					
391	4.16E-03					
392	4.15E-03					
393	4.23E-03					
394	4.31E-03					
395	4.36E-03					
396	0.004435301					
397	4.53E-03					
398	4.57E-03					
399	4.64E-03					
400	4.68E-03					
401	4.68E-03					
402	4.74E-03					
403	4.82E-03					
404	4.86E-03					
405	4.93E-03					
406	5.03E-03					
407	5.11E-03					
408	5.20E-03					
409	5.33E-03					
410	5.46E-03					
411	5.57E-03					
412	5.66E-03					
413	5.76E-03					
414	5.87E-03					
415	5.97E-03					
416	6.03E-03					
417	6.10E-03					
418	6.14E-03					
419	6.18E-03					
420	6.24E-03					
421	6.26E-03					
422	6.30E-03					
423	6.32E-03					
424	6.35E-03					
425	6.42E-03					
426	6.47E-03					
427	6.52E-03					
428	6.57E-03					
429	6.64E-03					
430	6.70E-03					
431	6.78E-03					
432	6.83E-03					
433	6.87E-03					
434	6.93E-03					
435	6.96E-03					
436	6.97E-03					
437	6.97E-03					
438	6.93E-03					
439	6.86E-03					
440	6.80E-03					
441	6.74E-03					
442	6.65E-03					
443	6.52E-03					
444	6.39E-03					
445	6.25E-03					
446	6.10E-03					
447	5.94E-03					
448	5.76E-03					
449	5.61E-03					
450	5.46E-03					
451	5.33E-03					
452	5.22E-03					
453	5.13E-03					
454	5.05E-03					
455	4.97E-03					
456	4.91E-03					
457	4.84E-03					
458	4.77E-03					
459	4.70E-03					
460	4.64E-03					
461	4.60E-03					
462	4.55E-03					
463	4.50E-03					
464	4.46E-03					
465	4.42E-03					
466	4.36E-03					
467	4.29E-03					
468	4.23E-03					
469	4.15E-03					
470	4.07E-03					
471	3.98E-03					
472	3.89E-03					
473	3.83E-03					
474	3.77E-03					
475	3.70E-03					
476	3.67E-03					
477	3.64E-03					
478	3.60E-03					
479	3.57E-03					
480	3.57E-03					
481	3.54E-03					
482	3.54E-03					
483	3.51E-03					
484	3.52E-03					
485	3.55E-03					
486	3.57E-03					
487	3.59E-03					
488	3.65E-03					
489	3.69E-03					
490	3.70E-03					
491	3.74E-03					
492	3.77E-03					
493	3.77E-03					
494	3.79E-03					
495	3.81E-03					
496	3.83E-03					
497	3.84E-03					
498	3.86E-03					
499	3.85E-03					
500	3.83E-03					
501	3.80E-03					
502	0.003760249					
503	3.73E-03					
504	3.68E-03					
505	3.62E-03					
506	3.58E-03					
507	3.52E-03					
508	3.47E-03					
509	3.42E-03					
510	3.38E-03					
511	3.34E-03					
512	3.29E-03					
513	3.24E-03					
514	3.20E-03					
515	3.18E-03					
516	3.15E-03					
517	3.12E-03					
518	3.09E-03					
519	3.06E-03					
520	3.03E-03					
521	3.02E-03					
522	3.01E-03					
523	2.99E-03					
524	2.97E-03					
525	2.95E-03					
526	2.94E-03					
527	2.95E-03					
528	2.95E-03					
529	2.96E-03					
530	2.98E-03					
531	3.01E-03					
532	3.04E-03					
533	3.08E-03					
534	3.10E-03					
535	3.14E-03					
536	3.18E-03					
537	3.21E-03					
538	3.24E-03					
539	3.26E-03					
540	3.29E-03					
541	3.33E-03					
542	3.38E-03					
543	3.43E-03					
544	3.46E-03					
545	3.50E-03					
546	3.55E-03					
547	3.60E-03					
548	3.64E-03					
549	3.65E-03					
550	3.66E-03					
551	3.68E-03					
552	3.71E-03					
553	3.77E-03					
554	3.81E-03					
555	3.85E-03					
556	3.88E-03					
557	3.94E-03					
558	4.01E-03					
559	4.05E-03					
560	4.12E-03					
561	4.17E-03					
562	4.21E-03					
563	4.27E-03					
564	4.33E-03					
565	4.38E-03					
566	4.41E-03					
567	4.44E-03					
568	4.42E-03					
569	4.40E-03					
570	4.35E-03					
571	4.26E-03					
572	4.15E-03					
573	4.00E-03					
574	3.80E-03					
575	3.61E-03					
576	3.40E-03					
577	3.19E-03					
578	2.96E-03					
579	2.75E-03					
580	2.55E-03					
581	2.37E-03					
582	2.19E-03					
583	2.04E-03					
584	1.90E-03					
585	1.79E-03					
586	1.68E-03					
587	1.60E-03					
588	1.54E-03					
589	1.48E-03					
590	1.43E-03					
591	1.39E-03					
592	1.35E-03					
593	1.34E-03					
594	1.32E-03					
595	1.32E-03					
596	1.30E-03					
597	1.29E-03					
598	1.26E-03					
599	1.24E-03					
600	1.23E-03					
601	1.22E-03					
602	1.19E-03					
603	1.17E-03					
604	1.18E-03					
605	1.21E-03					
606	1.24E-03					
607	1.26E-03					
608	1.28E-03					
609	1.30E-03					
610	1.31E-03					
611	1.31E-03					
612	1.33E-03					
613	1.35E-03					
614	1.33E-03					
615	1.35E-03					
616	1.37E-03					
617	1.38E-03					
618	1.38E-03					
619	1.39E-03					
620	1.40E-03					
621	0.001412588					
622	1.42E-03					
623	1.45E-03					
624	1.46E-03					
625	1.48E-03					
626	1.47E-03					
627	1.48E-03					
628	1.48E-03					
629	1.48E-03					
630	1.48E-03					
631	1.49E-03					
632	1.49E-03					
633	1.48E-03					
634	1.47E-03					
635	1.46E-03					
636	1.43E-03					
637	1.43E-03					
638	1.40E-03					
639	1.40E-03					
640	1.39E-03					
641	1.41E-03					
642	1.40E-03					
643	1.39E-03					
644	1.38E-03					
645	1.36E-03					
646	1.35E-03					
647	1.35E-03					
648	1.34E-03					
649	1.36E-03					
650	1.39E-03					
651	1.41E-03					
652	1.43E-03					
653	0.001488794					
654	1.51E-03					
655	1.57E-03					
656	1.62E-03					
657	1.67E-03					
658	1.74E-03					
659	1.82E-03					
660	1.92E-03					
661	2.06E-03					
662	2.20E-03					
663	2.34E-03					
664	2.48E-03					
665	2.65E-03					
666	2.80E-03					
667	2.97E-03					
668	3.12E-03					
669	3.29E-03					
670	3.44E-03					
671	3.56E-03					
672	3.70E-03					
673	3.84E-03					
674	3.95E-03					
675	4.05E-03					
676	4.15E-03					
677	4.23E-03					
678	4.28E-03					
679	4.37E-03					
680	4.43E-03					
681	4.45E-03					
682	4.41E-03					
683	4.29E-03					
684	4.19E-03					
685	3.99E-03					
686	3.75E-03					
687	3.48E-03					
688	3.20E-03					
689	2.89E-03					
690	2.62E-03					
691	2.39E-03					
692	2.18E-03					
693	1.98E-03					
694	1.79E-03					
695	1.62E-03					
696	1.54E-03					
697	1.39E-03					
698	1.24E-03					
699	1.17E-03					
700	1.04E-03					
701	1.00E-03					
702	8.92E-04					
703	7.88E-04					
704	6.88E-04					
705	5.79E-04					
706	5.03E-04					
707	4.79E-04					
708	5.22E-04					
709	6.50E-04					
710	8.80E-04					
