OLIS-3D-ASCII	SySl1144	
375	8.50E-04	
376	8.90E-04	
377	8.98E-04	
378	8.82E-04	
379	8.49E-04	
380	8.08E-04	
381	7.65E-04	
382	7.15E-04	
383	7.03E-04	
384	7.60E-04	
385	7.82E-04	
386	8.11E-04	
387	8.32E-04	
388	8.37E-04	
389	8.80E-04	
390	8.92E-04	
391	8.72E-04	
392	8.27E-04	
393	8.08E-04	
394	8.46E-04	
395	8.46E-04	
396	8.45E-04	
397	8.31E-04	
398	8.41E-04	
399	8.85E-04	
400	9.14E-04	
401	9.57E-04	
402	9.75E-04	
403	1.01E-03	
404	9.70E-04	
405	9.98E-04	
406	1.04E-03	
407	1.04E-03	
408	1.03E-03	
409	1.04E-03	
410	1.01E-03	
411	1.00E-03	
412	1.01E-03	
413	1.05E-03	
414	1.09E-03	
415	1.11E-03	
416	1.13E-03	
417	1.14E-03	
418	1.17E-03	
419	1.19E-03	
420	1.19E-03	
421	1.19E-03	
422	1.20E-03	
423	1.23E-03	
424	1.26E-03	
425	1.30E-03	
426	1.31E-03	
427	1.32E-03	
428	1.32E-03	
429	1.31E-03	
430	1.31E-03	
431	1.30E-03	
432	1.28E-03	
433	1.29E-03	
434	1.29E-03	
435	1.30E-03	
436	1.32E-03	
437	1.33E-03	
438	1.33E-03	
439	1.33E-03	
440	1.33E-03	
441	1.30E-03	
442	1.29E-03	
443	1.25E-03	
444	1.21E-03	
445	1.18E-03	
446	1.14E-03	
447	1.11E-03	
448	1.11E-03	
449	1.10E-03	
450	1.09E-03	
451	1.08E-03	
452	0.001065774	
453	1.04E-03	
454	1.02E-03	
455	9.90E-04	
456	9.69E-04	
457	9.56E-04	
458	9.48E-04	
459	9.39E-04	
460	9.38E-04	
461	9.33E-04	
462	9.34E-04	
463	9.36E-04	
464	9.38E-04	
465	9.30E-04	
466	9.18E-04	
467	9.10E-04	
468	8.96E-04	
469	8.72E-04	
470	8.59E-04	
471	8.29E-04	
472	8.06E-04	
473	7.98E-04	
474	8.04E-04	
475	8.04E-04	
476	8.11E-04	
477	8.09E-04	
478	8.11E-04	
479	8.25E-04	
480	8.26E-04	
481	8.26E-04	
482	8.38E-04	
483	8.33E-04	
484	8.25E-04	
485	8.42E-04	
486	8.53E-04	
487	8.57E-04	
488	8.51E-04	
489	8.52E-04	
490	8.52E-04	
491	8.60E-04	
492	8.61E-04	
493	8.63E-04	
494	8.74E-04	
495	8.81E-04	
496	8.80E-04	
497	9.02E-04	
498	9.00E-04	
499	9.07E-04	
500	9.14E-04	
501	9.32E-04	
502	9.48E-04	
503	9.55E-04	
504	9.60E-04	
505	9.61E-04	
506	9.61E-04	
507	9.67E-04	
508	9.64E-04	
509	9.63E-04	
510	9.68E-04	
511	9.76E-04	
512	9.58E-04	
513	9.45E-04	
514	9.53E-04	
515	9.45E-04	
516	9.37E-04	
517	9.28E-04	
518	9.31E-04	
519	9.40E-04	
520	9.59E-04	
521	9.93E-04	
522	1.03E-03	
523	1.03E-03	
524	1.02E-03	
525	1.04E-03	
526	1.06E-03	
527	1.06E-03	
528	1.07E-03	
529	1.07E-03	
530	1.08E-03	
531	1.08E-03	
532	1.11E-03	
533	1.12E-03	
534	1.14E-03	
535	1.13E-03	
536	1.13E-03	
537	1.14E-03	
538	1.14E-03	
539	1.14E-03	
540	1.15E-03	
541	1.16E-03	
542	1.18E-03	
543	1.20E-03	
544	1.22E-03	
545	1.24E-03	
546	1.26E-03	
547	1.27E-03	
548	1.27E-03	
549	1.28E-03	
550	1.28E-03	
551	1.29E-03	
552	1.31E-03	
553	1.33E-03	
554	1.35E-03	
555	1.38E-03	
556	1.39E-03	
557	1.41E-03	
558	1.42E-03	
559	1.44E-03	
560	1.44E-03	
561	1.45E-03	
562	1.44E-03	
563	1.46E-03	
564	1.48E-03	
565	1.50E-03	
566	1.53E-03	
567	1.53E-03	
568	1.53E-03	
569	1.51E-03	
570	1.51E-03	
571	1.48E-03	
572	1.44E-03	
573	1.38E-03	
574	1.31E-03	
575	1.26E-03	
576	1.19E-03	
577	1.11E-03	
578	1.04E-03	
579	9.58E-04	
580	8.82E-04	
581	8.08E-04	
582	7.46E-04	
583	6.68E-04	
584	6.07E-04	
585	5.70E-04	
586	5.35E-04	
587	4.98E-04	
588	4.70E-04	
589	4.41E-04	
590	4.21E-04	
591	3.93E-04	
592	3.72E-04	
593	3.63E-04	
594	3.54E-04	
595	3.40E-04	
596	3.32E-04	
597	3.46E-04	
598	3.44E-04	
599	3.36E-04	
600	3.34E-04	
601	0.000326969	
602	3.34E-04	
603	3.31E-04	
604	3.24E-04	
605	3.29E-04	
606	3.35E-04	
607	3.39E-04	
608	3.35E-04	
609	3.39E-04	
610	3.39E-04	
611	3.35E-04	
612	3.32E-04	
613	3.39E-04	
614	3.34E-04	
615	3.36E-04	
616	3.26E-04	
617	3.26E-04	
618	3.42E-04	
619	3.56E-04	
620	3.59E-04	
621	3.63E-04	
622	3.60E-04	
623	3.62E-04	
624	3.53E-04	
625	3.60E-04	
626	3.46E-04	
627	3.44E-04	
628	3.35E-04	
629	3.53E-04	
630	3.60E-04	
631	3.52E-04	
632	3.38E-04	
633	3.22E-04	
634	3.01E-04	
635	2.96E-04	
636	2.80E-04	
637	2.93E-04	
638	2.78E-04	
639	2.59E-04	
640	2.59E-04	
641	2.70E-04	
642	2.63E-04	
643	2.46E-04	
644	2.40E-04	
645	2.29E-04	
646	2.36E-04	
647	2.40E-04	
648	2.45E-04	
649	2.45E-04	
650	2.49E-04	
651	2.41E-04	
652	2.37E-04	
653	2.41E-04	
654	2.46E-04	
655	2.42E-04	
656	2.48E-04	
657	2.33E-04	
658	2.61E-04	
659	2.62E-04	
660	2.70E-04	
661	2.89E-04	
662	3.39E-04	
663	3.78E-04	
664	4.06E-04	
665	4.38E-04	
666	4.70E-04	
667	4.93E-04	
668	5.12E-04	
669	5.16E-04	
670	5.34E-04	
671	5.48E-04	
672	5.47E-04	
673	5.82E-04	
674	6.05E-04	
675	6.40E-04	
676	6.58E-04	
677	6.88E-04	
678	6.81E-04	
679	6.69E-04	
680	6.61E-04	
681	6.57E-04	
682	6.40E-04	
683	6.18E-04	
684	5.66E-04	
685	5.17E-04	
686	4.80E-04	
687	4.46E-04	
688	4.25E-04	
689	3.66E-04	
690	2.96E-04	
691	2.17E-04	
692	1.56E-04	
693	8.73E-05	
694	2.95E-05	
695	-2.31E-05	
696	-5.28E-05	
697	-1.33E-04	
698	-1.38E-04	
699	-2.29E-04	
700	-2.48E-04	
701	-1.84E-04	
702	-1.75E-04	
703	-2.05E-04	
704	-2.35E-04	
705	-2.44E-04	
706	-2.57E-04	
707	-2.77E-04	
708	-3.08E-04	
709	-3.50E-04	
710	-4.09E-04	
