OLIS-3D-ASCII	SySl1126			
375	7.19E-03			
376	7.71E-03			
377	8.08E-03			
378	8.34E-03			
379	8.50E-03			
380	8.59E-03			
381	8.63E-03			
382	8.73E-03			
383	8.70E-03			
384	8.79E-03			
385	8.80E-03			
386	8.81E-03			
387	8.85E-03			
388	8.95E-03			
389	9.02E-03			
390	9.08E-03			
391	9.11E-03			
392	9.12E-03			
393	9.24E-03			
394	9.38E-03			
395	9.46E-03			
396	9.61E-03			
397	9.70E-03			
398	9.82E-03			
399	9.95E-03			
400	1.01E-02			
401	1.02E-02			
402	1.03E-02			
403	1.05E-02			
404	1.07E-02			
405	1.10E-02			
406	1.12E-02			
407	1.15E-02			
408	1.18E-02			
409	1.21E-02			
410	1.23E-02			
411	1.26E-02			
412	1.28E-02			
413	1.31E-02			
414	1.34E-02			
415	1.37E-02			
416	1.39E-02			
417	1.40E-02			
418	1.42E-02			
419	0.014285169			
420	1.44E-02			
421	1.45E-02			
422	1.46E-02			
423	0.014646749			
424	1.48E-02			
425	1.49E-02			
426	1.50E-02			
427	1.51E-02			
428	1.52E-02			
429	1.53E-02			
430	1.55E-02			
431	1.57E-02			
432	1.59E-02			
433	1.61E-02			
434	1.62E-02			
435	1.63E-02			
436	1.65E-02			
437	1.65E-02			
438	1.65E-02			
439	1.64E-02			
440	1.63E-02			
441	1.61E-02			
442	1.58E-02			
443	1.55E-02			
444	1.51E-02			
445	1.47E-02			
446	1.43E-02			
447	1.38E-02			
448	1.33E-02			
449	1.28E-02			
450	0.012376332			
451	1.19E-02			
452	0.011520633			
453	1.12E-02			
454	1.09E-02			
455	0.010743301			
456	1.06E-02			
457	1.04E-02			
458	1.03E-02			
459	1.01E-02			
460	1.00E-02			
461	9.90E-03			
462	9.81E-03			
463	9.71E-03			
464	9.60E-03			
465	9.51E-03			
466	9.42E-03			
467	9.29E-03			
468	9.14E-03			
469	9.00E-03			
470	8.85E-03			
471	8.69E-03			
472	8.54E-03			
473	8.39E-03			
474	8.25E-03			
475	8.13E-03			
476	8.03E-03			
477	7.94E-03			
478	7.87E-03			
479	7.80E-03			
480	7.75E-03			
481	7.71E-03			
482	7.69E-03			
483	7.68E-03			
484	7.69E-03			
485	7.72E-03			
486	7.73E-03			
487	7.77E-03			
488	7.83E-03			
489	7.89E-03			
490	7.94E-03			
491	8.00E-03			
492	8.03E-03			
493	8.06E-03			
494	8.08E-03			
495	8.07E-03			
496	8.07E-03			
497	8.06E-03			
498	7.99E-03			
499	7.91E-03			
500	7.81E-03			
501	7.69E-03			
502	7.57E-03			
503	7.42E-03			
504	7.25E-03			
505	7.08E-03			
506	6.88E-03			
507	6.69E-03			
508	6.48E-03			
509	6.27E-03			
510	6.04E-03			
511	5.80E-03			
512	5.56E-03			
513	5.31E-03			
514	5.09E-03			
515	4.87E-03			
516	4.66E-03			
517	4.46E-03			
518	4.26E-03			
519	4.05E-03			
520	3.85E-03			
521	3.68E-03			
522	3.53E-03			
523	3.38E-03			
524	3.23E-03			
525	3.08E-03			
526	2.96E-03			
527	2.85E-03			
528	2.75E-03			
529	2.66E-03			
530	2.57E-03			
531	2.48E-03			
532	2.42E-03			
533	2.38E-03			
534	2.36E-03			
535	2.33E-03			
536	2.31E-03			
537	2.30E-03			
538	2.28E-03			
539	2.28E-03			
540	2.28E-03			
541	2.29E-03			
542	2.30E-03			
543	2.34E-03			
544	2.37E-03			
545	2.39E-03			
546	2.43E-03			
547	2.46E-03			
548	2.51E-03			
549	2.56E-03			
550	2.61E-03			
551	2.69E-03			
552	2.76E-03			
553	2.83E-03			
554	0.002899892			
555	2.98E-03			
556	3.04E-03			
557	3.10E-03			
558	3.16E-03			
559	3.22E-03			
560	3.29E-03			
561	3.38E-03			
562	0.003476775			
563	3.58E-03			
564	3.67E-03			
565	3.76E-03			
566	3.87E-03			
567	4.00E-03			
568	4.09E-03			
569	4.19E-03			
570	4.30E-03			
571	4.39E-03			
572	4.50E-03			
573	4.62E-03			
574	4.73E-03			
575	4.84E-03			
576	4.95E-03			
577	5.05E-03			
578	5.17E-03			
579	5.28E-03			
580	5.39E-03			
581	5.51E-03			
582	5.63E-03			
583	5.74E-03			
584	5.86E-03			
585	5.97E-03			
586	6.07E-03			
587	6.20E-03			
588	6.29E-03			
589	6.38E-03			
590	6.47E-03			
591	6.55E-03			
592	6.64E-03			
593	6.75E-03			
594	6.86E-03			
595	6.96E-03			
596	7.06E-03			
597	7.17E-03			
598	7.27E-03			
599	7.39E-03			
600	7.50E-03			
601	7.64E-03			
602	7.78E-03			
603	7.95E-03			
604	8.13E-03			
605	8.32E-03			
606	8.54E-03			
607	8.74E-03			
608	8.94E-03			
609	9.16E-03			
610	9.36E-03			
611	9.56E-03			
612	9.75E-03			
613	9.95E-03			
614	1.01E-02			
615	1.03E-02			
616	1.05E-02			
617	1.07E-02			
618	1.09E-02			
619	0.011024673			
620	0.011155482			
621	1.13E-02			
622	1.14E-02			
623	1.14E-02			
624	1.15E-02			
625	1.15E-02			
626	1.16E-02			
627	1.16E-02			
628	1.16E-02			
629	1.16E-02			
630	1.16E-02			
631	1.16E-02			
632	1.15E-02			
633	1.15E-02			
634	1.15E-02			
635	0.011390786			
636	1.13E-02			
637	1.12E-02			
638	1.11E-02			
639	0.010904815			
640	1.07E-02			
641	1.05E-02			
642	1.03E-02			
643	1.00E-02			
644	9.73E-03			
645	9.43E-03			
646	9.10E-03			
647	8.76E-03			
648	0.008399293			
649	8.07E-03			
650	7.77E-03			
651	7.49E-03			
652	7.23E-03			
653	7.04E-03			
654	6.90E-03			
655	6.79E-03			
656	6.74E-03			
657	6.77E-03			
658	6.84E-03			
659	6.98E-03			
660	7.15E-03			
661	7.40E-03			
662	7.65E-03			
663	7.95E-03			
664	8.29E-03			
665	8.67E-03			
666	9.08E-03			
667	9.47E-03			
668	9.87E-03			
669	1.03E-02			
670	1.06E-02			
671	1.10E-02			
672	1.13E-02			
673	1.17E-02			
674	1.20E-02			
675	1.23E-02			
676	1.26E-02			
677	1.29E-02			
678	1.33E-02			
679	1.35E-02			
680	1.37E-02			
681	1.36E-02			
682	1.35E-02			
683	1.33E-02			
684	1.29E-02			
685	1.24E-02			
686	1.17E-02			
687	1.09E-02			
688	1.02E-02			
689	0.009452886			
690	8.70E-03			
691	7.94E-03			
692	7.26E-03			
693	6.60E-03			
694	6.01E-03			
695	5.47E-03			
696	4.97E-03			
697	4.49E-03			
698	4.05E-03			
699	3.68E-03			
700	3.34E-03			
701	3.09E-03			
702	2.93E-03			
703	2.77E-03			
704	2.68E-03			
705	2.60E-03			
706	2.50E-03			
707	2.34E-03			
708	2.11E-03			
709	1.77E-03			
710	1.30E-03			
