OLIS-3D-ASCII	SySl1110			
597	5.07E-04			
598	5.16E-04			
599	5.35E-04			
600	5.40E-04			
601	5.48E-04			
602	5.59E-04			
603	5.64E-04			
604	5.83E-04			
605	5.99E-04			
606	6.01E-04			
607	6.02E-04			
608	6.13E-04			
609	6.32E-04			
610	6.58E-04			
611	6.84E-04			
612	6.92E-04			
613	7.22E-04			
614	7.45E-04			
615	7.60E-04			
616	7.78E-04			
617	7.88E-04			
618	7.87E-04			
619	7.93E-04			
620	8.05E-04			
621	8.18E-04			
622	8.20E-04			
623	8.22E-04			
624	8.37E-04			
625	8.50E-04			
626	8.52E-04			
627	8.68E-04			
628	8.77E-04			
629	8.83E-04			
630	8.87E-04			
631	8.89E-04			
632	8.82E-04			
633	8.80E-04			
634	8.64E-04			
635	8.67E-04			
636	8.69E-04			
637	8.58E-04			
638	8.30E-04			
639	8.16E-04			
640	7.90E-04			
641	7.61E-04			
642	7.32E-04			
643	6.99E-04			
644	6.56E-04			
645	6.32E-04			
646	6.06E-04			
647	6.06E-04			
648	5.89E-04			
649	5.80E-04			
650	5.55E-04			
651	5.57E-04			
652	5.56E-04			
653	5.34E-04			
654	5.38E-04			
655	5.35E-04			
656	5.43E-04			
657	5.33E-04			
658	5.29E-04			
659	5.32E-04			
660	5.28E-04			
661	5.49E-04			
662	5.69E-04			
663	0.000597582			
664	6.36E-04			
665	6.53E-04			
666	6.97E-04			
667	7.29E-04			
668	7.60E-04			
669	7.88E-04			
670	8.11E-04			
671	8.39E-04			
672	8.59E-04			
673	8.78E-04			
674	8.99E-04			
675	9.37E-04			
676	9.78E-04			
677	1.01E-03			
678	1.04E-03			
679	1.04E-03			
680	1.09E-03			
681	1.09E-03			
682	1.08E-03			
683	1.07E-03			
684	1.01E-03			
685	9.41E-04			
686	8.85E-04			
687	8.38E-04			
688	7.65E-04			
689	6.93E-04			
690	6.13E-04			
691	5.24E-04			
692	5.03E-04			
693	4.20E-04			
694	3.54E-04			
695	2.73E-04			
696	1.93E-04			
697	1.47E-04			
698	1.66E-04			
699	1.72E-04			
700	1.01E-04			
701	4.92E-05			
702	4.52E-05			
703	1.94E-05			
704	2.48E-06			
705	-7.47E-05			
706	-1.73E-04			
707	-2.92E-04			
708	-4.31E-04			
709	-5.90E-04			
710	-7.68E-04			
