OLIS-3D-ASCII	SySl1030			
375	1.71E-02			
376	1.73E-02			
377	1.76E-02			
378	1.79E-02			
379	1.82E-02			
380	1.85E-02			
381	1.88E-02			
382	1.89E-02			
383	1.91E-02			
384	1.92E-02			
385	1.92E-02			
386	1.92E-02			
387	1.91E-02			
388	1.91E-02			
389	1.91E-02			
390	1.92E-02			
391	1.93E-02			
392	1.95E-02			
393	1.96E-02			
394	1.97E-02			
395	1.99E-02			
396	2.00E-02			
397	2.02E-02			
398	0.020351623			
399	2.05E-02			
400	2.07E-02			
401	2.09E-02			
402	2.12E-02			
403	2.16E-02			
404	2.20E-02			
405	0.022407394			
406	2.29E-02			
407	2.33E-02			
408	2.37E-02			
409	2.43E-02			
410	2.47E-02			
411	2.52E-02			
412	2.56E-02			
413	2.60E-02			
414	2.64E-02			
415	2.68E-02			
416	2.71E-02			
417	2.73E-02			
418	2.75E-02			
419	2.77E-02			
420	2.78E-02			
421	2.80E-02			
422	2.82E-02			
423	2.83E-02			
424	2.85E-02			
425	2.87E-02			
426	2.89E-02			
427	2.91E-02			
428	2.94E-02			
429	2.96E-02			
430	3.00E-02			
431	3.03E-02			
432	3.06E-02			
433	3.09E-02			
434	3.11E-02			
435	3.13E-02			
436	3.13E-02			
437	3.13E-02			
438	3.12E-02			
439	3.10E-02			
440	3.06E-02			
441	3.01E-02			
442	2.96E-02			
443	0.028986605			
444	2.83E-02			
445	2.75E-02			
446	2.66E-02			
447	2.57E-02			
448	2.48E-02			
449	2.40E-02			
450	2.32E-02			
451	2.25E-02			
452	2.19E-02			
453	2.14E-02			
454	2.09E-02			
455	2.06E-02			
456	0.020282374			
457	2.00E-02			
458	1.98E-02			
459	1.95E-02			
460	1.93E-02			
461	1.91E-02			
462	1.88E-02			
463	0.01865313			
464	1.84E-02			
465	1.82E-02			
466	1.79E-02			
467	1.76E-02			
468	1.74E-02			
469	1.71E-02			
470	1.68E-02			
471	1.65E-02			
472	1.63E-02			
473	1.60E-02			
474	1.58E-02			
475	1.56E-02			
476	1.53E-02			
477	1.52E-02			
478	1.51E-02			
479	1.50E-02			
480	0.014951762			
481	0.014923341			
482	1.50E-02			
483	1.50E-02			
484	0.015050684			
485	1.51E-02			
486	1.52E-02			
487	1.53E-02			
488	1.54E-02			
489	1.56E-02			
490	1.57E-02			
491	1.58E-02			
492	1.59E-02			
493	1.60E-02			
494	1.60E-02			
495	1.60E-02			
496	0.016012134			
497	1.60E-02			
498	0.015870008			
499	0.015726941			
500	1.56E-02			
501	1.54E-02			
502	1.52E-02			
503	1.50E-02			
504	1.47E-02			
505	1.44E-02			
506	1.42E-02			
507	1.39E-02			
508	1.36E-02			
509	1.33E-02			
510	1.30E-02			
511	1.27E-02			
512	1.24E-02			
513	1.21E-02			
514	1.18E-02			
515	1.16E-02			
516	1.13E-02			
517	0.011087625			
518	1.09E-02			
519	1.07E-02			
520	1.05E-02			
521	1.03E-02			
522	0.010180328			
523	1.00E-02			
524	9.89E-03			
525	9.79E-03			
526	9.72E-03			
527	9.67E-03			
528	9.63E-03			
529	9.60E-03			
530	9.57E-03			
531	9.58E-03			
532	9.59E-03			
533	9.63E-03			
534	9.67E-03			
535	9.71E-03			
536	9.75E-03			
537	9.79E-03			
538	9.85E-03			
539	9.90E-03			
540	9.98E-03			
541	1.00E-02			
542	1.01E-02			
543	1.02E-02			
544	1.02E-02			
545	1.03E-02			
546	1.04E-02			
547	1.05E-02			
548	1.06E-02			
549	1.06E-02			
550	1.07E-02			
551	1.08E-02			
552	1.09E-02			
553	1.10E-02			
554	1.11E-02			
555	1.12E-02			
556	1.13E-02			
557	0.011445747			
558	1.16E-02			
559	1.16E-02			
560	1.18E-02			
561	1.19E-02			
562	1.20E-02			
563	1.21E-02			
564	1.23E-02			
565	1.24E-02			
566	1.25E-02			
567	1.25E-02			
568	1.25E-02			
569	0.012472348			
570	1.24E-02			
571	1.22E-02			
572	1.19E-02			
573	1.15E-02			
574	0.011125919			
575	1.07E-02			
576	1.02E-02			
577	9.70E-03			
578	9.21E-03			
579	8.77E-03			
580	8.36E-03			
581	7.99E-03			
582	7.66E-03			
583	7.35E-03			
584	7.09E-03			
585	6.85E-03			
586	6.65E-03			
587	6.48E-03			
588	6.34E-03			
589	6.20E-03			
590	6.10E-03			
591	6.01E-03			
592	5.95E-03			
593	5.89E-03			
594	5.85E-03			
595	5.82E-03			
596	5.79E-03			
597	5.76E-03			
598	5.74E-03			
599	5.74E-03			
600	5.72E-03			
601	5.72E-03			
602	5.73E-03			
603	5.75E-03			
604	5.78E-03			
605	5.84E-03			
606	5.90E-03			
607	5.98E-03			
608	6.06E-03			
609	6.15E-03			
610	6.22E-03			
611	6.30E-03			
612	6.39E-03			
613	6.48E-03			
614	6.56E-03			
615	6.64E-03			
616	6.72E-03			
617	6.80E-03			
618	6.88E-03			
619	6.95E-03			
620	7.02E-03			
621	7.07E-03			
622	7.12E-03			
623	7.14E-03			
624	7.15E-03			
625	7.17E-03			
626	7.15E-03			
627	7.16E-03			
628	7.14E-03			
629	7.14E-03			
630	7.12E-03			
631	7.09E-03			
632	7.05E-03			
633	7.00E-03			
634	6.93E-03			
635	6.86E-03			
636	6.78E-03			
637	6.72E-03			
638	6.67E-03			
639	6.63E-03			
640	6.56E-03			
641	6.52E-03			
642	6.49E-03			
643	6.43E-03			
644	6.44E-03			
645	6.43E-03			
646	6.43E-03			
647	6.46E-03			
648	6.50E-03			
649	0.006580938			
650	6.68E-03			
651	6.80E-03			
652	6.93E-03			
653	7.14E-03			
654	7.34E-03			
655	7.59E-03			
656	7.94E-03			
657	8.31E-03			
658	8.74E-03			
659	9.25E-03			
660	9.77E-03			
661	1.04E-02			
662	1.11E-02			
663	1.18E-02			
664	1.25E-02			
665	1.33E-02			
666	1.40E-02			
667	1.47E-02			
668	1.55E-02			
669	1.61E-02			
670	1.67E-02			
671	1.73E-02			
672	1.79E-02			
673	1.85E-02			
674	1.91E-02			
675	1.96E-02			
676	2.01E-02			
677	2.04E-02			
678	2.08E-02			
679	2.10E-02			
680	2.10E-02			
681	2.08E-02			
682	2.04E-02			
683	1.99E-02			
684	1.92E-02			
685	1.83E-02			
686	1.74E-02			
687	1.62E-02			
688	1.51E-02			
689	0.013909509			
690	1.28E-02			
691	1.17E-02			
692	1.07E-02			
693	9.67E-03			
694	8.72E-03			
695	7.80E-03			
696	7.06E-03			
697	6.35E-03			
698	5.71E-03			
699	5.11E-03			
700	4.63E-03			
701	4.11E-03			
702	3.68E-03			
703	3.32E-03			
704	3.05E-03			
705	2.72E-03			
706	2.38E-03			
707	2.04E-03			
708	1.68E-03			
709	1.28E-03			
710	8.48E-04			
