OLIS-3D-ASCII	SySl1110			
375	6.53E-03			
376	6.59E-03			
377	6.67E-03			
378	6.76E-03			
379	6.85E-03			
380	6.94E-03			
381	7.02E-03			
382	7.10E-03			
383	7.08E-03			
384	7.04E-03			
385	6.97E-03			
386	6.94E-03			
387	6.94E-03			
388	6.94E-03			
389	6.94E-03			
390	6.93E-03			
391	6.96E-03			
392	6.99E-03			
393	7.03E-03			
394	7.06E-03			
395	7.04E-03			
396	7.06E-03			
397	7.09E-03			
398	7.09E-03			
399	7.09E-03			
400	7.17E-03			
401	7.22E-03			
402	7.24E-03			
403	7.34E-03			
404	7.43E-03			
405	7.58E-03			
406	7.69E-03			
407	7.81E-03			
408	7.94E-03			
409	8.08E-03			
410	8.16E-03			
411	8.24E-03			
412	8.37E-03			
413	8.45E-03			
414	8.56E-03			
415	8.67E-03			
416	8.73E-03			
417	8.81E-03			
418	8.84E-03			
419	8.84E-03			
420	8.87E-03			
421	8.91E-03			
422	8.91E-03			
423	8.88E-03			
424	8.93E-03			
425	8.96E-03			
426	9.02E-03			
427	9.06E-03			
428	9.11E-03			
429	9.17E-03			
430	9.22E-03			
431	9.25E-03			
432	9.30E-03			
433	9.32E-03			
434	9.33E-03			
435	9.33E-03			
436	9.35E-03			
437	9.37E-03			
438	9.36E-03			
439	9.34E-03			
440	9.28E-03			
441	9.23E-03			
442	9.15E-03			
443	9.00E-03			
444	8.84E-03			
445	8.64E-03			
446	8.46E-03			
447	8.26E-03			
448	8.07E-03			
449	7.88E-03			
450	7.70E-03			
451	7.51E-03			
452	7.35E-03			
453	7.22E-03			
454	7.09E-03			
455	6.96E-03			
456	6.86E-03			
457	6.75E-03			
458	6.69E-03			
459	6.61E-03			
460	6.56E-03			
461	6.51E-03			
462	6.45E-03			
463	6.37E-03			
464	6.31E-03			
465	6.24E-03			
466	6.17E-03			
467	0.006092799			
468	6.00E-03			
469	5.90E-03			
470	5.83E-03			
471	5.74E-03			
472	5.65E-03			
473	5.58E-03			
474	5.48E-03			
475	5.40E-03			
476	5.34E-03			
477	5.29E-03			
478	5.23E-03			
479	5.19E-03			
480	5.16E-03			
481	5.14E-03			
482	5.14E-03			
483	5.13E-03			
484	5.12E-03			
485	5.12E-03			
486	0.005130133			
487	5.13E-03			
488	5.15E-03			
489	0.00518505			
490	5.21E-03			
491	5.24E-03			
492	5.28E-03			
493	5.31E-03			
494	5.35E-03			
495	5.36E-03			
496	5.36E-03			
497	5.36E-03			
498	5.36E-03			
