OLIS-3D-ASCII	SySl1106							
375	8.45E-03							
376	8.50E-03							
377	8.59E-03							
378	8.69E-03							
379	8.82E-03							
380	8.95E-03							
381	9.08E-03							
382	9.19E-03							
383	9.27E-03							
384	9.32E-03							
385	9.32E-03							
386	9.28E-03							
387	9.36E-03							
388	9.35E-03							
389	9.37E-03							
390	9.48E-03							
391	9.56E-03							
392	9.64E-03							
393	9.70E-03							
394	9.82E-03							
395	9.89E-03							
396	9.95E-03							
397	1.00E-02							
398	1.01E-02							
399	1.03E-02							
400	0.010406625							
401	1.06E-02							
402	0.01078738							
403	1.09E-02							
404	1.12E-02							
405	1.14E-02							
406	1.17E-02							
407	1.19E-02							
408	1.21E-02							
409	1.24E-02							
410	1.27E-02							
411	1.29E-02							
412	1.31E-02							
413	1.34E-02							
414	1.36E-02							
415	1.39E-02							
416	1.42E-02							
417	1.44E-02							
418	1.45E-02							
419	1.47E-02							
420	1.48E-02							
421	1.50E-02							
422	1.51E-02							
423	1.52E-02							
424	1.53E-02							
425	1.54E-02							
426	1.55E-02							
427	1.56E-02							
428	1.58E-02							
429	0.015897915							
430	1.61E-02							
431	1.62E-02							
432	0.016421915							
433	1.66E-02							
434	1.67E-02							
435	1.68E-02							
436	1.69E-02							
437	0.016993417							
438	1.70E-02							
439	1.70E-02							
440	1.69E-02							
441	0.016783013							
442	1.66E-02							
443	1.64E-02							
444	1.61E-02							
445	1.58E-02							
446	1.55E-02							
447	1.51E-02							
448	1.47E-02							
449	1.43E-02							
450	1.40E-02							
451	1.36E-02							
452	1.33E-02							
453	1.31E-02							
454	1.28E-02							
455	1.26E-02							
456	1.25E-02							
457	1.23E-02							
458	0.012203084							
459	1.21E-02							
460	1.20E-02							
461	1.19E-02							
462	1.18E-02							
463	1.17E-02							
464	1.16E-02							
465	1.14E-02							
466	1.13E-02							
467	1.11E-02							
468	1.09E-02							
469	1.07E-02							
470	1.05E-02							
471	0.010337532							
472	1.02E-02							
473	0.010009965							
474	9.85E-03							
475	9.72E-03							
476	9.61E-03							
477	9.51E-03							
478	9.44E-03							
479	9.38E-03							
480	9.38E-03							
481	9.39E-03							
482	9.43E-03							
483	0.009479189							
484	9.53E-03							
485	9.59E-03							
486	9.65E-03							
487	9.72E-03							
488	9.82E-03							
489	9.89E-03							
490	9.97E-03							
491	1.00E-02							
492	1.01E-02							
493	1.01E-02							
494	0.010138214							
495	1.02E-02							
496	1.01E-02							
497	1.01E-02							
498	9.99E-03							
499	9.88E-03							
500	9.76E-03							
501	9.59E-03							
502	9.41E-03							
503	9.22E-03							
504	9.01E-03							
505	8.80E-03							
506	8.57E-03							
507	8.36E-03							
508	8.14E-03							
509	7.92E-03							
510	7.71E-03							
511	7.50E-03							
512	7.29E-03							
513	7.10E-03							
514	6.92E-03							
515	6.77E-03							
516	6.63E-03							
517	6.49E-03							
518	6.35E-03							
519	6.22E-03							
520	6.09E-03							
521	5.97E-03							
522	5.88E-03							
523	5.79E-03							
524	5.70E-03							
525	5.62E-03							
526	5.55E-03							
527	5.51E-03							
528	5.45E-03							
529	5.38E-03							
530	5.34E-03							
531	5.28E-03							
532	5.20E-03							
533	5.14E-03							
534	5.09E-03							
535	5.04E-03							
536	4.97E-03							
537	4.90E-03							
538	4.86E-03							
539	4.80E-03							
540	4.75E-03							
541	4.70E-03							
542	4.69E-03							
543	4.66E-03							
544	4.65E-03							
545	4.65E-03							
546	4.65E-03							
547	4.65E-03							
548	4.64E-03							
549	4.63E-03							
550	4.63E-03							
551	4.62E-03							
552	4.64E-03							
553	4.66E-03							
554	4.68E-03							
555	4.71E-03							
556	4.75E-03							
557	4.80E-03							
558	4.83E-03							
559	4.87E-03							
560	4.92E-03							
561	4.94E-03							
562	5.00E-03							
563	5.06E-03							
564	5.13E-03							
565	5.18E-03							
566	5.23E-03							
567	5.27E-03							
568	5.27E-03							
569	5.27E-03							
570	5.22E-03							
571	5.14E-03							
572	5.04E-03							
573	4.89E-03							
574	4.72E-03							
575	4.54E-03							
576	4.33E-03							
577	4.12E-03							
578	3.91E-03							
579	3.72E-03							
580	3.54E-03							
581	3.38E-03							
582	3.24E-03							
583	3.11E-03							
584	3.00E-03							
585	2.91E-03							
586	2.83E-03							
587	2.77E-03							
588	2.70E-03							
589	2.65E-03							
590	2.61E-03							
591	2.59E-03							
592	2.56E-03							
593	2.52E-03							
594	2.50E-03							
595	2.47E-03							
596	2.44E-03							
597	2.42E-03							
598	2.41E-03							
599	2.39E-03							
600	2.39E-03							
601	2.38E-03							
602	2.38E-03							
603	2.39E-03							
604	2.39E-03							
605	2.40E-03							
606	2.43E-03							
607	2.45E-03							
608	2.47E-03							
609	2.51E-03							
610	2.55E-03							
611	2.56E-03							
612	2.60E-03							
613	2.64E-03							
614	2.67E-03							
615	2.72E-03							
616	2.76E-03							
617	2.81E-03							
618	2.86E-03							
619	2.89E-03							
620	2.94E-03							
621	2.98E-03							
622	3.01E-03							
623	3.02E-03							
624	3.04E-03							
625	3.06E-03							
626	3.06E-03							
627	3.07E-03							
628	3.07E-03							
629	3.08E-03							
630	3.05E-03							
631	3.05E-03							
632	3.04E-03							
633	3.01E-03							
634	3.00E-03							
635	2.97E-03							
636	2.95E-03							
637	2.92E-03							
638	2.89E-03							
639	2.86E-03							
640	2.85E-03							
641	2.83E-03							
642	2.80E-03							
643	2.79E-03							
644	2.78E-03							
645	2.78E-03							
646	2.78E-03							
647	2.79E-03							
648	2.81E-03							
649	2.85E-03							
650	2.88E-03							
651	2.90E-03							
652	2.94E-03							
653	3.00E-03							
654	3.11E-03							
655	3.21E-03							
656	3.36E-03							
657	3.53E-03							
658	3.72E-03							
659	3.97E-03							
660	4.25E-03							
661	4.55E-03							
662	4.87E-03							
663	5.21E-03							
664	5.58E-03							
665	5.98E-03							
666	6.43E-03							
667	6.86E-03							
668	7.28E-03							
669	7.69E-03							
670	8.08E-03							
671	8.49E-03							
672	8.87E-03							
673	9.26E-03							
674	9.59E-03							
675	9.90E-03							
676	1.02E-02							
677	1.04E-02							
678	1.06E-02							
679	1.07E-02							
680	0.010740421							
681	0.010628186							
682	0.010382266							
683	1.00E-02							
684	9.58E-03							
685	9.08E-03							
686	8.42E-03							
687	7.73E-03							
688	7.01E-03							
689	6.34E-03							
690	5.71E-03							
691	5.15E-03							
692	4.59E-03							
693	4.08E-03							
694	3.57E-03							
695	3.17E-03							
696	2.81E-03							
697	2.56E-03							
698	2.27E-03							
699	1.95E-03							
700	1.63E-03							
701	1.35E-03							
702	1.16E-03							
703	1.07E-03							
704	9.88E-04							
705	9.36E-04							
706	8.72E-04							
707	7.72E-04							
708	6.13E-04							
709	3.70E-04							
710	1.98E-05							
