OLIS-3D-ASCII	SySl1225
375	6.66E-03
376	7.06E-03
377	7.40E-03
378	7.70E-03
379	7.93E-03
380	8.12E-03
381	8.25E-03
382	8.29E-03
383	8.38E-03
384	8.31E-03
385	8.23E-03
386	8.09E-03
387	8.05E-03
388	7.98E-03
389	7.87E-03
390	7.86E-03
391	7.86E-03
392	7.87E-03
393	7.94E-03
394	8.00E-03
395	8.04E-03
396	8.02E-03
397	8.08E-03
398	8.09E-03
399	8.16E-03
400	8.21E-03
401	8.27E-03
402	8.37E-03
403	8.49E-03
404	8.64E-03
405	8.81E-03
406	9.01E-03
407	9.14E-03
408	9.33E-03
409	9.53E-03
410	9.74E-03
411	9.90E-03
412	1.01E-02
413	1.03E-02
414	1.04E-02
415	1.06E-02
416	1.07E-02
417	1.08E-02
418	1.08E-02
419	1.09E-02
420	1.10E-02
421	1.09E-02
422	1.10E-02
423	1.10E-02
424	1.11E-02
425	1.12E-02
426	0.011214694
427	1.13E-02
428	1.14E-02
429	1.14E-02
430	1.15E-02
431	1.17E-02
432	1.18E-02
433	1.19E-02
434	1.20E-02
435	1.21E-02
436	1.21E-02
437	1.22E-02
438	1.22E-02
439	0.012167307
440	1.21E-02
441	1.19E-02
442	1.18E-02
443	1.16E-02
444	1.12E-02
445	1.09E-02
446	1.05E-02
447	1.02E-02
448	9.71E-03
449	9.29E-03
450	8.88E-03
451	8.50E-03
452	8.15E-03
453	7.83E-03
454	7.56E-03
455	7.32E-03
456	7.11E-03
457	6.94E-03
458	6.77E-03
459	6.63E-03
460	6.51E-03
461	6.42E-03
462	6.37E-03
463	6.31E-03
464	6.25E-03
465	6.18E-03
466	6.11E-03
467	6.05E-03
468	5.97E-03
469	5.87E-03
470	5.77E-03
471	0.005668285
472	0.005599418
473	5.52E-03
474	5.45E-03
475	5.38E-03
476	5.32E-03
477	5.27E-03
478	5.22E-03
479	5.18E-03
480	5.13E-03
481	5.11E-03
482	5.09E-03
483	5.08E-03
484	5.09E-03
485	5.11E-03
486	5.13E-03
487	5.16E-03
488	5.18E-03
489	5.21E-03
490	5.24E-03
491	5.26E-03
492	5.30E-03
493	5.32E-03
494	5.36E-03
495	5.37E-03
496	5.39E-03
497	5.41E-03
498	5.42E-03
499	5.41E-03
500	5.38E-03
501	5.34E-03
502	5.28E-03
503	5.24E-03
504	5.18E-03
505	5.10E-03
506	5.03E-03
507	4.93E-03
508	4.83E-03
509	4.74E-03
510	4.64E-03
511	4.54E-03
512	4.43E-03
513	4.33E-03
514	4.25E-03
515	4.17E-03
516	4.07E-03
517	3.97E-03
518	3.84E-03
519	3.73E-03
520	3.62E-03
521	3.51E-03
522	3.40E-03
523	3.32E-03
524	3.24E-03
525	3.17E-03
526	3.11E-03
527	3.06E-03
528	2.99E-03
529	2.94E-03
530	2.89E-03
531	2.87E-03
532	2.83E-03
533	2.81E-03
534	2.80E-03
535	2.80E-03
536	2.81E-03
537	2.81E-03
538	2.83E-03
539	2.84E-03
540	2.84E-03
541	2.85E-03
542	2.87E-03
543	2.90E-03
544	2.93E-03
545	2.96E-03
546	3.01E-03
547	3.07E-03
548	3.13E-03
549	3.19E-03
550	3.26E-03
551	3.32E-03
552	3.40E-03
553	3.48E-03
554	3.58E-03
555	3.67E-03
556	3.76E-03
557	3.84E-03
558	3.95E-03
559	4.04E-03
560	4.15E-03
561	4.26E-03
562	4.36E-03
563	4.49E-03
564	4.61E-03
565	4.73E-03
566	4.86E-03
567	5.00E-03
568	5.13E-03
569	5.25E-03
570	5.37E-03
571	5.50E-03
572	5.65E-03
573	5.78E-03
574	5.91E-03
575	6.04E-03
576	6.16E-03
577	6.29E-03
578	6.42E-03
579	6.55E-03
580	6.69E-03
581	6.82E-03
582	6.95E-03
583	7.07E-03
584	7.19E-03
585	0.007302571
586	7.42E-03
587	7.52E-03
588	7.63E-03
589	7.73E-03
590	7.84E-03
591	7.95E-03
592	8.07E-03
593	8.19E-03
594	8.30E-03
595	8.41E-03
596	8.52E-03
597	8.64E-03
598	8.76E-03
599	8.88E-03
600	9.02E-03
601	9.17E-03
602	9.33E-03
603	9.52E-03
604	9.72E-03
605	9.94E-03
606	1.02E-02
607	1.04E-02
608	1.07E-02
609	1.09E-02
610	1.12E-02
611	1.14E-02
612	0.011651571
613	1.19E-02
614	1.21E-02
615	1.24E-02
616	1.26E-02
617	1.28E-02
618	1.29E-02
619	0.013125263
620	1.33E-02
621	1.34E-02
622	1.36E-02
623	1.37E-02
624	1.38E-02
625	1.38E-02
626	1.39E-02
627	1.39E-02
628	1.39E-02
629	1.39E-02
630	0.013872745
631	1.38E-02
632	1.37E-02
633	1.37E-02
634	1.36E-02
635	1.35E-02
636	1.33E-02
637	1.32E-02
638	1.30E-02
639	0.012845777
640	1.26E-02
641	1.23E-02
642	0.012055584
643	1.17E-02
644	1.13E-02
645	0.010942175
646	1.06E-02
647	1.02E-02
648	9.76E-03
649	9.38E-03
650	9.01E-03
651	8.69E-03
652	8.39E-03
653	8.13E-03
654	7.94E-03
655	7.73E-03
656	7.61E-03
657	7.50E-03
658	7.47E-03
659	7.49E-03
660	7.55E-03
661	7.66E-03
662	7.83E-03
663	8.04E-03
664	8.29E-03
665	8.58E-03
666	8.90E-03
667	9.21E-03
668	9.56E-03
669	9.84E-03
670	1.02E-02
671	1.05E-02
672	1.07E-02
673	1.11E-02
674	1.14E-02
675	1.17E-02
676	1.20E-02
677	1.23E-02
678	1.26E-02
679	1.29E-02
680	1.31E-02
681	1.32E-02
682	1.32E-02
683	1.30E-02
684	1.27E-02
685	0.012369872
686	1.19E-02
687	0.011236546
688	0.010539383
689	9.82E-03
690	9.14E-03
691	8.43E-03
692	7.75E-03
693	7.08E-03
694	6.52E-03
695	6.00E-03
696	5.52E-03
697	5.18E-03
698	4.78E-03
699	4.44E-03
700	4.18E-03
701	3.91E-03
702	3.73E-03
703	3.51E-03
704	3.40E-03
705	3.31E-03
706	3.24E-03
707	3.18E-03
708	3.13E-03
709	3.07E-03
710	3.01E-03
