OLIS-3D-ASCII	SySl1199		
375	4.49E-03		
376	4.26E-03		
377	4.15E-03		
378	4.14E-03		
379	4.21E-03		
380	4.32E-03		
381	4.46E-03		
382	4.54E-03		
383	4.65E-03		
384	4.73E-03		
385	4.68E-03		
386	4.71E-03		
387	4.70E-03		
388	4.78E-03		
389	4.74E-03		
390	4.80E-03		
391	4.88E-03		
392	4.89E-03		
393	4.90E-03		
394	4.93E-03		
395	4.96E-03		
396	5.03E-03		
397	5.14E-03		
398	5.25E-03		
399	5.34E-03		
400	5.46E-03		
401	5.51E-03		
402	5.61E-03		
403	5.71E-03		
404	5.79E-03		
405	5.90E-03		
406	6.00E-03		
407	6.14E-03		
408	6.32E-03		
409	6.49E-03		
410	6.63E-03		
411	6.80E-03		
412	6.96E-03		
413	7.10E-03		
414	7.24E-03		
415	7.38E-03		
416	7.48E-03		
417	7.58E-03		
418	7.66E-03		
419	7.76E-03		
420	7.83E-03		
421	7.86E-03		
422	7.91E-03		
423	7.99E-03		
424	8.07E-03		
425	8.15E-03		
426	8.22E-03		
427	8.30E-03		
428	8.37E-03		
429	8.46E-03		
430	8.56E-03		
431	8.64E-03		
432	8.69E-03		
433	8.77E-03		
434	8.85E-03		
435	8.94E-03		
436	9.00E-03		
437	9.06E-03		
438	9.11E-03		
439	9.13E-03		
440	9.10E-03		
441	9.05E-03		
442	8.95E-03		
443	8.82E-03		
444	8.67E-03		
445	8.51E-03		
446	8.35E-03		
447	8.19E-03		
448	8.01E-03		
449	7.83E-03		
450	7.70E-03		
451	7.55E-03		
452	7.39E-03		
453	7.26E-03		
454	7.16E-03		
455	7.07E-03		
456	7.00E-03		
457	6.93E-03		
458	6.86E-03		
459	6.79E-03		
460	6.73E-03		
461	6.66E-03		
462	6.61E-03		
463	6.52E-03		
464	6.43E-03		
465	0.006344176		
466	6.26E-03		
467	6.18E-03		
468	6.11E-03		
469	6.02E-03		
470	5.92E-03		
471	5.85E-03		
472	5.78E-03		
473	5.70E-03		
474	5.64E-03		
475	5.55E-03		
476	5.48E-03		
477	5.42E-03		
478	5.37E-03		
479	5.34E-03		
480	5.32E-03		
481	5.30E-03		
482	5.29E-03		
