OLIS-3D-ASCII	SySl1257
375	1.10E-03
376	1.18E-03
377	1.26E-03
378	1.32E-03
379	1.38E-03
380	1.44E-03
381	1.49E-03
382	1.57E-03
383	1.58E-03
384	1.68E-03
385	1.67E-03
386	1.72E-03
387	1.71E-03
388	1.77E-03
389	1.74E-03
390	1.72E-03
391	1.67E-03
392	1.69E-03
393	1.76E-03
394	1.78E-03
395	1.82E-03
396	1.84E-03
397	1.90E-03
398	1.99E-03
399	2.01E-03
400	2.05E-03
401	2.08E-03
402	2.12E-03
403	2.17E-03
404	2.25E-03
405	2.34E-03
406	2.41E-03
407	2.51E-03
408	2.60E-03
409	2.69E-03
410	2.80E-03
411	2.83E-03
412	2.92E-03
413	2.98E-03
414	3.02E-03
415	3.06E-03
416	3.10E-03
417	3.16E-03
418	3.19E-03
419	3.24E-03
420	3.25E-03
421	3.27E-03
422	3.30E-03
423	3.32E-03
424	3.36E-03
425	3.38E-03
426	3.42E-03
427	3.45E-03
428	3.49E-03
429	3.50E-03
430	3.51E-03
431	3.57E-03
432	0.003578538
433	3.61E-03
434	3.65E-03
435	3.69E-03
436	3.69E-03
437	3.72E-03
438	3.74E-03
439	3.70E-03
440	3.67E-03
441	3.60E-03
442	3.53E-03
443	3.47E-03
444	3.37E-03
445	3.28E-03
446	3.18E-03
447	3.06E-03
448	2.93E-03
449	2.81E-03
450	2.67E-03
451	2.53E-03
452	2.43E-03
453	2.32E-03
454	2.24E-03
455	2.18E-03
456	2.13E-03
457	2.09E-03
458	2.05E-03
459	2.02E-03
460	1.97E-03
461	1.93E-03
462	1.89E-03
463	1.85E-03
464	1.82E-03
465	1.80E-03
466	1.77E-03
467	1.76E-03
468	1.75E-03
469	1.73E-03
470	1.72E-03
471	1.70E-03
472	1.67E-03
473	1.64E-03
474	1.60E-03
475	1.55E-03
476	1.52E-03
477	1.49E-03
478	1.46E-03
479	1.43E-03
480	1.41E-03
481	0.00140497
482	1.41E-03
483	1.41E-03
484	1.42E-03
485	1.42E-03
486	1.44E-03
487	1.45E-03
488	1.46E-03
489	1.46E-03
490	1.48E-03
491	1.48E-03
492	1.49E-03
493	1.51E-03
494	1.51E-03
495	1.53E-03
496	1.54E-03
497	1.56E-03
498	1.56E-03
499	1.56E-03
500	1.54E-03
501	1.53E-03
502	1.51E-03
503	1.49E-03
504	1.45E-03
505	1.42E-03
506	1.39E-03
507	1.37E-03
508	1.34E-03
509	1.31E-03
510	1.27E-03
511	1.25E-03
512	1.21E-03
513	1.16E-03
514	1.13E-03
515	1.09E-03
516	1.04E-03
517	9.93E-04
518	9.58E-04
519	9.23E-04
520	8.78E-04
521	8.34E-04
522	7.96E-04
523	7.62E-04
524	7.31E-04
525	6.81E-04
526	6.49E-04
527	6.35E-04
528	6.16E-04
529	6.00E-04
530	5.87E-04
531	5.96E-04
532	6.06E-04
533	6.12E-04
534	6.11E-04
535	6.14E-04
536	6.20E-04
537	6.23E-04
538	6.33E-04
539	6.55E-04
540	6.46E-04
541	6.46E-04
542	6.55E-04
543	6.80E-04
544	7.04E-04
545	7.16E-04
546	7.31E-04
547	7.57E-04
548	7.85E-04
549	8.21E-04
550	8.53E-04
551	8.78E-04
552	8.79E-04
553	8.93E-04
554	9.20E-04
555	9.50E-04
556	9.94E-04
557	1.03E-03
558	1.07E-03
559	1.12E-03
560	1.15E-03
561	1.20E-03
562	1.24E-03
563	1.27E-03
564	1.30E-03
565	1.33E-03
566	1.37E-03
567	1.42E-03
568	1.46E-03
569	1.52E-03
570	0.001561011
571	1.62E-03
572	1.67E-03
573	1.73E-03
574	1.78E-03
575	1.81E-03
576	1.87E-03
577	1.90E-03
578	1.93E-03
579	1.96E-03
580	0.001986211
581	2.03E-03
582	2.06E-03
583	2.11E-03
584	2.14E-03
585	2.19E-03
586	2.22E-03
587	2.26E-03
588	2.29E-03
589	2.32E-03
590	2.36E-03
591	2.40E-03
592	2.44E-03
593	2.48E-03
594	2.52E-03
595	2.56E-03
596	2.58E-03
597	2.62E-03
598	2.65E-03
599	2.70E-03
600	2.73E-03
601	2.78E-03
602	2.85E-03
