OLIS-3D-ASCII	SySl1196					
375	-1.65E-04					
376	1.21E-04					
377	3.30E-04					
378	4.73E-04					
379	5.58E-04					
380	5.95E-04					
381	5.93E-04					
382	5.19E-04					
383	5.24E-04					
384	5.00E-04					
385	4.10E-04					
386	4.01E-04					
387	3.98E-04					
388	4.56E-04					
389	5.30E-04					
390	6.32E-04					
391	6.92E-04					
392	6.94E-04					
393	6.67E-04					
394	6.40E-04					
395	6.18E-04					
396	6.04E-04					
397	6.06E-04					
398	6.23E-04					
399	6.51E-04					
400	6.56E-04					
401	6.89E-04					
402	7.66E-04					
403	7.89E-04					
404	8.39E-04					
405	8.55E-04					
406	8.75E-04					
407	9.24E-04					
408	9.47E-04					
409	1.01E-03					
410	1.06E-03					
411	1.08E-03					
412	1.06E-03					
413	1.10E-03					
414	1.13E-03					
415	1.15E-03					
416	1.17E-03					
417	1.17E-03					
418	1.21E-03					
419	1.25E-03					
420	1.25E-03					
421	1.29E-03					
422	1.31E-03					
423	1.33E-03					
424	1.32E-03					
425	1.33E-03					
426	1.35E-03					
427	1.39E-03					
428	1.39E-03					
429	1.40E-03					
430	1.43E-03					
431	1.44E-03					
432	1.45E-03					
433	1.47E-03					
434	1.50E-03					
435	1.52E-03					
436	1.53E-03					
437	1.54E-03					
438	1.55E-03					
439	1.54E-03					
440	1.52E-03					
441	1.49E-03					
442	1.46E-03					
443	1.43E-03					
444	1.42E-03					
445	1.39E-03					
446	1.36E-03					
447	1.33E-03					
448	1.30E-03					
449	1.29E-03					
450	1.26E-03					
451	1.22E-03					
452	1.21E-03					
453	1.20E-03					
454	1.17E-03					
455	1.16E-03					
456	1.15E-03					
457	1.13E-03					
458	1.12E-03					
459	1.12E-03					
460	1.11E-03					
461	1.11E-03					
462	1.11E-03					
463	1.09E-03					
464	1.08E-03					
465	1.06E-03					
466	1.03E-03					
467	9.98E-04					
468	9.82E-04					
469	9.60E-04					
470	9.43E-04					
471	9.23E-04					
472	9.10E-04					
473	9.03E-04					
474	8.97E-04					
475	8.80E-04					
476	8.53E-04					
477	8.29E-04					
478	8.21E-04					
479	8.14E-04					
480	8.27E-04					
481	8.23E-04					
