OLIS-3D-ASCII	SySl1144	
375	1.29E-04	
376	4.53E-04	
377	6.44E-04	
378	7.27E-04	
379	7.27E-04	
380	6.70E-04	
381	5.80E-04	
382	5.26E-04	
383	4.60E-04	
384	4.42E-04	
385	5.04E-04	
386	5.58E-04	
387	5.61E-04	
388	6.02E-04	
389	5.76E-04	
390	6.14E-04	
391	5.66E-04	
392	4.99E-04	
393	4.69E-04	
394	4.48E-04	
395	3.91E-04	
396	4.03E-04	
397	4.46E-04	
398	4.75E-04	
399	5.01E-04	
400	5.56E-04	
401	5.63E-04	
402	6.28E-04	
403	5.95E-04	
404	6.23E-04	
405	6.67E-04	
406	6.70E-04	
407	6.70E-04	
408	6.92E-04	
409	6.96E-04	
410	7.00E-04	
411	7.07E-04	
412	7.16E-04	
413	7.32E-04	
414	7.56E-04	
415	7.88E-04	
416	8.24E-04	
417	8.50E-04	
418	8.56E-04	
419	8.40E-04	
420	8.32E-04	
421	8.32E-04	
422	8.20E-04	
423	8.22E-04	
424	8.22E-04	
425	8.30E-04	
426	8.39E-04	
427	8.72E-04	
428	8.74E-04	
429	8.65E-04	
430	8.56E-04	
431	8.49E-04	
432	8.38E-04	
433	8.58E-04	
434	8.77E-04	
435	9.11E-04	
436	9.29E-04	
437	9.39E-04	
438	9.46E-04	
439	9.53E-04	
440	9.35E-04	
441	9.10E-04	
442	8.80E-04	
443	8.53E-04	
444	8.33E-04	
445	8.17E-04	
446	8.11E-04	
447	7.92E-04	
448	7.71E-04	
449	7.49E-04	
450	7.30E-04	
451	7.08E-04	
452	6.86E-04	
453	6.57E-04	
454	6.61E-04	
455	6.69E-04	
456	6.77E-04	
457	6.63E-04	
458	6.62E-04	
459	6.58E-04	
460	6.66E-04	
461	6.70E-04	
462	6.63E-04	
463	6.43E-04	
464	6.30E-04	
465	6.18E-04	
466	6.21E-04	
467	6.18E-04	
468	6.03E-04	
469	5.79E-04	
470	5.64E-04	
471	5.55E-04	
472	5.52E-04	
473	5.36E-04	
474	5.31E-04	
475	5.06E-04	
476	5.07E-04	
477	4.96E-04	
478	4.95E-04	
479	5.08E-04	
480	4.99E-04	
481	4.96E-04	
482	5.06E-04	
483	5.18E-04	
484	5.28E-04	
485	5.40E-04	
486	5.65E-04	
487	5.75E-04	
488	5.95E-04	
489	5.95E-04	
490	6.05E-04	
491	6.08E-04	
492	6.11E-04	
493	6.15E-04	
494	6.24E-04	
495	6.18E-04	
496	6.27E-04	
497	6.37E-04	
498	6.58E-04	
499	6.72E-04	
500	6.88E-04	
501	7.04E-04	
502	7.06E-04	
503	7.15E-04	
504	7.14E-04	
505	7.20E-04	
506	7.18E-04	
507	7.18E-04	
508	7.37E-04	
509	7.36E-04	
510	7.36E-04	
511	7.21E-04	
512	7.09E-04	
513	7.02E-04	
514	6.98E-04	
515	7.12E-04	
516	7.11E-04	
517	7.35E-04	
518	7.51E-04	
519	7.72E-04	
520	8.19E-04	
521	8.55E-04	
522	8.62E-04	
523	8.80E-04	
524	8.96E-04	
525	8.96E-04	
526	9.18E-04	
527	9.34E-04	
528	9.48E-04	
529	9.51E-04	
530	9.50E-04	
531	9.60E-04	
532	9.95E-04	
533	1.00E-03	
534	1.00E-03	
535	1.02E-03	
536	1.01E-03	
537	9.97E-04	
538	1.01E-03	
539	1.02E-03	
540	1.03E-03	
541	1.03E-03	
542	1.05E-03	
543	1.08E-03	
