OLIS-3D-ASCII	SySl1100
375	1.00E-02
376	1.03E-02
377	0.010581264
378	0.010846672
379	1.11E-02
380	1.13E-02
381	1.15E-02
382	1.17E-02
383	1.18E-02
384	1.18E-02
385	1.18E-02
386	1.18E-02
387	1.18E-02
388	1.18E-02
389	1.18E-02
390	1.18E-02
391	1.19E-02
392	1.19E-02
393	1.20E-02
394	1.22E-02
395	1.23E-02
396	1.24E-02
397	1.26E-02
398	1.28E-02
399	1.30E-02
400	1.31E-02
401	1.33E-02
402	1.36E-02
403	0.013870996
404	1.42E-02
405	1.45E-02
406	1.49E-02
407	1.52E-02
408	1.56E-02
409	1.60E-02
410	0.016426433
411	1.68E-02
412	1.71E-02
413	1.74E-02
414	1.78E-02
415	1.81E-02
416	1.83E-02
417	1.85E-02
418	1.87E-02
419	1.88E-02
420	1.90E-02
421	1.92E-02
422	1.93E-02
423	1.94E-02
424	1.95E-02
425	1.96E-02
426	0.019775058
427	2.00E-02
428	2.01E-02
429	0.020352889
430	2.06E-02
431	2.08E-02
432	2.11E-02
433	2.13E-02
434	2.15E-02
435	2.17E-02
436	2.18E-02
437	2.19E-02
438	0.021901679
439	2.18E-02
440	2.16E-02
441	2.14E-02
442	2.11E-02
443	2.07E-02
444	2.03E-02
445	1.97E-02
446	1.92E-02
447	1.86E-02
448	1.80E-02
449	1.74E-02
450	0.016863702
451	1.64E-02
452	1.59E-02
453	1.55E-02
454	0.015195178
455	1.49E-02
456	1.47E-02
457	1.45E-02
458	1.43E-02
459	0.014124435
460	1.39E-02
461	1.38E-02
462	1.36E-02
463	1.35E-02
464	1.33E-02
465	1.31E-02
466	1.30E-02
467	1.28E-02
468	0.012582603
469	1.24E-02
470	1.22E-02
471	1.19E-02
472	1.17E-02
473	1.15E-02
474	1.13E-02
475	0.011138189
476	1.10E-02
477	1.08E-02
478	1.07E-02
479	1.06E-02
480	1.05E-02
481	0.010491836
482	1.05E-02
483	1.05E-02
484	1.05E-02
485	1.05E-02
486	1.06E-02
487	0.010595761
488	1.07E-02
489	1.07E-02
490	1.08E-02
491	1.08E-02
492	1.09E-02
493	1.09E-02
494	1.09E-02
495	1.08E-02
496	1.08E-02
497	1.08E-02
498	1.07E-02
499	0.010517433
500	1.04E-02
501	1.02E-02
502	9.99E-03
503	9.75E-03
504	9.49E-03
505	9.22E-03
506	8.93E-03
507	8.64E-03
508	8.34E-03
509	8.02E-03
510	7.69E-03
511	7.33E-03
512	7.00E-03
513	6.68E-03
514	6.36E-03
515	6.03E-03
516	5.73E-03
517	5.42E-03
518	5.12E-03
519	4.83E-03
520	4.55E-03
521	4.27E-03
522	4.02E-03
523	3.77E-03
524	3.54E-03
525	3.32E-03
526	3.11E-03
527	2.94E-03
528	2.78E-03
529	2.64E-03
530	2.50E-03
531	2.38E-03
532	2.27E-03
533	2.17E-03
534	2.09E-03
535	2.01E-03
536	1.92E-03
537	1.85E-03
538	1.78E-03
539	1.72E-03
540	1.66E-03
541	1.59E-03
542	1.54E-03
543	1.50E-03
544	1.46E-03
545	1.43E-03
546	1.42E-03
