OLIS-3D-ASCII	SySl1068
375	7.11E-04
376	6.82E-04
377	6.84E-04
378	7.10E-04
379	7.56E-04
380	8.15E-04
381	8.79E-04
382	9.32E-04
383	9.33E-04
384	1.06E-03
385	1.13E-03
386	1.15E-03
387	1.23E-03
388	1.26E-03
389	1.34E-03
390	1.43E-03
391	1.50E-03
392	1.50E-03
393	1.53E-03
394	1.50E-03
395	1.54E-03
396	1.63E-03
397	1.64E-03
398	1.65E-03
399	1.71E-03
400	1.71E-03
401	0.001796877
402	1.86E-03
403	1.88E-03
404	1.93E-03
405	2.03E-03
406	2.07E-03
407	2.18E-03
408	2.28E-03
409	2.36E-03
410	2.43E-03
411	2.52E-03
412	2.56E-03
413	2.62E-03
414	2.65E-03
415	2.66E-03
416	2.70E-03
417	2.74E-03
418	2.76E-03
419	2.77E-03
420	2.79E-03
421	2.83E-03
422	2.85E-03
423	2.88E-03
424	2.91E-03
425	2.95E-03
426	2.98E-03
427	3.01E-03
428	3.05E-03
429	3.10E-03
430	3.14E-03
431	3.16E-03
432	3.19E-03
433	3.23E-03
434	3.28E-03
435	3.30E-03
436	3.33E-03
437	3.35E-03
438	3.35E-03
439	3.34E-03
440	3.30E-03
441	3.26E-03
442	3.23E-03
443	3.14E-03
444	3.04E-03
445	2.95E-03
446	2.84E-03
447	2.73E-03
448	2.62E-03
449	2.52E-03
450	2.42E-03
451	2.33E-03
452	2.25E-03
453	2.20E-03
454	2.16E-03
455	2.09E-03
456	2.05E-03
457	2.02E-03
458	1.99E-03
459	1.96E-03
460	1.92E-03
461	1.90E-03
462	1.87E-03
463	1.85E-03
464	1.83E-03
465	1.82E-03
466	1.81E-03
467	1.78E-03
468	1.75E-03
469	1.74E-03
470	1.71E-03
471	1.69E-03
472	1.65E-03
473	1.62E-03
474	1.59E-03
475	1.57E-03
476	1.56E-03
477	1.55E-03
478	1.56E-03
479	1.55E-03
480	1.55E-03
481	1.56E-03
482	1.55E-03
483	1.56E-03
484	1.57E-03
485	1.58E-03
486	1.59E-03
487	1.61E-03
488	1.64E-03
489	1.68E-03
490	1.73E-03
491	1.77E-03
492	1.81E-03
493	1.85E-03
494	1.87E-03
495	1.90E-03
496	1.92E-03
497	1.94E-03
498	1.95E-03
499	1.95E-03
500	1.97E-03
501	2.00E-03
502	2.03E-03
503	2.05E-03
504	2.07E-03
505	2.08E-03
506	2.08E-03
507	2.08E-03
508	2.08E-03
509	2.09E-03
510	2.09E-03
511	2.09E-03
512	2.09E-03
513	2.12E-03
514	2.14E-03
515	2.17E-03
516	2.19E-03
517	2.21E-03
518	2.23E-03
519	2.26E-03
520	2.29E-03
521	2.34E-03
522	2.38E-03
523	0.002412271
524	2.45E-03
525	2.50E-03
526	2.54E-03
527	2.58E-03
528	2.60E-03
529	2.64E-03
530	2.67E-03
531	2.71E-03
532	2.75E-03
533	2.79E-03
534	2.82E-03
535	2.86E-03
536	2.90E-03
537	2.96E-03
538	2.99E-03
539	3.04E-03
540	3.09E-03
541	3.15E-03
542	3.20E-03
543	3.25E-03
544	3.30E-03
545	3.32E-03
546	3.35E-03
547	3.41E-03
548	3.46E-03
549	3.50E-03
550	3.53E-03
551	3.58E-03
552	3.63E-03
553	3.70E-03
554	3.76E-03
555	3.83E-03
556	3.87E-03
557	3.92E-03
558	3.96E-03
559	4.01E-03
560	4.04E-03
561	4.07E-03
562	4.10E-03
563	4.15E-03
564	4.21E-03
565	4.27E-03
566	4.32E-03
567	4.36E-03
568	4.34E-03
569	4.32E-03
570	4.26E-03
571	4.17E-03
572	4.04E-03
573	3.88E-03
574	3.68E-03
575	3.46E-03
576	3.23E-03
577	2.99E-03
578	2.75E-03
579	2.51E-03
580	2.27E-03
581	2.07E-03
582	1.88E-03
583	0.001701515
584	1.56E-03
585	1.43E-03
586	1.32E-03
587	1.23E-03
588	1.16E-03
589	1.09E-03
590	1.05E-03
591	1.01E-03
592	9.84E-04
593	9.42E-04
594	9.01E-04
595	8.76E-04
596	8.46E-04
597	8.20E-04
598	8.02E-04
599	7.90E-04
600	7.79E-04
601	7.71E-04
602	7.84E-04
603	7.92E-04
604	8.00E-04
605	8.02E-04
606	8.09E-04
607	8.22E-04
608	8.17E-04
609	8.22E-04
610	8.21E-04
611	8.28E-04
612	8.38E-04
613	8.59E-04
614	8.76E-04
615	8.88E-04
616	9.02E-04
617	9.04E-04
618	9.17E-04
619	9.28E-04
620	9.32E-04
621	9.34E-04
622	9.30E-04
623	9.33E-04
624	9.42E-04
625	9.48E-04
626	9.52E-04
627	9.46E-04
628	9.54E-04
629	9.52E-04
630	9.58E-04
631	9.42E-04
632	9.36E-04
633	9.08E-04
634	8.87E-04
635	8.61E-04
636	8.40E-04
637	8.22E-04
638	8.34E-04
639	8.33E-04
640	8.44E-04
641	8.62E-04
642	8.67E-04
643	8.62E-04
644	8.78E-04
645	8.57E-04
646	8.59E-04
647	8.40E-04
648	8.42E-04
