OLIS-3D-ASCII	SySl1222			
375	1.04E-04			
376	5.03E-04			
377	7.87E-04			
378	9.75E-04			
379	1.08E-03			
380	1.13E-03			
381	1.14E-03			
382	1.14E-03			
383	1.17E-03			
384	1.17E-03			
385	1.05E-03			
386	1.01E-03			
387	1.06E-03			
388	1.05E-03			
389	1.08E-03			
390	1.06E-03			
391	1.10E-03			
392	1.10E-03			
393	1.18E-03			
394	1.24E-03			
395	1.26E-03			
396	1.23E-03			
397	1.21E-03			
398	1.23E-03			
399	1.25E-03			
400	1.23E-03			
401	1.24E-03			
402	1.23E-03			
403	1.25E-03			
404	1.30E-03			
405	1.35E-03			
406	1.38E-03			
407	1.42E-03			
408	1.46E-03			
409	1.53E-03			
410	1.58E-03			
411	1.58E-03			
412	1.60E-03			
413	1.62E-03			
414	1.61E-03			
415	1.63E-03			
416	1.63E-03			
417	1.61E-03			
418	1.59E-03			
419	1.60E-03			
420	1.64E-03			
421	1.64E-03			
422	1.68E-03			
423	1.70E-03			
424	1.72E-03			
425	1.74E-03			
426	1.74E-03			
427	1.76E-03			
428	1.75E-03			
429	1.76E-03			
430	1.76E-03			
431	1.78E-03			
432	1.81E-03			
433	1.81E-03			
434	1.81E-03			
435	1.83E-03			
436	1.83E-03			
437	1.84E-03			
438	1.84E-03			
439	1.83E-03			
440	1.83E-03			
441	1.83E-03			
442	1.81E-03			
443	1.78E-03			
444	1.74E-03			
445	1.69E-03			
446	1.62E-03			
447	1.57E-03			
448	1.51E-03			
449	1.46E-03			
450	1.39E-03			
451	1.33E-03			
452	1.30E-03			
453	1.24E-03			
454	1.19E-03			
455	1.15E-03			
456	1.13E-03			
457	1.11E-03			
458	1.08E-03			
459	1.05E-03			
460	1.04E-03			
461	1.04E-03			
462	1.04E-03			
463	1.03E-03			
464	1.03E-03			
465	1.00E-03			
466	9.85E-04			
467	9.90E-04			
468	9.77E-04			
469	9.44E-04			
470	9.16E-04			
471	8.88E-04			
472	8.87E-04			
473	8.81E-04			
474	8.83E-04			
475	8.65E-04			
476	8.61E-04			
477	8.57E-04			
478	8.52E-04			
479	8.58E-04			
480	8.40E-04			
481	8.32E-04			
482	8.21E-04			
483	8.16E-04			
484	8.22E-04			
485	8.23E-04			
486	8.35E-04			
487	8.36E-04			
488	8.35E-04			
489	8.46E-04			
490	8.50E-04			
491	8.58E-04			
492	8.70E-04			
493	8.78E-04			
494	8.90E-04			
495	9.09E-04			
496	9.19E-04			
497	9.34E-04			
498	9.45E-04			
499	9.34E-04			
500	9.11E-04			
501	9.09E-04			
502	8.91E-04			
503	8.81E-04			
504	8.70E-04			
505	8.50E-04			
506	8.45E-04			
507	8.30E-04			
508	8.12E-04			
509	8.06E-04			
510	7.92E-04			
511	7.69E-04			
512	7.48E-04			
513	7.42E-04			
514	7.45E-04			
515	7.31E-04			
516	7.11E-04			
517	6.75E-04			
518	6.39E-04			
519	6.10E-04			
520	5.74E-04			
521	5.47E-04			
522	5.15E-04			
523	4.92E-04			
524	4.78E-04			
525	4.71E-04			
526	4.83E-04			
527	4.67E-04			
528	4.59E-04			
529	4.46E-04			
530	4.44E-04			
531	4.47E-04			
532	4.36E-04			
533	4.45E-04			
534	4.37E-04			
535	4.40E-04			
536	4.56E-04			
537	4.55E-04			
538	4.65E-04			
539	4.60E-04			
540	4.61E-04			
541	4.52E-04			
542	4.55E-04			
543	4.55E-04			
544	4.67E-04			
545	4.71E-04			
546	4.81E-04			
547	4.87E-04			
548	5.09E-04			
549	5.16E-04			
550	5.30E-04			
551	5.31E-04			
552	5.47E-04			
553	5.54E-04			
554	5.81E-04			
555	5.89E-04			
556	6.01E-04			
557	6.04E-04			
558	6.23E-04			
559	6.20E-04			
560	6.33E-04			
561	6.43E-04			
562	6.56E-04			
563	6.78E-04			
564	7.01E-04			
565	7.26E-04			
566	7.45E-04			
567	7.53E-04			
568	7.61E-04			
569	7.80E-04			
570	7.90E-04			
571	7.91E-04			
572	8.08E-04			
573	8.26E-04			
574	8.66E-04			
575	8.88E-04			
576	9.12E-04			
577	9.35E-04			
578	9.49E-04			
579	9.53E-04			
580	9.63E-04			
581	9.89E-04			
582	1.00E-03			
583	1.01E-03			
584	1.03E-03			
585	1.04E-03			
586	1.07E-03			
587	1.08E-03			
588	1.10E-03			
589	0.001095659			
590	1.11E-03			
591	1.11E-03			
592	1.13E-03			
593	1.15E-03			
594	1.16E-03			
595	1.17E-03			
596	1.19E-03			
597	1.22E-03			
598	1.25E-03			
599	1.25E-03			
600	1.26E-03			
601	1.28E-03			
602	1.32E-03			
603	1.34E-03			
604	1.36E-03			
605	1.39E-03			
606	1.41E-03			
607	1.44E-03			
608	1.48E-03			
609	1.52E-03			
610	1.55E-03			
611	1.58E-03			
612	1.63E-03			
613	1.66E-03			
614	1.69E-03			
615	1.71E-03			
616	1.73E-03			
617	1.76E-03			
618	1.76E-03			
619	1.77E-03			
620	1.80E-03			
621	1.82E-03			
622	1.85E-03			
623	1.88E-03			
624	1.91E-03			
625	1.92E-03			
626	1.93E-03			
627	1.94E-03			
628	1.94E-03			
629	1.92E-03			
630	1.90E-03			
631	1.89E-03			
632	1.87E-03			
633	1.86E-03			
634	1.86E-03			
635	1.84E-03			
636	1.83E-03			
637	1.81E-03			
638	1.81E-03			
639	1.78E-03			
640	1.74E-03			
641	1.69E-03			
642	1.64E-03			
643	1.59E-03			
644	1.53E-03			
645	1.48E-03			
646	1.42E-03			
647	1.37E-03			
648	1.32E-03			
649	1.28E-03			
650	1.25E-03			
651	1.21E-03			
652	1.19E-03			
653	1.15E-03			
654	1.13E-03			
655	1.10E-03			
656	1.07E-03			
657	1.06E-03			
658	1.06E-03			
659	1.06E-03			
660	1.06E-03			
661	1.10E-03			
662	1.15E-03			
663	1.19E-03			
664	1.25E-03			
665	1.31E-03			
666	1.36E-03			
667	1.39E-03			
668	1.45E-03			
669	1.51E-03			
670	0.001560027			
671	1.62E-03			
672	1.68E-03			
673	1.75E-03			
674	1.83E-03			
675	1.87E-03			
676	1.93E-03			
677	1.99E-03			
678	2.04E-03			
679	2.10E-03			
680	2.15E-03			
681	2.17E-03			
682	2.13E-03			
683	2.09E-03			
684	2.04E-03			
685	2.03E-03			
686	1.95E-03			
687	1.82E-03			
688	1.70E-03			
689	1.59E-03			
690	1.49E-03			
691	1.41E-03			
692	1.30E-03			
693	1.23E-03			
694	1.17E-03			
695	1.12E-03			
696	1.08E-03			
697	1.08E-03			
698	1.00E-03			
699	8.93E-04			
700	8.42E-04			
701	7.75E-04			
702	7.77E-04			
703	7.85E-04			
704	7.65E-04			
705	8.03E-04			
706	8.22E-04			
707	8.05E-04			
708	7.33E-04			
709	5.89E-04			
710	3.55E-04			
