OLIS-3D-ASCII	SySl1108					
375	1.08E-03					
376	9.12E-04					
377	8.36E-04					
378	8.35E-04					
379	8.89E-04					
380	9.74E-04					
381	1.07E-03					
382	1.06E-03					
383	1.08E-03					
384	1.18E-03					
385	1.15E-03					
386	1.09E-03					
387	1.00E-03					
388	9.32E-04					
389	8.79E-04					
390	9.33E-04					
391	9.10E-04					
392	9.04E-04					
393	9.42E-04					
394	9.07E-04					
395	9.42E-04					
396	9.63E-04					
397	9.83E-04					
398	1.04E-03					
399	1.05E-03					
400	1.11E-03					
401	1.14E-03					
402	1.12E-03					
403	1.11E-03					
404	1.12E-03					
405	1.17E-03					
406	1.15E-03					
407	1.20E-03					
408	1.21E-03					
409	1.27E-03					
410	1.28E-03					
411	1.28E-03					
412	1.29E-03					
413	1.31E-03					
414	1.28E-03					
415	1.30E-03					
416	1.29E-03					
417	1.32E-03					
418	1.33E-03					
419	1.35E-03					
420	1.35E-03					
421	1.34E-03					
422	1.33E-03					
423	1.33E-03					
424	1.33E-03					
425	1.35E-03					
426	1.35E-03					
427	1.35E-03					
428	1.35E-03					
429	1.37E-03					
430	1.39E-03					
431	1.38E-03					
432	1.40E-03					
433	1.43E-03					
434	1.45E-03					
435	1.44E-03					
436	1.46E-03					
437	1.47E-03					
438	1.46E-03					
439	1.44E-03					
440	1.41E-03					
441	1.39E-03					
442	1.36E-03					
443	1.31E-03					
444	1.27E-03					
445	1.24E-03					
446	1.16E-03					
447	1.12E-03					
448	1.07E-03					
449	1.04E-03					
450	1.00E-03					
451	9.61E-04					
452	9.20E-04					
453	8.89E-04					
454	8.69E-04					
455	8.41E-04					
456	8.16E-04					
457	8.04E-04					
458	7.74E-04					
459	7.70E-04					
460	7.41E-04					
461	7.50E-04					
462	7.38E-04					
463	7.12E-04					
464	7.12E-04					
465	6.96E-04					
466	6.96E-04					
467	6.82E-04					
468	6.73E-04					
469	6.77E-04					
470	6.63E-04					
471	6.50E-04					
472	6.42E-04					
473	6.44E-04					
474	6.36E-04					
475	6.38E-04					
476	6.40E-04					
477	6.18E-04					
478	6.14E-04					
479	6.09E-04					
480	6.03E-04					
481	6.01E-04					
482	5.90E-04					
483	5.88E-04					
484	5.88E-04					
485	5.95E-04					
486	6.16E-04					
487	6.38E-04					
488	6.46E-04					
489	6.58E-04					
490	6.70E-04					
491	6.84E-04					
492	6.96E-04					
493	7.06E-04					
494	7.13E-04					
495	7.17E-04					
496	7.25E-04					
497	7.48E-04					
498	7.67E-04					
499	7.71E-04					
500	7.78E-04					
501	7.82E-04					
502	7.91E-04					
503	7.94E-04					
504	7.92E-04					
505	8.02E-04					
506	8.05E-04					
507	8.02E-04					
508	8.09E-04					
509	8.09E-04					
510	8.12E-04					
511	8.15E-04					
512	8.24E-04					
513	8.39E-04					
514	8.61E-04					
515	8.66E-04					
516	8.77E-04					
517	8.91E-04					
518	8.93E-04					
519	8.89E-04					
520	8.83E-04					
521	8.80E-04					
522	8.97E-04					
