OLIS-3D-ASCII	SySl1107						
565	1.95E-03						
566	1.96E-03						
567	1.97E-03						
568	1.98E-03						
569	1.96E-03						
570	1.93E-03						
571	1.89E-03						
572	1.83E-03						
573	1.76E-03						
574	1.68E-03						
575	1.57E-03						
576	1.49E-03						
577	1.38E-03						
578	1.27E-03						
579	1.17E-03						
580	1.07E-03						
581	9.78E-04						
582	9.05E-04						
583	8.47E-04						
584	7.83E-04						
585	7.34E-04						
586	6.90E-04						
587	6.48E-04						
588	6.26E-04						
589	5.99E-04						
590	5.88E-04						
591	5.62E-04						
592	5.42E-04						
593	5.32E-04						
594	5.32E-04						
595	5.25E-04						
596	5.12E-04						
597	4.95E-04						
598	4.87E-04						
599	4.75E-04						
600	4.76E-04						
601	4.83E-04						
602	4.93E-04						
603	4.83E-04						
604	4.85E-04						
605	4.97E-04						
606	5.06E-04						
607	5.07E-04						
608	5.10E-04						
609	5.11E-04						
610	5.07E-04						
611	5.10E-04						
612	5.13E-04						
613	5.25E-04						
614	5.38E-04						
615	5.36E-04						
616	5.53E-04						
617	5.64E-04						
618	5.49E-04						
619	5.71E-04						
620	5.68E-04						
621	5.64E-04						
622	5.65E-04						
623	5.64E-04						
624	5.45E-04						
625	5.47E-04						
626	5.49E-04						
627	5.46E-04						
628	5.48E-04						
629	5.57E-04						
630	5.47E-04						
631	5.70E-04						
632	5.55E-04						
633	5.55E-04						
634	5.65E-04						
635	5.55E-04						
636	5.37E-04						
637	5.38E-04						
638	5.43E-04						
639	5.42E-04						
640	5.34E-04						
641	5.39E-04						
642	5.30E-04						
643	5.20E-04						
644	5.08E-04						
645	5.11E-04						
646	5.10E-04						
647	5.01E-04						
648	4.92E-04						
649	4.99E-04						
650	5.08E-04						
651	5.19E-04						
652	5.33E-04						
653	5.52E-04						
654	5.79E-04						
655	6.00E-04						
656	6.44E-04						
657	6.76E-04						
658	7.08E-04						
659	7.25E-04						
660	7.67E-04						
661	8.07E-04						
662	8.50E-04						
663	9.09E-04						
664	9.49E-04						
665	9.80E-04						
666	1.04E-03						
667	1.09E-03						
668	1.16E-03						
669	1.21E-03						
670	1.24E-03						
671	1.32E-03						
672	1.39E-03						
673	1.45E-03						
674	1.50E-03						
675	1.55E-03						
676	1.58E-03						
677	1.61E-03						
678	1.69E-03						
679	1.74E-03						
680	1.76E-03						
681	1.77E-03						
682	1.73E-03						
683	1.70E-03						
684	1.63E-03						
685	1.53E-03						
686	1.42E-03						
687	1.31E-03						
688	1.22E-03						
689	1.14E-03						
690	1.09E-03						
691	1.01E-03						
692	9.28E-04						
693	8.48E-04						
694	7.54E-04						
695	6.69E-04						
696	5.43E-04						
697	5.48E-04						
698	4.97E-04						
699	5.18E-04						
700	5.65E-04						
701	5.96E-04						
702	5.30E-04						
703	5.11E-04						
704	5.38E-04						
705	5.10E-04						
706	5.04E-04						
707	5.35E-04						
708	6.18E-04						
709	7.68E-04						
710	9.99E-04						
