OLIS-3D-ASCII	SySl1139						
668	1.79E-03						
669	1.87E-03						
670	1.93E-03						
671	2.01E-03						
672	2.07E-03						
673	2.14E-03						
674	2.21E-03						
675	2.28E-03						
676	2.35E-03						
677	2.43E-03						
678	2.49E-03						
679	2.56E-03						
680	2.61E-03						
681	2.61E-03						
682	2.55E-03						
683	2.49E-03						
684	2.37E-03						
685	2.24E-03						
686	2.09E-03						
687	1.93E-03						
688	1.76E-03						
689	1.64E-03						
690	1.51E-03						
691	1.34E-03						
692	1.23E-03						
693	1.06E-03						
694	9.16E-04						
695	7.78E-04						
696	6.49E-04						
697	5.36E-04						
698	4.57E-04						
699	3.80E-04						
700	2.81E-04						
701	2.64E-04						
702	2.38E-04						
703	2.39E-04						
704	1.56E-04						
705	1.01E-04						
706	6.30E-05						
707	5.24E-05						
708	7.89E-05						
709	1.53E-04						
710	2.83E-04						
