OLIS-3D-ASCII	SySl1107						
375	3.05E-03						
376	2.93E-03						
377	2.87E-03						
378	2.87E-03						
379	2.90E-03						
380	2.96E-03						
381	3.03E-03						
382	3.08E-03						
383	3.07E-03						
384	3.09E-03						
385	3.09E-03						
386	3.00E-03						
387	2.91E-03						
388	2.92E-03						
389	2.90E-03						
390	2.95E-03						
391	2.98E-03						
392	3.03E-03						
393	3.12E-03						
394	3.16E-03						
395	3.16E-03						
396	3.14E-03						
397	3.17E-03						
398	3.17E-03						
399	3.18E-03						
400	3.17E-03						
401	3.25E-03						
402	3.26E-03						
403	3.32E-03						
404	3.40E-03						
405	3.46E-03						
406	3.52E-03						
407	3.57E-03						
408	3.63E-03						
409	3.69E-03						
410	3.76E-03						
411	3.82E-03						
412	3.87E-03						
413	3.94E-03						
414	4.01E-03						
415	4.08E-03						
416	4.16E-03						
417	4.22E-03						
418	4.24E-03						
419	4.25E-03						
420	4.27E-03						
421	4.27E-03						
422	4.30E-03						
423	4.32E-03						
424	4.33E-03						
425	4.36E-03						
426	4.40E-03						
427	4.44E-03						
428	4.47E-03						
429	4.53E-03						
430	4.55E-03						
431	4.60E-03						
432	4.65E-03						
433	4.68E-03						
434	4.72E-03						
435	4.73E-03						
436	4.74E-03						
437	4.73E-03						
438	4.72E-03						
439	4.69E-03						
440	4.63E-03						
441	4.58E-03						
442	4.50E-03						
443	4.44E-03						
444	4.34E-03						
445	4.23E-03						
446	4.11E-03						
447	3.97E-03						
448	3.86E-03						
449	3.74E-03						
450	3.62E-03						
451	3.51E-03						
452	3.42E-03						
453	3.35E-03						
454	3.30E-03						
455	3.25E-03						
456	3.21E-03						
457	3.15E-03						
458	3.10E-03						
459	3.06E-03						
460	3.02E-03						
461	2.99E-03						
462	2.95E-03						
463	2.94E-03						
464	2.92E-03						
465	2.91E-03						
466	2.87E-03						
467	2.83E-03						
468	2.79E-03						
469	2.73E-03						
470	2.67E-03						
471	2.63E-03						
472	2.58E-03						
473	2.54E-03						
474	2.49E-03						
475	2.47E-03						
476	2.43E-03						
477	2.39E-03						
478	2.37E-03						
479	2.36E-03						
480	2.36E-03						
481	2.35E-03						
482	2.37E-03						
483	2.39E-03						
484	2.40E-03						
485	2.42E-03						
486	2.44E-03						
487	2.47E-03						
488	2.49E-03						
489	2.51E-03						
490	2.54E-03						
491	2.55E-03						
492	2.59E-03						
493	2.60E-03						
494	2.62E-03						
495	2.64E-03						
496	2.64E-03						
497	2.64E-03						
498	2.66E-03						
499	2.67E-03						
500	2.66E-03						
501	2.65E-03						
502	2.63E-03						
503	2.60E-03						
504	2.59E-03						
505	2.56E-03						
506	2.54E-03						
507	2.53E-03						
508	2.51E-03						
509	2.49E-03						
510	2.48E-03						
511	2.48E-03						
512	2.47E-03						
513	2.46E-03						
514	2.44E-03						
515	2.41E-03						
516	2.39E-03						
517	2.36E-03						
518	2.34E-03						
519	2.33E-03						
520	2.33E-03						
521	2.32E-03						
522	2.33E-03						
523	2.34E-03						
524	2.36E-03						
525	2.38E-03						
526	2.38E-03						
527	2.39E-03						
528	2.41E-03						
529	2.43E-03						
530	2.46E-03						
531	2.49E-03						
532	2.51E-03						
533	2.53E-03						
534	2.55E-03						
535	2.56E-03						
536	2.59E-03						
537	2.61E-03						
538	2.62E-03						
539	2.64E-03						
540	2.65E-03						
541	2.68E-03						
542	2.71E-03						
543	2.74E-03						
544	2.78E-03						
545	2.82E-03						
546	2.86E-03						
547	2.90E-03						
548	2.93E-03						
549	2.96E-03						
550	2.98E-03						
551	3.01E-03						
552	3.03E-03						
553	3.05E-03						
554	3.09E-03						
555	3.12E-03						
556	3.17E-03						
557	3.21E-03						
558	3.25E-03						
559	3.29E-03						
560	3.32E-03						
561	3.38E-03						
562	3.44E-03						
563	3.49E-03						
564	3.52E-03						
565	3.55E-03						
566	3.59E-03						
567	3.60E-03						
568	3.59E-03						
569	3.56E-03						
570	3.52E-03						
571	3.44E-03						
572	3.35E-03						
573	3.23E-03						
574	3.09E-03						
575	2.93E-03						
576	2.75E-03						
577	2.57E-03						
578	2.38E-03						
579	2.20E-03						
580	2.02E-03						
581	1.87E-03						
582	1.73E-03						
583	1.60E-03						
584	1.50E-03						
585	1.40E-03						
586	1.32E-03						
587	1.26E-03						
588	1.19E-03						
589	1.14E-03						
590	1.11E-03						
591	1.07E-03						
592	1.04E-03						
593	1.02E-03						
594	9.92E-04						
595	9.68E-04						
596	9.53E-04						
597	9.40E-04						
598	9.35E-04						
599	9.27E-04						
600	9.13E-04						
601	9.26E-04						
602	9.34E-04						
603	9.29E-04						
604	9.40E-04						
605	9.40E-04						
606	9.37E-04						
607	9.48E-04						
608	9.56E-04						
609	9.68E-04						
610	9.78E-04						
611	9.89E-04						
612	9.98E-04						
613	1.02E-03						
614	1.03E-03						
615	1.03E-03						
616	1.03E-03						
617	1.03E-03						
618	1.05E-03						
619	1.06E-03						
620	1.07E-03						
621	1.08E-03						
622	1.08E-03						
623	1.08E-03						
624	1.08E-03						
625	1.09E-03						
626	1.09E-03						
627	1.09E-03						
628	1.07E-03						
629	1.08E-03						
630	1.06E-03						
631	1.05E-03						
632	1.06E-03						
633	1.04E-03						
634	1.03E-03						
635	1.02E-03						
636	1.00E-03						
637	9.98E-04						
638	9.58E-04						
639	9.53E-04						
640	9.46E-04						
641	9.40E-04						
642	9.44E-04						
643	9.65E-04						
644	9.83E-04						
645	9.86E-04						
646	9.74E-04						
647	9.83E-04						
648	9.77E-04						
649	9.81E-04						
650	9.56E-04						
651	9.77E-04						
652	9.96E-04						
653	1.02E-03						
654	1.09E-03						
655	1.16E-03						
656	1.22E-03						
657	1.26E-03						
658	1.33E-03						
659	1.43E-03						
660	1.50E-03						
661	1.60E-03						
662	1.67E-03						
663	1.76E-03						
664	1.86E-03						
665	1.97E-03						
666	2.08E-03						
667	2.18E-03						
668	2.30E-03						
669	2.43E-03						
670	2.58E-03						
671	2.71E-03						
672	2.82E-03						
673	2.94E-03						
674	3.04E-03						
675	3.13E-03						
676	3.20E-03						
677	3.28E-03						
678	3.35E-03						
679	3.41E-03						
680	3.47E-03						
681	3.47E-03						
682	3.44E-03						
683	3.35E-03						
684	3.23E-03						
685	3.08E-03						
686	2.91E-03						
687	2.72E-03						
688	2.54E-03						
689	2.36E-03						
690	2.20E-03						
691	2.03E-03						
692	1.88E-03						
693	1.72E-03						
694	1.60E-03						
695	1.40E-03						
696	1.29E-03						
697	1.16E-03						
698	1.04E-03						
699	9.20E-04						
700	8.78E-04						
701	8.25E-04						
702	8.62E-04						
703	8.06E-04						
704	7.87E-04						
705	7.71E-04						
706	7.52E-04						
707	7.27E-04						
708	6.93E-04						
709	6.47E-04						
710	5.86E-04						
