OLIS-3D-ASCII	SySl1029				
375	5.14E-03				
376	5.04E-03				
377	4.99E-03				
378	4.97E-03				
379	4.98E-03				
380	4.99E-03				
381	5.01E-03				
382	4.97E-03				
383	4.86E-03				
384	4.86E-03				
385	4.80E-03				
386	4.78E-03				
387	4.67E-03				
388	4.66E-03				
389	4.61E-03				
390	4.64E-03				
391	4.58E-03				
392	4.55E-03				
393	0.004523284				
394	4.45E-03				
395	4.40E-03				
396	4.42E-03				
397	4.38E-03				
398	4.38E-03				
399	0.00441031				
400	4.48E-03				
401	4.54E-03				
402	4.60E-03				
403	4.62E-03				
404	4.65E-03				
405	4.69E-03				
406	4.71E-03				
407	4.74E-03				
408	4.76E-03				
409	4.78E-03				
410	4.84E-03				
411	4.91E-03				
412	4.99E-03				
413	5.04E-03				
414	5.08E-03				
415	5.11E-03				
416	5.14E-03				
417	5.16E-03				
418	5.16E-03				
419	5.19E-03				
420	5.19E-03				
421	5.17E-03				
422	5.20E-03				
423	5.20E-03				
424	5.22E-03				
425	5.21E-03				
426	5.19E-03				
427	5.18E-03				
428	5.20E-03				
429	5.21E-03				
430	0.005216869				
431	5.25E-03				
432	5.27E-03				
433	5.30E-03				
434	5.33E-03				
435	5.35E-03				
436	5.38E-03				
437	5.36E-03				
438	5.33E-03				
439	5.30E-03				
440	5.22E-03				
441	5.14E-03				
442	5.05E-03				
443	4.91E-03				
444	4.78E-03				
445	4.65E-03				
446	4.50E-03				
447	4.35E-03				
448	4.19E-03				
449	4.04E-03				
450	3.90E-03				
451	3.76E-03				
452	3.63E-03				
453	3.52E-03				
454	3.43E-03				
455	3.32E-03				
456	3.25E-03				
457	3.18E-03				
458	3.14E-03				
459	3.09E-03				
460	3.06E-03				
461	3.04E-03				
462	3.01E-03				
463	2.97E-03				
464	2.93E-03				
465	2.88E-03				
466	2.82E-03				
467	2.76E-03				
468	2.70E-03				
469	2.63E-03				
470	2.58E-03				
471	2.54E-03				
472	2.50E-03				
473	2.46E-03				
474	2.41E-03				
475	2.36E-03				
476	2.32E-03				
477	2.29E-03				
478	2.26E-03				
479	2.25E-03				
480	2.24E-03				
481	2.23E-03				
482	2.23E-03				
483	2.23E-03				
484	2.23E-03				
485	2.22E-03				
486	2.21E-03				
487	2.21E-03				
488	2.21E-03				
489	2.22E-03				
490	2.24E-03				
491	2.25E-03				
492	2.25E-03				
493	2.25E-03				
494	2.25E-03				
495	0.002240708				
496	2.23E-03				
497	2.21E-03				
498	2.20E-03				
499	2.17E-03				
500	2.13E-03				
501	2.11E-03				
502	2.10E-03				
503	2.06E-03				
504	2.02E-03				
505	1.97E-03				
506	1.93E-03				
507	1.87E-03				
508	1.81E-03				
509	1.75E-03				
510	1.70E-03				
511	1.63E-03				
512	1.56E-03				
513	1.52E-03				
514	1.47E-03				
515	1.44E-03				
516	1.39E-03				
517	1.35E-03				
518	1.31E-03				
519	1.25E-03				
520	1.19E-03				
521	1.14E-03				
522	0.00108763				
523	1.03E-03				
524	9.78E-04				
525	9.38E-04				
526	8.87E-04				
527	8.52E-04				
528	8.14E-04				
529	7.93E-04				
530	7.78E-04				
531	7.61E-04				
532	7.48E-04				
533	7.29E-04				
534	7.20E-04				
535	7.12E-04				
536	6.98E-04				
537	6.88E-04				
538	6.60E-04				
539	6.55E-04				
540	6.33E-04				
541	6.29E-04				
542	6.25E-04				
543	6.13E-04				
544	6.09E-04				
545	5.99E-04				
546	6.12E-04				
547	6.15E-04				
548	6.32E-04				
549	6.38E-04				
550	6.40E-04				
551	6.53E-04				
552	6.53E-04				
553	6.65E-04				
554	6.70E-04				
555	6.70E-04				
556	6.83E-04				
557	6.89E-04				
558	7.08E-04				
559	7.14E-04				
560	7.32E-04				
561	7.35E-04				
562	7.53E-04				
563	7.65E-04				
564	7.71E-04				
565	7.76E-04				
566	7.99E-04				
567	8.12E-04				
568	8.36E-04				
569	8.54E-04				
570	8.70E-04				
571	8.89E-04				
572	9.13E-04				
573	9.37E-04				
574	9.71E-04				
575	9.81E-04				
576	9.99E-04				
577	1.03E-03				
578	1.06E-03				
579	1.09E-03				
580	1.13E-03				
581	1.15E-03				
582	1.18E-03				
583	1.20E-03				
584	1.23E-03				
585	1.25E-03				
586	1.26E-03				
587	1.25E-03				
588	1.27E-03				
589	1.27E-03				
590	1.27E-03				
591	1.29E-03				
592	1.30E-03				
593	0.001308293				
594	1.32E-03				
595	1.35E-03				
596	1.38E-03				
597	1.41E-03				
598	1.43E-03				
599	1.47E-03				
600	1.51E-03				
601	1.52E-03				
602	1.56E-03				
603	1.59E-03				
604	1.60E-03				
605	1.63E-03				
606	1.66E-03				
607	1.69E-03				
608	1.72E-03				
609	1.76E-03				
610	1.80E-03				
611	1.86E-03				
612	1.91E-03				
613	1.94E-03				
614	1.99E-03				
615	2.04E-03				
616	2.08E-03				
617	2.12E-03				
618	2.15E-03				
619	2.15E-03				
620	2.17E-03				
621	2.18E-03				
622	2.19E-03				
623	2.20E-03				
624	2.21E-03				
625	2.22E-03				
626	2.23E-03				
627	2.24E-03				
628	2.24E-03				
629	2.25E-03				
630	2.25E-03				
631	2.25E-03				
632	2.26E-03				
633	2.24E-03				
634	2.24E-03				
635	2.23E-03				
636	2.22E-03				
637	2.21E-03				
638	2.18E-03				
639	2.13E-03				
640	2.09E-03				
641	2.04E-03				
642	1.97E-03				
643	1.94E-03				
644	1.88E-03				
645	1.81E-03				
646	1.75E-03				
647	1.69E-03				
648	1.64E-03				
649	1.60E-03				
650	1.56E-03				
651	1.52E-03				
652	1.51E-03				
653	0.001488714				
654	1.47E-03				
655	1.50E-03				
656	1.53E-03				
657	1.56E-03				
658	1.59E-03				
659	1.64E-03				
660	1.69E-03				
661	1.78E-03				
662	1.90E-03				
663	2.01E-03				
664	2.12E-03				
665	2.24E-03				
666	2.38E-03				
667	2.55E-03				
668	2.70E-03				
669	2.80E-03				
670	2.90E-03				
671	0.003017276				
672	3.12E-03				
673	3.27E-03				
674	3.39E-03				
675	3.46E-03				
676	0.003541922				
677	3.64E-03				
678	0.003700515				
679	3.75E-03				
680	3.76E-03				
681	3.75E-03				
682	3.69E-03				
683	3.60E-03				
684	3.49E-03				
685	3.37E-03				
686	3.17E-03				
687	2.94E-03				
688	2.71E-03				
689	2.50E-03				
690	2.29E-03				
691	2.08E-03				
692	1.88E-03				
693	1.75E-03				
694	1.56E-03				
695	1.40E-03				
696	1.25E-03				
697	1.16E-03				
698	9.95E-04				
699	9.09E-04				
700	7.83E-04				
701	6.68E-04				
702	6.22E-04				
703	5.74E-04				
704	4.76E-04				
705	4.16E-04				
706	3.65E-04				
707	3.24E-04				
708	2.93E-04				
709	2.72E-04				
710	2.63E-04				
