OLIS-3D-ASCII	SySl1082							
375	1.04E-03							
376	1.09E-03							
377	1.13E-03							
378	1.16E-03							
379	1.18E-03							
380	1.18E-03							
381	1.19E-03							
382	1.23E-03							
383	1.22E-03							
384	1.17E-03							
385	1.20E-03							
386	1.21E-03							
387	1.18E-03							
388	1.17E-03							
389	1.22E-03							
390	1.25E-03							
391	1.17E-03							
392	1.18E-03							
393	1.13E-03							
394	1.12E-03							
395	1.10E-03							
396	1.11E-03							
397	0.001145347							
398	1.14E-03							
399	1.15E-03							
400	1.11E-03							
401	1.09E-03							
402	1.10E-03							
403	1.06E-03							
404	1.07E-03							
405	1.04E-03							
406	1.06E-03							
407	1.11E-03							
408	1.16E-03							
409	1.20E-03							
410	1.22E-03							
411	1.26E-03							
412	1.25E-03							
413	1.25E-03							
414	1.27E-03							
415	1.23E-03							
416	1.22E-03							
417	1.22E-03							
418	1.22E-03							
419	1.25E-03							
420	1.26E-03							
421	1.28E-03							
422	1.28E-03							
423	1.31E-03							
424	1.31E-03							
425	1.31E-03							
426	1.32E-03							
427	1.29E-03							
428	1.29E-03							
429	1.30E-03							
430	1.30E-03							
431	1.31E-03							
432	1.32E-03							
433	1.33E-03							
434	1.31E-03							
435	1.32E-03							
436	1.31E-03							
437	1.31E-03							
438	1.29E-03							
439	1.28E-03							
440	1.25E-03							
441	1.23E-03							
442	1.23E-03							
443	1.22E-03							
444	1.20E-03							
445	1.17E-03							
446	1.13E-03							
447	1.08E-03							
448	1.04E-03							
449	1.00E-03							
450	9.49E-04							
451	9.13E-04							
452	8.57E-04							
453	8.36E-04							
454	8.31E-04							
455	8.24E-04							
456	7.98E-04							
457	7.76E-04							
458	7.65E-04							
459	7.34E-04							
460	7.06E-04							
461	6.79E-04							
462	6.59E-04							
463	6.48E-04							
464	6.39E-04							
465	6.41E-04							
466	6.49E-04							
467	6.43E-04							
468	6.45E-04							
469	6.46E-04							
470	6.33E-04							
471	6.03E-04							
472	5.77E-04							
473	5.62E-04							
474	5.59E-04							
475	5.40E-04							
476	5.31E-04							
477	5.27E-04							
478	5.19E-04							
479	5.01E-04							
480	5.07E-04							
481	5.20E-04							
482	5.19E-04							
483	5.13E-04							
484	5.07E-04							
485	5.10E-04							
486	5.21E-04							
487	5.17E-04							
488	5.24E-04							
489	5.31E-04							
490	5.26E-04							
491	5.32E-04							
492	5.40E-04							
493	5.44E-04							
494	5.38E-04							
495	5.33E-04							
496	5.35E-04							
497	5.29E-04							
498	5.27E-04							
499	5.32E-04							
500	5.38E-04							
501	5.41E-04							
502	5.35E-04							
503	5.32E-04							
504	5.17E-04							
505	5.05E-04							
506	4.93E-04							
507	4.89E-04							
508	4.89E-04							
509	4.69E-04							
510	4.59E-04							
511	4.52E-04							
512	4.42E-04							
513	4.28E-04							
514	4.17E-04							
515	4.03E-04							
516	3.89E-04							
517	3.62E-04							
518	3.41E-04							
519	3.31E-04							
520	3.25E-04							
521	3.07E-04							
522	2.86E-04							
523	2.87E-04							
524	2.79E-04							
525	2.81E-04							
526	2.81E-04							
527	2.77E-04							
528	2.78E-04							
529	2.57E-04							
530	2.46E-04							
531	2.41E-04							
