OLIS-3D-ASCII	SySl1198			
375	2.63E-03			
376	2.59E-03			
377	2.59E-03			
378	2.61E-03			
379	2.65E-03			
380	2.70E-03			
381	2.75E-03			
382	2.79E-03			
383	2.74E-03			
384	2.67E-03			
385	2.58E-03			
386	2.48E-03			
387	2.37E-03			
388	2.21E-03			
389	2.18E-03			
390	2.18E-03			
391	2.21E-03			
392	2.24E-03			
393	2.22E-03			
394	2.26E-03			
395	2.20E-03			
396	2.15E-03			
397	2.12E-03			
398	2.02E-03			
399	1.91E-03			
400	1.87E-03			
401	1.90E-03			
402	1.89E-03			
403	1.90E-03			
404	1.92E-03			
405	1.93E-03			
406	1.95E-03			
407	1.93E-03			
408	1.92E-03			
409	1.96E-03			
410	1.92E-03			
411	1.91E-03			
412	1.92E-03			
413	1.92E-03			
414	1.88E-03			
415	1.85E-03			
416	1.81E-03			
417	1.79E-03			
418	1.76E-03			
419	1.75E-03			
420	1.74E-03			
421	1.75E-03			
422	1.74E-03			
423	1.75E-03			
424	1.74E-03			
425	1.74E-03			
426	1.72E-03			
427	1.70E-03			
428	1.70E-03			
429	1.70E-03			
430	1.70E-03			
431	1.70E-03			
432	1.69E-03			
433	1.71E-03			
434	1.72E-03			
435	1.72E-03			
436	1.69E-03			
437	1.67E-03			
438	1.64E-03			
439	1.64E-03			
440	1.65E-03			
441	1.60E-03			
442	1.56E-03			
443	1.53E-03			
444	1.50E-03			
445	1.49E-03			
446	1.46E-03			
447	1.40E-03			
448	1.36E-03			
449	1.32E-03			
450	1.29E-03			
451	1.27E-03			
452	1.24E-03			
453	1.19E-03			
454	1.17E-03			
455	1.14E-03			
456	1.13E-03			
457	1.11E-03			
458	1.10E-03			
459	1.08E-03			
460	1.07E-03			
461	1.05E-03			
462	1.04E-03			
463	1.01E-03			
464	1.00E-03			
465	9.91E-04			
466	9.72E-04			
467	9.53E-04			
468	9.37E-04			
469	9.20E-04			
470	9.13E-04			
471	8.96E-04			
472	8.87E-04			
473	8.88E-04			
474	8.75E-04			
475	8.60E-04			
476	8.57E-04			
477	8.37E-04			
478	8.18E-04			
479	7.93E-04			
480	7.72E-04			
481	7.67E-04			
482	7.68E-04			
483	7.64E-04			
484	7.73E-04			
485	7.84E-04			
486	7.77E-04			
487	7.87E-04			
488	7.93E-04			
489	7.94E-04			
490	7.94E-04			
491	7.85E-04			
492	7.88E-04			
493	8.05E-04			
494	8.09E-04			
495	8.06E-04			
496	8.06E-04			
497	8.08E-04			
498	7.98E-04			
499	7.98E-04			
500	7.92E-04			
501	7.84E-04			
502	7.64E-04			
503	7.50E-04			
504	7.44E-04			
505	7.27E-04			
506	7.00E-04			
507	7.00E-04			
508	6.77E-04			
509	6.54E-04			
510	6.42E-04			
511	6.32E-04			
512	6.18E-04			
513	6.11E-04			
514	5.96E-04			
515	5.85E-04			
516	5.62E-04			
517	5.31E-04			
518	5.10E-04			
519	4.93E-04			
520	4.59E-04			
521	4.42E-04			
522	4.33E-04			
523	4.23E-04			
524	4.14E-04			
525	4.06E-04			
526	3.96E-04			
527	3.90E-04			
528	3.76E-04			
529	3.70E-04			
530	3.53E-04			
531	3.29E-04			
532	3.24E-04			
533	3.00E-04			
534	2.82E-04			
535	2.88E-04			
536	2.97E-04			
537	2.97E-04			
538	3.00E-04			
539	3.13E-04			
540	3.18E-04			
541	3.19E-04			
542	3.01E-04			
543	2.88E-04			
544	2.86E-04			
545	2.63E-04			
546	2.75E-04			
547	2.93E-04			
548	2.95E-04			
549	3.00E-04			
550	3.15E-04			
551	3.36E-04			
552	3.51E-04			
553	3.54E-04			
554	3.52E-04			
555	3.61E-04			
556	3.55E-04			
557	3.64E-04			
558	3.78E-04			
559	3.84E-04			
560	3.82E-04			
561	3.85E-04			
562	3.93E-04			
563	3.99E-04			
564	4.03E-04			
565	4.02E-04			
566	4.12E-04			
567	4.25E-04			
568	4.30E-04			
569	4.54E-04			
570	4.67E-04			
571	4.98E-04			
572	5.07E-04			
573	5.09E-04			
574	5.06E-04			
575	5.12E-04			
576	5.01E-04			
577	5.09E-04			
578	5.16E-04			
579	5.26E-04			
580	5.18E-04			
581	5.30E-04			
582	5.34E-04			
583	5.51E-04			
584	5.62E-04			
585	5.70E-04			
586	5.74E-04			
587	5.80E-04			
588	5.72E-04			
589	5.87E-04			
590	5.83E-04			
591	5.83E-04			
592	5.73E-04			
593	5.84E-04			
594	5.87E-04			
595	5.99E-04			
596	6.17E-04			
