OLIS-3D-ASCII	SySl1023		
375	2.66E-02		
376	2.68E-02		
377	2.70E-02		
378	0.027229562		
379	2.75E-02		
380	2.77E-02		
381	2.78E-02		
382	0.027887897		
383	2.78E-02		
384	2.76E-02		
385	2.75E-02		
386	2.72E-02		
387	2.71E-02		
388	2.69E-02		
389	2.68E-02		
390	0.026659469		
391	2.66E-02		
392	2.66E-02		
393	2.66E-02		
394	2.65E-02		
395	2.65E-02		
396	2.66E-02		
397	2.67E-02		
398	2.68E-02		
399	2.71E-02		
400	2.73E-02		
401	2.76E-02		
402	2.79E-02		
403	2.84E-02		
404	2.88E-02		
405	2.94E-02		
406	2.99E-02		
407	3.05E-02		
408	3.11E-02		
409	3.18E-02		
410	3.25E-02		
411	3.31E-02		
412	3.37E-02		
413	3.43E-02		
414	3.48E-02		
415	3.53E-02		
416	3.58E-02		
417	3.62E-02		
418	3.66E-02		
419	3.70E-02		
420	0.037397263		
421	0.037767518		
422	3.80E-02		
423	3.83E-02		
424	0.038529845		
425	3.88E-02		
426	3.91E-02		
427	3.95E-02		
428	3.99E-02		
429	4.04E-02		
430	4.09E-02		
431	4.16E-02		
432	4.22E-02		
433	4.28E-02		
434	4.34E-02		
435	4.40E-02		
436	4.43E-02		
437	4.47E-02		
438	0.044875273		
439	4.49E-02		
440	4.48E-02		
441	4.44E-02		
442	4.39E-02		
443	4.33E-02		
444	4.25E-02		
445	4.14E-02		
446	4.03E-02		
447	3.91E-02		
448	3.79E-02		
449	3.68E-02		
450	3.57E-02		
451	3.47E-02		
452	0.033685177		
453	3.28E-02		
454	3.21E-02		
455	3.15E-02		
456	3.10E-02		
457	3.05E-02		
458	3.01E-02		
459	2.96E-02		
460	2.93E-02		
461	2.90E-02		
462	2.88E-02		
463	2.85E-02		
464	2.83E-02		
465	2.80E-02		
466	2.78E-02		
467	0.027595076		
468	2.74E-02		
469	2.72E-02		
470	2.70E-02		
471	2.68E-02		
472	2.67E-02		
473	2.66E-02		
474	2.65E-02		
475	2.65E-02		
476	2.65E-02		
477	2.65E-02		
478	2.66E-02		
479	0.02664094		
480	2.67E-02		
481	2.68E-02		
482	2.69E-02		
483	2.71E-02		
484	2.72E-02		
485	2.72E-02		
486	2.73E-02		
487	2.73E-02		
488	2.73E-02		
489	2.72E-02		
490	2.71E-02		
491	2.70E-02		
492	2.68E-02		
493	2.66E-02		
494	2.64E-02		
495	2.61E-02		
496	0.025821543		
497	2.55E-02		
498	2.52E-02		
499	2.48E-02		
500	2.45E-02		
501	2.41E-02		
502	2.38E-02		
503	2.34E-02		
504	2.30E-02		
505	2.26E-02		
506	2.23E-02		
507	2.19E-02		
508	2.15E-02		
509	2.12E-02		
510	2.09E-02		
511	2.07E-02		
512	2.04E-02		
513	2.02E-02		
514	2.00E-02		
515	1.98E-02		
516	1.96E-02		
517	1.94E-02		
518	1.92E-02		
519	1.89E-02		
520	1.86E-02		
521	1.83E-02		
522	1.80E-02		
523	1.76E-02		
524	1.72E-02		
525	1.68E-02		
526	1.63E-02		
527	1.59E-02		
528	1.53E-02		
529	1.48E-02		
530	0.014243618		
531	1.37E-02		
532	1.32E-02		
533	1.26E-02		
534	1.21E-02		
535	1.15E-02		
536	1.10E-02		
537	1.05E-02		
538	9.97E-03		
539	9.49E-03		
540	9.03E-03		
541	8.58E-03		
542	8.17E-03		
543	7.81E-03		
544	7.47E-03		
545	7.14E-03		
546	6.84E-03		
547	6.58E-03		
548	6.36E-03		
549	6.15E-03		
550	5.97E-03		
551	5.82E-03		
552	5.70E-03		
553	5.59E-03		
554	5.53E-03		
555	5.47E-03		
556	5.43E-03		
557	5.40E-03		
558	5.39E-03		
559	5.39E-03		
560	5.41E-03		
561	5.44E-03		
562	5.48E-03		
563	5.53E-03		
564	5.61E-03		
565	5.71E-03		
566	5.82E-03		
567	5.94E-03		
568	6.06E-03		
569	6.20E-03		
570	6.34E-03		
571	6.48E-03		
572	6.63E-03		
573	6.76E-03		
574	6.90E-03		
575	7.04E-03		
576	7.19E-03		
577	7.34E-03		
578	7.47E-03		
579	7.62E-03		
580	7.75E-03		
581	0.00788779		
582	8.03E-03		
583	8.16E-03		
584	8.29E-03		
585	8.41E-03		
586	8.55E-03		
587	8.67E-03		
588	8.79E-03		
589	8.91E-03		
590	9.01E-03		
591	9.13E-03		
592	9.21E-03		
593	9.32E-03		
594	9.44E-03		
595	9.54E-03		
596	9.62E-03		
597	9.71E-03		
598	9.84E-03		
599	9.95E-03		
600	0.010079071		
601	1.02E-02		
602	1.04E-02		
603	1.06E-02		
604	1.08E-02		
605	0.011034847		
606	1.13E-02		
607	1.15E-02		
608	1.18E-02		
609	1.21E-02		
610	1.25E-02		
611	1.28E-02		
612	1.32E-02		
613	0.013549353		
614	1.39E-02		
615	1.43E-02		
616	0.014603022		
617	1.49E-02		
618	1.53E-02		
619	1.56E-02		
620	1.59E-02		
621	1.61E-02		
622	1.64E-02		
623	1.66E-02		
624	1.68E-02		
625	1.69E-02		
626	0.016979672		
627	1.70E-02		
628	1.70E-02		
629	1.70E-02		
630	1.70E-02		
631	1.69E-02		
632	1.68E-02		
633	1.66E-02		
634	1.65E-02		
635	1.63E-02		
636	0.016147651		
637	1.59E-02		
638	1.56E-02		
639	1.54E-02		
640	1.51E-02		
641	1.48E-02		
642	1.45E-02		
643	1.42E-02		
644	1.40E-02		
645	1.37E-02		
646	0.013501659		
647	1.33E-02		
648	1.31E-02		
649	1.30E-02		
650	1.29E-02		
651	0.012852884		
652	1.28E-02		
653	1.29E-02		
654	1.30E-02		
655	1.32E-02		
656	1.35E-02		
657	1.39E-02		
658	1.43E-02		
659	1.49E-02		
660	1.55E-02		
661	1.63E-02		
662	1.71E-02		
663	1.81E-02		
664	1.91E-02		
665	2.02E-02		
666	2.13E-02		
667	2.25E-02		
668	2.36E-02		
669	2.47E-02		
670	2.56E-02		
671	2.66E-02		
672	2.76E-02		
673	2.86E-02		
674	2.95E-02		
675	3.04E-02		
676	3.13E-02		
677	3.21E-02		
678	3.29E-02		
679	3.35E-02		
680	3.39E-02		
681	3.40E-02		
682	3.38E-02		
683	3.33E-02		
684	3.25E-02		
685	3.15E-02		
686	3.00E-02		
687	2.83E-02		
688	2.64E-02		
689	2.46E-02		
690	0.022808087		
691	2.10E-02		
692	1.93E-02		
693	1.76E-02		
694	1.62E-02		
695	1.48E-02		
696	0.013585015		
697	1.25E-02		
698	1.15E-02		
699	1.07E-02		
700	1.00E-02		
701	9.48E-03		
702	8.96E-03		
703	8.41E-03		
704	7.87E-03		
705	7.37E-03		
706	6.89E-03		
707	6.45E-03		
708	6.03E-03		
709	5.63E-03		
710	5.26E-03		
