OLIS-3D-ASCII	SySl1020	
375	1.76E-02	
376	1.79E-02	
377	1.83E-02	
378	1.85E-02	
379	1.88E-02	
380	1.90E-02	
381	1.92E-02	
382	1.93E-02	
383	1.95E-02	
384	1.96E-02	
385	1.95E-02	
386	1.94E-02	
387	0.019432541	
388	1.94E-02	
389	1.94E-02	
390	1.94E-02	
391	1.95E-02	
392	1.95E-02	
393	1.96E-02	
394	1.98E-02	
395	2.00E-02	
396	2.01E-02	
397	2.03E-02	
398	2.05E-02	
399	2.08E-02	
400	2.10E-02	
401	2.13E-02	
402	2.15E-02	
403	2.19E-02	
404	0.022284978	
405	2.27E-02	
406	2.32E-02	
407	0.023805988	
408	2.44E-02	
409	2.51E-02	
410	2.57E-02	
411	2.63E-02	
412	2.69E-02	
413	2.74E-02	
414	2.78E-02	
415	2.82E-02	
416	2.87E-02	
417	2.90E-02	
418	2.93E-02	
419	2.96E-02	
420	3.00E-02	
421	3.02E-02	
422	3.05E-02	
423	3.08E-02	
424	3.10E-02	
425	3.13E-02	
426	3.17E-02	
427	3.21E-02	
428	3.25E-02	
429	3.29E-02	
430	3.33E-02	
431	3.38E-02	
432	0.034271141	
433	3.47E-02	
434	3.52E-02	
435	3.56E-02	
436	3.60E-02	
437	3.62E-02	
438	3.63E-02	
439	3.64E-02	
440	0.036235957	
441	3.59E-02	
442	3.55E-02	
443	3.49E-02	
444	3.42E-02	
445	0.033395569	
446	3.25E-02	
447	3.15E-02	
448	3.06E-02	
449	0.02966981	
450	2.88E-02	
451	0.028041078	
452	2.74E-02	
453	2.67E-02	
454	2.62E-02	
455	2.57E-02	
456	2.54E-02	
457	2.50E-02	
458	2.46E-02	
459	2.44E-02	
460	2.41E-02	
461	2.39E-02	
462	2.37E-02	
463	2.35E-02	
464	2.33E-02	
465	2.31E-02	
466	2.28E-02	
467	2.26E-02	
468	2.24E-02	
469	0.022281648	
470	2.22E-02	
471	2.20E-02	
472	2.20E-02	
473	2.19E-02	
474	2.19E-02	
475	2.19E-02	
476	2.19E-02	
477	2.19E-02	
478	2.20E-02	
479	2.20E-02	
480	2.21E-02	
481	2.22E-02	
482	2.23E-02	
483	2.24E-02	
484	2.24E-02	
485	2.25E-02	
486	2.25E-02	
487	2.25E-02	
488	2.25E-02	
489	2.24E-02	
490	2.23E-02	
491	2.22E-02	
492	2.21E-02	
493	2.19E-02	
494	2.17E-02	
495	2.15E-02	
496	2.12E-02	
497	2.09E-02	
498	2.06E-02	
499	2.03E-02	
500	2.00E-02	
501	1.97E-02	
502	1.94E-02	
503	1.91E-02	
504	1.88E-02	
505	1.86E-02	
506	0.018306029	
507	0.018069118	
508	1.78E-02	
509	0.0175601	
510	1.74E-02	
511	1.72E-02	
512	0.016996732	
513	1.68E-02	
514	1.67E-02	
515	1.65E-02	
516	1.64E-02	
517	1.62E-02	
518	1.60E-02	
519	1.58E-02	
520	1.56E-02	
521	1.53E-02	
522	1.50E-02	
523	0.014666597	
524	1.43E-02	
525	1.39E-02	
526	1.34E-02	
527	1.30E-02	
528	1.25E-02	
529	1.20E-02	
530	1.15E-02	
531	1.10E-02	
532	1.05E-02	
533	9.99E-03	
534	9.47E-03	
535	8.97E-03	
536	8.46E-03	
537	7.95E-03	
538	7.46E-03	
539	7.00E-03	
540	6.56E-03	
541	6.15E-03	
542	5.76E-03	
543	5.41E-03	
544	5.08E-03	
545	4.77E-03	
546	4.50E-03	
547	4.25E-03	
548	3.99E-03	
549	3.78E-03	
550	3.57E-03	
551	3.40E-03	
552	3.24E-03	
553	3.10E-03	
554	2.97E-03	
555	2.85E-03	
556	2.76E-03	
557	2.67E-03	
558	2.61E-03	
559	2.55E-03	
560	0.002520866	
561	2.50E-03	
562	2.47E-03	
563	2.46E-03	
564	2.46E-03	
565	2.47E-03	
566	2.47E-03	
567	2.49E-03	
568	2.51E-03	
569	2.54E-03	
570	2.58E-03	
571	2.63E-03	
572	2.69E-03	
573	2.74E-03	
574	2.79E-03	
575	2.87E-03	
576	2.96E-03	
577	3.02E-03	
578	3.09E-03	
579	3.15E-03	
580	3.21E-03	
581	3.29E-03	
582	3.34E-03	
583	3.39E-03	
584	3.44E-03	
585	3.48E-03	
586	3.53E-03	
587	3.60E-03	
588	3.65E-03	
589	3.68E-03	
590	3.72E-03	
591	3.75E-03	
592	3.79E-03	
593	3.83E-03	
594	3.84E-03	
595	3.86E-03	
596	3.88E-03	
597	3.89E-03	
598	3.91E-03	
599	3.93E-03	
600	3.95E-03	
601	3.98E-03	
602	4.02E-03	
603	4.08E-03	
604	4.15E-03	
605	4.25E-03	
606	4.35E-03	
607	4.48E-03	
608	4.61E-03	
609	4.75E-03	
610	4.91E-03	
611	5.05E-03	
612	5.19E-03	
613	5.34E-03	
614	5.50E-03	
615	5.65E-03	
616	5.78E-03	
617	5.92E-03	
618	6.05E-03	
619	6.17E-03	
620	6.28E-03	
621	6.40E-03	
622	6.51E-03	
623	6.59E-03	
624	6.67E-03	
625	6.76E-03	
626	6.86E-03	
627	0.006886402	
628	6.92E-03	
629	6.95E-03	
630	6.95E-03	
631	6.93E-03	
632	6.93E-03	
633	6.91E-03	
634	6.89E-03	
635	6.86E-03	
636	6.82E-03	
637	6.78E-03	
638	6.72E-03	
639	6.65E-03	
640	6.59E-03	
641	6.53E-03	
642	6.48E-03	
643	6.45E-03	
644	6.44E-03	
645	6.45E-03	
646	6.49E-03	
647	6.54E-03	
648	6.61E-03	
649	6.70E-03	
650	6.84E-03	
651	7.02E-03	
652	7.22E-03	
653	7.47E-03	
654	7.76E-03	
655	8.11E-03	
656	8.51E-03	
657	9.00E-03	
658	9.53E-03	
659	1.01E-02	
660	1.08E-02	
661	1.16E-02	
662	1.25E-02	
663	1.34E-02	
664	1.44E-02	
665	1.54E-02	
666	1.65E-02	
667	1.75E-02	
668	1.86E-02	
669	1.95E-02	
670	2.04E-02	
671	2.13E-02	
672	2.21E-02	
673	2.30E-02	
674	2.37E-02	
675	2.44E-02	
676	2.51E-02	
677	2.57E-02	
678	0.026358652	
679	2.69E-02	
680	2.72E-02	
681	2.72E-02	
682	2.70E-02	
683	2.65E-02	
684	2.58E-02	
685	2.48E-02	
686	0.023507117	
687	2.20E-02	
688	0.020467644	
689	1.89E-02	
690	1.74E-02	
691	1.60E-02	
692	1.46E-02	
693	1.33E-02	
694	1.21E-02	
695	1.10E-02	
696	1.01E-02	
697	9.25E-03	
698	8.48E-03	
699	7.83E-03	
700	7.33E-03	
701	6.83E-03	
702	6.40E-03	
703	6.04E-03	
704	5.68E-03	
705	5.33E-03	
706	4.99E-03	
707	4.69E-03	
708	4.40E-03	
709	4.14E-03	
710	3.91E-03	
