OLIS-3D-ASCII	SySl1112	
592	3.36E-03	
593	3.40E-03	
594	3.43E-03	
595	3.46E-03	
596	3.48E-03	
597	3.51E-03	
598	3.54E-03	
599	3.58E-03	
600	3.62E-03	
601	3.67E-03	
602	3.72E-03	
603	3.79E-03	
604	3.85E-03	
605	3.94E-03	
606	4.02E-03	
607	4.12E-03	
608	4.20E-03	
609	4.31E-03	
610	4.41E-03	
611	4.52E-03	
612	4.65E-03	
613	4.78E-03	
614	4.91E-03	
615	5.04E-03	
616	5.18E-03	
617	5.30E-03	
618	5.42E-03	
619	5.54E-03	
620	5.63E-03	
621	5.73E-03	
622	5.81E-03	
623	5.90E-03	
624	5.97E-03	
625	6.03E-03	
626	6.07E-03	
627	6.11E-03	
628	6.15E-03	
629	6.18E-03	
630	6.20E-03	
631	6.22E-03	
632	6.23E-03	
633	6.25E-03	
634	6.22E-03	
635	6.22E-03	
636	6.18E-03	
637	6.15E-03	
638	6.11E-03	
639	6.08E-03	
640	6.03E-03	
641	6.00E-03	
642	5.98E-03	
643	5.96E-03	
644	5.94E-03	
645	5.94E-03	
646	5.93E-03	
647	5.96E-03	
648	5.98E-03	
649	6.02E-03	
650	6.11E-03	
651	6.18E-03	
652	6.26E-03	
653	6.41E-03	
654	6.55E-03	
655	6.72E-03	
656	6.92E-03	
657	7.18E-03	
658	7.47E-03	
659	7.79E-03	
660	8.16E-03	
661	8.60E-03	
662	9.08E-03	
663	9.58E-03	
664	0.01013306	
665	1.07E-02	
666	1.13E-02	
667	1.19E-02	
668	1.25E-02	
669	1.31E-02	
670	1.36E-02	
671	1.41E-02	
672	1.46E-02	
673	1.51E-02	
674	1.56E-02	
675	1.61E-02	
676	1.65E-02	
677	0.016889387	
678	1.73E-02	
679	1.76E-02	
680	1.78E-02	
681	1.78E-02	
682	0.017678633	
683	1.74E-02	
684	1.69E-02	
685	1.62E-02	
686	1.54E-02	
687	1.44E-02	
688	1.34E-02	
689	1.24E-02	
690	1.14E-02	
691	1.04E-02	
692	9.51E-03	
693	8.62E-03	
694	7.81E-03	
695	7.11E-03	
696	6.56E-03	
697	5.99E-03	
698	5.52E-03	
699	5.18E-03	
700	4.82E-03	
701	4.55E-03	
702	4.29E-03	
703	4.00E-03	
704	3.76E-03	
705	3.50E-03	
706	3.26E-03	
707	3.06E-03	
708	2.91E-03	
709	2.81E-03	
710	2.78E-03	
