OLIS-3D-ASCII	SySl1176	
375	2.73E-03	
376	2.72E-03	
377	2.77E-03	
378	2.87E-03	
379	2.99E-03	
380	3.12E-03	
381	3.25E-03	
382	3.33E-03	
383	3.39E-03	
384	3.44E-03	
385	3.37E-03	
386	3.34E-03	
387	3.29E-03	
388	3.24E-03	
389	3.28E-03	
390	3.27E-03	
391	3.26E-03	
392	3.33E-03	
393	3.35E-03	
394	3.42E-03	
395	3.46E-03	
396	3.47E-03	
397	3.48E-03	
398	3.52E-03	
399	3.52E-03	
400	3.57E-03	
401	3.69E-03	
402	3.73E-03	
403	3.81E-03	
404	3.95E-03	
405	4.06E-03	
406	4.18E-03	
407	4.26E-03	
408	4.32E-03	
409	4.42E-03	
410	4.50E-03	
411	4.60E-03	
412	4.74E-03	
413	4.84E-03	
414	4.91E-03	
415	4.98E-03	
416	5.05E-03	
417	5.09E-03	
418	5.11E-03	
419	5.17E-03	
420	5.22E-03	
421	5.28E-03	
422	5.33E-03	
423	5.39E-03	
424	5.43E-03	
425	5.46E-03	
426	5.49E-03	
427	5.53E-03	
428	5.59E-03	
429	5.63E-03	
430	5.69E-03	
431	5.76E-03	
432	5.79E-03	
433	5.85E-03	
434	5.90E-03	
435	5.90E-03	
436	5.89E-03	
437	5.90E-03	
438	5.88E-03	
439	5.88E-03	
440	5.86E-03	
441	5.77E-03	
442	5.70E-03	
443	5.59E-03	
444	5.48E-03	
445	5.40E-03	
446	5.29E-03	
447	5.14E-03	
448	5.01E-03	
449	4.92E-03	
450	4.80E-03	
451	4.71E-03	
452	4.61E-03	
453	4.51E-03	
454	4.43E-03	
455	4.35E-03	
456	4.31E-03	
457	4.27E-03	
458	4.23E-03	
459	4.16E-03	
460	4.12E-03	
461	4.08E-03	
462	4.02E-03	
463	3.94E-03	
464	3.88E-03	
465	3.81E-03	
466	3.75E-03	
467	3.69E-03	
468	3.64E-03	
469	3.59E-03	
470	3.53E-03	
471	3.46E-03	
472	3.39E-03	
473	3.35E-03	
474	3.28E-03	
475	3.21E-03	
476	3.17E-03	
477	3.12E-03	
478	3.08E-03	
479	3.05E-03	
480	3.02E-03	
481	3.01E-03	
482	3.01E-03	
483	3.01E-03	
484	3.02E-03	
485	3.05E-03	
486	3.06E-03	
487	3.09E-03	
488	3.12E-03	
489	3.13E-03	
490	3.15E-03	
491	3.15E-03	
492	3.17E-03	
493	3.18E-03	
494	3.17E-03	
495	3.16E-03	
496	3.13E-03	
497	3.12E-03	
498	3.09E-03	
499	3.06E-03	
500	3.01E-03	
501	2.96E-03	
502	2.91E-03	
503	2.86E-03	
504	2.82E-03	
505	2.74E-03	
506	2.66E-03	
507	2.59E-03	
508	2.51E-03	
509	2.43E-03	
510	2.35E-03	
511	2.27E-03	
512	2.19E-03	
513	2.10E-03	
514	2.03E-03	
515	1.96E-03	
516	1.89E-03	
517	1.80E-03	
518	1.74E-03	
519	1.68E-03	
520	1.60E-03	
521	1.54E-03	
522	1.49E-03	
523	1.45E-03	
524	1.41E-03	
525	1.37E-03	
526	1.34E-03	
527	0.001285515	
528	1.25E-03	
529	1.19E-03	
530	1.14E-03	
531	1.09E-03	
532	1.05E-03	
533	1.02E-03	
534	9.99E-04	
535	9.90E-04	
536	9.90E-04	
537	9.77E-04	
538	9.65E-04	
539	9.51E-04	
540	9.30E-04	
541	9.11E-04	
542	8.97E-04	
543	8.73E-04	
544	8.68E-04	
545	8.47E-04	
546	8.59E-04	
547	8.79E-04	
548	8.91E-04	
549	8.90E-04	
550	9.05E-04	
551	9.28E-04	
552	9.49E-04	
553	9.72E-04	
554	9.86E-04	
555	9.98E-04	
556	1.01E-03	
557	1.03E-03	
558	1.07E-03	
559	1.10E-03	
560	1.11E-03	
561	1.13E-03	
562	1.16E-03	
563	1.20E-03	
564	1.23E-03	
565	1.24E-03	
566	1.27E-03	
567	1.31E-03	
568	1.35E-03	
569	1.39E-03	
570	1.44E-03	
571	1.48E-03	
572	1.50E-03	
573	1.54E-03	
574	1.57E-03	
575	1.61E-03	
576	1.64E-03	
577	1.66E-03	
578	1.70E-03	
579	1.73E-03	
580	1.76E-03	
581	1.81E-03	
582	1.86E-03	
583	1.89E-03	
584	1.93E-03	
585	1.97E-03	
586	2.02E-03	
587	2.05E-03	
588	2.09E-03	
589	2.11E-03	
590	2.14E-03	
591	2.15E-03	
592	2.17E-03	
593	2.21E-03	
594	2.22E-03	
595	2.25E-03	
596	2.28E-03	
597	2.32E-03	
598	2.36E-03	
599	2.40E-03	
600	2.46E-03	
601	2.51E-03	
602	2.57E-03	
603	2.62E-03	
604	2.68E-03	
605	2.74E-03	
606	2.80E-03	
607	2.87E-03	
608	2.93E-03	
609	2.99E-03	
610	3.06E-03	
611	3.12E-03	
612	3.21E-03	
613	3.29E-03	
614	3.35E-03	
615	3.43E-03	
616	3.49E-03	
617	3.54E-03	
618	3.60E-03	
619	3.64E-03	
620	3.68E-03	
621	3.70E-03	
622	3.74E-03	
623	3.77E-03	
624	3.81E-03	
625	3.84E-03	
626	3.83E-03	
627	3.83E-03	
628	3.84E-03	
629	3.85E-03	
630	3.85E-03	
631	3.84E-03	
632	3.81E-03	
633	3.78E-03	
634	3.76E-03	
635	3.75E-03	
636	3.72E-03	
637	0.003689542	
638	3.64E-03	
639	3.59E-03	
640	3.54E-03	
641	3.48E-03	
642	3.40E-03	
643	3.30E-03	
644	3.19E-03	
645	3.08E-03	
646	2.97E-03	
647	2.86E-03	
648	2.74E-03	
649	2.63E-03	
650	2.53E-03	
651	2.43E-03	
652	2.33E-03	
653	2.23E-03	
654	2.15E-03	
655	2.09E-03	
656	2.06E-03	
657	2.05E-03	
658	2.04E-03	
659	2.06E-03	
660	2.08E-03	
661	2.13E-03	
662	2.21E-03	
663	2.26E-03	
664	2.34E-03	
665	2.43E-03	
666	2.56E-03	
667	2.66E-03	
668	2.80E-03	
669	2.93E-03	
670	3.03E-03	
671	3.13E-03	
672	3.20E-03	
673	3.29E-03	
674	3.39E-03	
675	3.44E-03	
676	3.49E-03	
677	3.56E-03	
678	3.62E-03	
679	3.64E-03	
680	3.65E-03	
681	3.62E-03	
682	3.56E-03	
683	3.45E-03	
684	3.31E-03	
685	3.08E-03	
686	2.88E-03	
687	2.59E-03	
688	2.29E-03	
689	2.06E-03	
690	1.83E-03	
691	1.62E-03	
692	1.43E-03	
693	1.27E-03	
694	1.10E-03	
695	9.72E-04	
696	8.78E-04	
697	7.18E-04	
698	5.77E-04	
699	4.44E-04	
700	3.57E-04	
701	2.78E-04	
702	2.13E-04	
703	1.72E-04	
704	1.75E-04	
705	1.61E-04	
706	0.000117753	
707	2.77E-05	
708	-1.27E-04	
709	-3.64E-04	
710	-7.01E-04	
