OLIS-3D-ASCII	SySl1036					
375	9.84E-03					
376	1.01E-02					
377	1.03E-02					
378	1.05E-02					
379	1.07E-02					
380	1.09E-02					
381	1.10E-02					
382	1.12E-02					
383	1.13E-02					
384	1.14E-02					
385	1.15E-02					
386	1.15E-02					
387	1.16E-02					
388	1.16E-02					
389	1.17E-02					
390	1.18E-02					
391	1.18E-02					
392	1.19E-02					
393	1.20E-02					
394	1.22E-02					
395	1.24E-02					
396	1.25E-02					
397	1.27E-02					
398	1.29E-02					
399	1.31E-02					
400	1.33E-02					
401	1.35E-02					
402	1.37E-02					
403	1.39E-02					
404	1.42E-02					
405	1.45E-02					
406	1.48E-02					
407	1.51E-02					
408	1.54E-02					
409	0.015705279					
410	1.61E-02					
411	1.64E-02					
412	1.68E-02					
413	1.71E-02					
414	0.017306468					
415	1.76E-02					
416	1.78E-02					
417	1.80E-02					
418	1.82E-02					
419	1.83E-02					
420	1.85E-02					
421	1.86E-02					
422	1.87E-02					
423	1.88E-02					
424	1.89E-02					
425	1.91E-02					
426	1.92E-02					
427	1.94E-02					
428	1.95E-02					
429	1.97E-02					
430	1.99E-02					
431	0.020100962					
432	2.03E-02					
433	2.04E-02					
434	2.06E-02					
435	2.06E-02					
436	2.07E-02					
437	2.07E-02					
438	2.06E-02					
439	2.04E-02					
440	2.02E-02					
441	1.99E-02					
442	1.96E-02					
443	1.92E-02					
444	1.87E-02					
445	1.82E-02					
446	1.77E-02					
447	1.71E-02					
448	1.65E-02					
449	1.60E-02					
450	1.55E-02					
451	1.50E-02					
452	1.45E-02					
453	1.42E-02					
454	1.39E-02					
455	1.36E-02					
456	1.34E-02					
457	1.32E-02					
458	1.31E-02					
459	1.29E-02					
460	1.28E-02					
461	1.26E-02					
462	1.25E-02					
463	0.01234929					
464	1.22E-02					
465	0.012054173					
466	1.19E-02					
467	1.17E-02					
468	1.16E-02					
469	1.14E-02					
470	1.12E-02					
471	1.10E-02					
472	1.08E-02					
473	1.07E-02					
474	1.05E-02					
475	1.03E-02					
476	1.02E-02					
477	1.01E-02					
478	1.00E-02					
479	9.98E-03					
480	9.97E-03					
481	9.97E-03					
482	9.98E-03					
483	0.010021722					
484	1.01E-02					
485	1.02E-02					
486	1.02E-02					
487	1.03E-02					
488	1.04E-02					
489	1.05E-02					
490	1.06E-02					
491	1.07E-02					
492	1.08E-02					
493	1.09E-02					
494	1.10E-02					
495	1.10E-02					
496	1.11E-02					
497	1.12E-02					
498	1.12E-02					
499	1.12E-02					
500	1.12E-02					
501	1.11E-02					
502	1.11E-02					
503	1.10E-02					
504	1.09E-02					
505	1.08E-02					
506	1.07E-02					
507	1.05E-02					
508	1.04E-02					
509	1.03E-02					
510	1.02E-02					
511	1.00E-02					
512	0.009920411					
513	9.82E-03					
514	9.74E-03					
515	9.66E-03					
516	9.59E-03					
517	0.009532431					
518	9.49E-03					
519	9.42E-03					
520	9.39E-03					
521	9.38E-03					
522	9.36E-03					
523	9.38E-03					
524	9.39E-03					
525	9.42E-03					
526	9.46E-03					
527	9.52E-03					
528	9.58E-03					
529	9.66E-03					
530	9.74E-03					
531	9.83E-03					
532	9.92E-03					
533	1.00E-02					
534	1.01E-02					
535	1.02E-02					
536	1.03E-02					
537	1.05E-02					
538	1.06E-02					
539	1.07E-02					
540	1.09E-02					
541	1.10E-02					
542	1.12E-02					
543	1.13E-02					
544	1.15E-02					
545	1.16E-02					
546	1.18E-02					
547	1.19E-02					
548	1.21E-02					
549	1.22E-02					
550	1.24E-02					
551	1.25E-02					
552	1.26E-02					
553	1.27E-02					
554	1.29E-02					
555	0.013060009					
556	0.013222157					
557	1.34E-02					
558	1.36E-02					
559	1.37E-02					
560	1.39E-02					
561	1.41E-02					
562	0.014288274					
563	1.45E-02					
564	1.46E-02					
565	1.48E-02					
566	1.49E-02					
567	1.50E-02					
568	1.49E-02					
569	1.48E-02					
570	1.46E-02					
571	1.42E-02					
572	1.37E-02					
573	1.31E-02					
574	1.25E-02					
575	1.17E-02					
576	1.10E-02					
577	1.02E-02					
578	9.48E-03					
579	8.77E-03					
580	8.09E-03					
581	7.48E-03					
582	6.94E-03					
583	6.45E-03					
584	6.02E-03					
585	5.65E-03					
586	5.34E-03					
587	5.06E-03					
588	4.85E-03					
589	4.65E-03					
590	4.51E-03					
591	4.41E-03					
592	4.31E-03					
593	4.23E-03					
594	4.17E-03					
595	4.12E-03					
596	4.06E-03					
597	4.00E-03					
598	3.96E-03					
599	3.91E-03					
600	3.89E-03					
601	3.87E-03					
602	3.86E-03					
603	0.003863709					
604	3.86E-03					
605	3.88E-03					
606	3.91E-03					
607	3.94E-03					
608	3.98E-03					
609	4.02E-03					
610	4.07E-03					
611	4.13E-03					
612	4.20E-03					
613	4.24E-03					
614	4.29E-03					
615	4.34E-03					
616	4.39E-03					
617	4.43E-03					
618	4.48E-03					
619	4.49E-03					
620	4.52E-03					
621	4.56E-03					
622	4.57E-03					
623	4.60E-03					
624	4.62E-03					
625	4.63E-03					
626	4.63E-03					
627	4.65E-03					
628	4.64E-03					
629	4.64E-03					
630	4.64E-03					
631	4.61E-03					
632	4.60E-03					
633	4.57E-03					
634	4.54E-03					
635	4.50E-03					
636	4.44E-03					
637	4.40E-03					
638	4.34E-03					
639	4.29E-03					
640	4.23E-03					
641	4.20E-03					
642	4.17E-03					
643	4.13E-03					
644	4.13E-03					
645	4.11E-03					
646	4.12E-03					
647	4.15E-03					
648	4.16E-03					
649	4.21E-03					
650	4.25E-03					
651	4.35E-03					
652	4.44E-03					
653	4.54E-03					
654	4.68E-03					
655	4.84E-03					
656	5.05E-03					
657	5.29E-03					
658	5.58E-03					
659	5.92E-03					
660	6.28E-03					
661	6.73E-03					
662	7.21E-03					
663	7.77E-03					
664	8.27E-03					
665	8.76E-03					
666	9.28E-03					
667	9.79E-03					
668	1.03E-02					
669	1.07E-02					
670	1.10E-02					
671	1.15E-02					
672	1.18E-02					
673	1.23E-02					
674	1.27E-02					
675	1.32E-02					
676	1.36E-02					
677	1.40E-02					
678	1.43E-02					
679	1.46E-02					
680	1.48E-02					
681	1.47E-02					
682	1.45E-02					
683	0.014141873					
684	1.36E-02					
685	1.30E-02					
686	1.22E-02					
687	1.13E-02					
688	1.05E-02					
689	9.65E-03					
690	8.82E-03					
691	7.98E-03					
692	7.28E-03					
693	6.58E-03					
694	5.98E-03					
695	5.40E-03					
696	4.86E-03					
697	4.40E-03					
698	3.93E-03					
699	3.56E-03					
700	0.003272232					
701	3.00E-03					
702	2.75E-03					
703	2.42E-03					
704	2.20E-03					
705	1.96E-03					
706	1.72E-03					
707	1.49E-03					
708	1.27E-03					
709	1.06E-03					
710	8.71E-04					
