OLIS-3D-ASCII	SySl1337		
375	-3.12E-03		
376	-2.85E-03		
377	-2.64E-03		
378	-2.47E-03		
379	-2.34E-03		
380	-2.22E-03		
381	-2.11E-03		
382	-1.97E-03		
383	-1.80E-03		
384	-1.63E-03		
385	-1.38E-03		
386	-1.23E-03		
387	-1.00E-03		
388	-8.74E-04		
389	-7.90E-04		
390	-6.98E-04		
391	-5.86E-04		
392	-4.79E-04		
393	-4.25E-04		
394	-3.11E-04		
395	-1.69E-04		
396	-4.44E-05		
397	8.38E-05		
398	2.21E-04		
399	3.58E-04		
400	5.00E-04		
401	6.77E-04		
402	8.63E-04		
403	1.01E-03		
404	1.17E-03		
405	1.30E-03		
406	1.49E-03		
407	1.69E-03		
408	1.87E-03		
409	2.03E-03		
410	2.21E-03		
411	2.39E-03		
412	2.58E-03		
413	2.76E-03		
414	2.93E-03		
415	3.06E-03		
416	3.19E-03		
417	3.34E-03		
418	3.48E-03		
419	3.58E-03		
420	3.66E-03		
421	3.70E-03		
422	3.73E-03		
423	3.78E-03		
424	3.82E-03		
425	3.85E-03		
426	3.91E-03		
427	3.97E-03		
428	4.07E-03		
429	4.19E-03		
430	4.31E-03		
431	4.42E-03		
432	4.51E-03		
433	4.63E-03		
434	4.70E-03		
435	4.78E-03		
436	4.83E-03		
437	4.83E-03		
438	4.80E-03		
439	4.77E-03		
440	4.70E-03		
441	4.60E-03		
442	4.49E-03		
443	4.35E-03		
444	4.17E-03		
445	3.97E-03		
446	3.73E-03		
447	3.49E-03		
448	3.22E-03		
449	2.96E-03		
450	0.002714517		
451	2.49E-03		
452	2.28E-03		
453	2.10E-03		
454	1.96E-03		
455	1.83E-03		
456	1.72E-03		
457	0.001640043		
458	1.57E-03		
459	1.50E-03		
460	1.45E-03		
461	1.41E-03		
462	1.35E-03		
463	1.30E-03		
464	1.24E-03		
465	1.19E-03		
466	1.14E-03		
467	1.09E-03		
468	1.05E-03		
469	9.99E-04		
470	9.34E-04		
471	8.73E-04		
472	8.26E-04		
473	7.62E-04		
474	6.97E-04		
475	6.33E-04		
476	5.93E-04		
477	5.56E-04		
478	5.24E-04		
479	5.07E-04		
480	4.94E-04		
481	4.89E-04		
482	4.93E-04		
483	5.07E-04		
484	5.40E-04		
485	5.62E-04		
486	5.94E-04		
487	6.26E-04		
488	6.66E-04		
489	6.91E-04		
490	7.27E-04		
491	7.59E-04		
492	7.84E-04		
493	8.09E-04		
494	8.37E-04		
495	8.65E-04		
496	8.89E-04		
497	8.99E-04		
498	8.99E-04		
499	8.93E-04		
500	8.74E-04		
501	8.40E-04		
502	8.16E-04		
503	7.63E-04		
504	7.30E-04		
505	6.82E-04		
506	6.50E-04		
507	6.11E-04		
508	5.58E-04		
509	5.08E-04		
510	4.55E-04		
511	4.06E-04		
512	3.48E-04		
513	2.95E-04		
514	2.55E-04		
515	2.00E-04		
516	1.76E-04		
517	1.48E-04		
518	1.40E-04		
519	1.38E-04		
520	1.36E-04		
521	1.52E-04		
522	1.83E-04		
523	2.15E-04		
524	2.38E-04		
525	2.69E-04		
526	3.03E-04		
527	3.33E-04		
528	3.75E-04		
529	4.15E-04		
530	4.67E-04		
531	5.40E-04		
532	6.03E-04		
533	6.76E-04		
534	7.55E-04		
535	8.35E-04		
536	9.11E-04		
537	9.95E-04		
538	1.07E-03		
539	1.15E-03		
540	1.24E-03		
541	1.32E-03		
542	1.42E-03		
543	1.53E-03		
544	1.63E-03		
545	1.72E-03		
546	1.82E-03		
547	1.93E-03		
548	2.03E-03		
549	2.12E-03		
550	2.21E-03		
551	2.31E-03		
552	2.40E-03		
553	2.50E-03		
554	2.59E-03		
555	2.68E-03		
556	2.77E-03		
557	2.86E-03		
558	2.95E-03		
559	3.04E-03		
560	3.13E-03		
561	3.24E-03		
562	0.003367694		
563	3.50E-03		
564	0.003613739		
565	3.73E-03		
566	3.81E-03		
567	3.89E-03		
568	3.91E-03		
569	3.89E-03		
570	3.79E-03		
571	3.61E-03		
572	3.38E-03		
573	3.08E-03		
574	2.71E-03		
575	2.29E-03		
576	1.82E-03		
577	1.34E-03		
578	8.40E-04		
579	3.50E-04		
580	-1.24E-04		
581	-5.68E-04		
582	-9.69E-04		
583	-1.33E-03		
584	-1.65E-03		
585	-1.94E-03		
586	-2.18E-03		
587	-2.39E-03		
588	-2.56E-03		
589	-2.70E-03		
590	-2.83E-03		
591	-2.95E-03		
592	-3.04E-03		
593	-3.13E-03		
594	-3.20E-03		
595	-3.25E-03		
596	-3.32E-03		
597	-3.38E-03		
598	-3.42E-03		
599	-3.45E-03		
600	-3.49E-03		
601	-3.52E-03		
602	-3.54E-03		
603	-3.57E-03		
604	-3.59E-03		
605	-3.60E-03		
606	-3.61E-03		
607	-3.60E-03		
608	-3.62E-03		
609	-3.61E-03		
610	-3.60E-03		
611	-3.59E-03		
612	-3.58E-03		
613	-3.55E-03		
614	-3.53E-03		
615	-3.53E-03		
616	-3.51E-03		
617	-3.48E-03		
618	-3.47E-03		
619	-3.46E-03		
620	-3.46E-03		
621	-3.45E-03		
622	-3.45E-03		
623	-3.45E-03		
624	-3.45E-03		
625	-3.45E-03		
626	-3.47E-03		
627	-3.48E-03		
628	-3.49E-03		
629	-3.50E-03		
630	-3.52E-03		
631	-3.54E-03		
632	-3.56E-03		
