OLIS-3D-ASCII	SySl1247
375	2.25E-02
376	2.29E-02
377	2.33E-02
378	2.37E-02
379	2.41E-02
380	2.45E-02
381	0.024812862
382	2.51E-02
383	0.025291714
384	2.54E-02
385	2.54E-02
386	2.54E-02
387	2.55E-02
388	2.55E-02
389	0.025629182
390	2.56E-02
391	2.58E-02
392	0.025909331
393	2.60E-02
394	2.61E-02
395	2.63E-02
396	2.64E-02
397	2.65E-02
398	2.67E-02
399	2.70E-02
400	2.73E-02
401	2.76E-02
402	2.80E-02
403	2.85E-02
404	2.89E-02
405	2.94E-02
406	3.00E-02
407	3.06E-02
408	3.13E-02
409	3.19E-02
410	3.26E-02
411	3.32E-02
412	3.38E-02
413	3.43E-02
414	3.48E-02
415	3.53E-02
416	3.57E-02
417	0.036113237
418	0.03649191
419	3.67E-02
420	3.69E-02
421	3.71E-02
422	3.73E-02
423	0.037408453
424	3.76E-02
425	3.77E-02
426	3.80E-02
427	3.83E-02
428	3.87E-02
429	3.91E-02
430	3.96E-02
431	4.01E-02
432	4.05E-02
433	4.09E-02
434	4.13E-02
435	4.16E-02
436	4.19E-02
437	4.21E-02
438	4.21E-02
439	4.20E-02
440	4.17E-02
441	0.041295943
442	4.07E-02
443	0.039971696
444	3.91E-02
445	3.80E-02
446	3.69E-02
447	3.57E-02
448	0.034447912
449	3.32E-02
450	0.03209414
451	3.10E-02
452	3.00E-02
453	2.92E-02
454	2.85E-02
455	2.79E-02
456	2.75E-02
457	2.71E-02
458	0.026766619
459	2.65E-02
460	2.62E-02
461	2.60E-02
462	2.58E-02
463	2.56E-02
464	0.02542477
465	2.52E-02
466	2.50E-02
467	2.47E-02
468	2.45E-02
469	2.42E-02
470	2.38E-02
471	2.35E-02
472	2.32E-02
473	2.30E-02
474	2.28E-02
475	2.26E-02
476	2.24E-02
477	2.23E-02
478	2.22E-02
479	2.21E-02
480	2.21E-02
481	2.22E-02
482	2.22E-02
483	2.24E-02
484	0.022599541
485	0.022829623
486	2.31E-02
487	2.34E-02
488	2.37E-02
